@relation train-weka.filters.unsupervised.instance.RemoveWithValues-S721.0-Cfirst-Lfirst-last-V-weka.filters.unsupervised.instance.RemoveWithValues-S720.0-Cfirst-Lfirst-last

@attribute DayOfWeek numeric
@attribute Date date yyyy-MM-dd
@attribute Sales numeric
@attribute Customers numeric
@attribute Open numeric
@attribute Promo numeric
@attribute StateHoliday string
@attribute SchoolHoliday numeric

@data
2,2013-01-01,0,0,0,0,a,1
3,2013-01-02,7141,793,1,0,0,1
4,2013-01-03,5596,633,1,0,0,1
5,2013-01-04,6824,733,1,0,0,1
6,2013-01-05,5981,702,1,0,0,0
7,2013-01-06,0,0,0,0,0,0
1,2013-01-07,10910,955,1,1,0,0
2,2013-01-08,7907,762,1,1,0,0
3,2013-01-09,7717,791,1,1,0,0
4,2013-01-10,7007,734,1,1,0,0
5,2013-01-11,7230,739,1,1,0,0
6,2013-01-12,5800,654,1,0,0,0
7,2013-01-13,0,0,0,0,0,0
1,2013-01-14,5449,627,1,0,0,0
2,2013-01-15,5042,608,1,0,0,0
3,2013-01-16,5450,667,1,0,0,0
4,2013-01-17,5349,628,1,0,0,0
5,2013-01-18,5180,636,1,0,0,0
6,2013-01-19,5373,650,1,0,0,0
7,2013-01-20,0,0,0,0,0,0
1,2013-01-21,8970,823,1,1,0,0
2,2013-01-22,5892,594,1,1,0,0
3,2013-01-23,6994,742,1,1,0,0
4,2013-01-24,6428,678,1,1,0,0
5,2013-01-25,7606,750,1,1,0,0
6,2013-01-26,5467,619,1,0,0,0
7,2013-01-27,0,0,0,0,0,0
1,2013-01-28,5533,624,1,0,0,0
2,2013-01-29,4873,585,1,0,0,0
3,2013-01-30,5451,642,1,0,0,0
4,2013-01-31,7213,727,1,0,0,0
5,2013-02-01,7424,772,1,0,0,0
6,2013-02-02,6728,768,1,0,0,0
7,2013-02-03,0,0,0,0,0,0
1,2013-02-04,10283,877,1,1,0,0
2,2013-02-05,7808,764,1,1,0,0
3,2013-02-06,7697,866,1,1,0,0
4,2013-02-07,7381,752,1,1,0,0
5,2013-02-08,7365,727,1,1,0,0
6,2013-02-09,5763,663,1,0,0,0
7,2013-02-10,0,0,0,0,0,0
1,2013-02-11,5885,687,1,0,0,0
2,2013-02-12,5487,619,1,0,0,0
3,2013-02-13,6124,737,1,0,0,0
4,2013-02-14,6220,714,1,0,0,0
5,2013-02-15,5695,673,1,0,0,0
6,2013-02-16,5475,635,1,0,0,0
7,2013-02-17,0,0,0,0,0,0
1,2013-02-18,9131,840,1,1,0,0
2,2013-02-19,7233,699,1,1,0,0
