@relation train-weka.filters.unsupervised.instance.RemoveWithValues-S584.0-Cfirst-Lfirst-last-V-weka.filters.unsupervised.instance.RemoveWithValues-S583.0-Cfirst-Lfirst-last

@attribute DayOfWeek numeric
@attribute Date date yyyy-MM-dd
@attribute Sales numeric
@attribute Customers numeric
@attribute Open numeric
@attribute Promo numeric
@attribute StateHoliday string
@attribute SchoolHoliday numeric

@data
2,2013-01-01,0,0,0,0,a,1
3,2013-01-02,4442,515,1,0,0,1
4,2013-01-03,3608,427,1,0,0,1
5,2013-01-04,4220,475,1,0,0,1
6,2013-01-05,2847,306,1,0,0,0
7,2013-01-06,0,0,0,0,a,0
1,2013-01-07,6375,661,1,1,0,0
2,2013-01-08,5108,490,1,1,0,0
3,2013-01-09,4611,475,1,1,0,0
4,2013-01-10,4560,480,1,1,0,0
5,2013-01-11,5550,590,1,1,0,0
6,2013-01-12,2205,272,1,0,0,0
7,2013-01-13,0,0,0,0,0,0
1,2013-01-14,3877,480,1,0,0,0
2,2013-01-15,3739,442,1,0,0,0
3,2013-01-16,3808,436,1,0,0,0
4,2013-01-17,3922,464,1,0,0,0
5,2013-01-18,4267,485,1,0,0,0
6,2013-01-19,2799,287,1,0,0,0
7,2013-01-20,0,0,0,0,0,0
1,2013-01-21,6136,571,1,1,0,0
2,2013-01-22,4987,477,1,1,0,0
3,2013-01-23,4899,458,1,1,0,0
4,2013-01-24,4833,501,1,1,0,0
5,2013-01-25,4799,504,1,1,0,0
6,2013-01-26,2110,244,1,0,0,0
7,2013-01-27,0,0,0,0,0,0
1,2013-01-28,4054,452,1,0,0,0
2,2013-01-29,3676,384,1,0,0,0
3,2013-01-30,3315,362,1,0,0,0
4,2013-01-31,4353,467,1,0,0,0
5,2013-02-01,4945,523,1,0,0,1
6,2013-02-02,3034,288,1,0,0,0
7,2013-02-03,0,0,0,0,0,0
1,2013-02-04,6561,588,1,1,0,1
2,2013-02-05,5321,514,1,1,0,1
3,2013-02-06,4629,482,1,1,0,1
4,2013-02-07,4443,464,1,1,0,1
5,2013-02-08,4276,475,1,1,0,1
6,2013-02-09,2255,275,1,0,0,0
7,2013-02-10,0,0,0,0,0,0
1,2013-02-11,3880,465,1,0,0,0
2,2013-02-12,3851,449,1,0,0,0
3,2013-02-13,4035,453,1,0,0,0
4,2013-02-14,4147,466,1,0,0,0
5,2013-02-15,3919,441,1,0,0,0
6,2013-02-16,2832,286,1,0,0,0
7,2013-02-17,0,0,0,0,0,0
1,2013-02-18,6103,603,1,1,0,0
2,2013-02-19,4377,425,1,1,0,0
3,2013-02-20,4594,466,1,1,0,0
4,2013-02-21,4755,457,1,1,0,0
5,2013-02-22,4845,470,1,1,0,0
6,2013-02-23,2261,233,1,0,0,0
7,2013-02-24,0,0,0,0,0,0
1,2013-02-25,3521,445,1,0,0,0
2,2013-02-26,3152,369,1,0,0,0
3,2013-02-27,3263,367,1,0,0,0
4,2013-02-28,4043,469,1,0,0,0
5,2013-03-01,4720,533,1,0,0,0
6,2013-03-02,3100,289,1,0,0,0
7,2013-03-03,0,0,0,0,0,0
1,2013-03-04,7074,688,1,1,0,0
2,2013-03-05,4943,509,1,1,0,0
3,2013-03-06,4409,458,1,1,0,0
4,2013-03-07,4565,503,1,1,0,0
5,2013-03-08,5317,530,1,1,0,0
6,2013-03-09,1949,248,1,0,0,0
7,2013-03-10,0,0,0,0,0,0
1,2013-03-11,3648,428,1,0,0,0
2,2013-03-12,3147,377,1,0,0,0
3,2013-03-13,3209,386,1,0,0,0
4,2013-03-14,3303,386,1,0,0,0
5,2013-03-15,4207,466,1,0,0,0
6,2013-03-16,2826,289,1,0,0,0
7,2013-03-17,0,0,0,0,0,0
1,2013-03-18,5584,505,1,1,0,0
2,2013-03-19,4705,481,1,1,0,0
3,2013-03-20,4683,463,1,1,0,0
4,2013-03-21,3470,402,1,1,0,0
5,2013-03-22,4586,480,1,1,0,0
6,2013-03-23,2645,303,1,0,0,0
7,2013-03-24,0,0,0,0,0,0
1,2013-03-25,6543,617,1,1,0,1
2,2013-03-26,5237,547,1,1,0,1
3,2013-03-27,5546,542,1,1,0,1
4,2013-03-28,6648,668,1,1,0,1
5,2013-03-29,0,0,0,1,b,1
6,2013-03-30,4147,438,1,0,0,0
7,2013-03-31,0,0,0,0,0,0
1,2013-04-01,0,0,0,0,b,0
2,2013-04-02,4605,533,1,0,0,0
3,2013-04-03,3621,427,1,0,0,0
4,2013-04-04,3969,456,1,0,0,0
5,2013-04-05,4108,501,1,0,0,0
6,2013-04-06,2249,273,1,0,0,0
7,2013-04-07,0,0,0,0,0,0
1,2013-04-08,6217,609,1,1,0,0
2,2013-04-09,4678,477,1,1,0,0
3,2013-04-10,4212,465,1,1,0,0
4,2013-04-11,3961,427,1,1,0,0
5,2013-04-12,4647,501,1,1,0,0
6,2013-04-13,1968,242,1,0,0,0
7,2013-04-14,0,0,0,0,0,0
1,2013-04-15,3156,393,1,0,0,0
2,2013-04-16,2806,362,1,0,0,0
3,2013-04-17,3312,373,1,0,0,0
4,2013-04-18,3450,420,1,0,0,0
5,2013-04-19,3941,453,1,0,0,0
6,2013-04-20,2243,285,1,0,0,0
7,2013-04-21,0,0,0,0,0,0
1,2013-04-22,5985,586,1,1,0,0
2,2013-04-23,4491,432,1,1,0,0
3,2013-04-24,4046,415,1,1,0,0
4,2013-04-25,4055,476,1,1,0,0
5,2013-04-26,4466,486,1,1,0,0
6,2013-04-27,2184,271,1,0,0,0
7,2013-04-28,0,0,0,0,0,0
1,2013-04-29,5807,587,1,1,0,0
2,2013-04-30,6408,625,1,1,0,0
3,2013-05-01,0,0,0,1,a,0
4,2013-05-02,5953,610,1,1,0,0
5,2013-05-03,5255,542,1,1,0,0
6,2013-05-04,2291,263,1,0,0,0
7,2013-05-05,0,0,0,0,0,0
1,2013-05-06,3892,453,1,0,0,0
2,2013-05-07,3843,437,1,0,0,0
3,2013-05-08,4425,523,1,0,0,0
4,2013-05-09,0,0,0,0,a,0
5,2013-05-10,5404,587,1,0,0,1
6,2013-05-11,2296,288,1,0,0,0
