@relation train-weka.filters.unsupervised.instance.RemoveWithValues-S452.0-Cfirst-Lfirst-last-V-weka.filters.unsupervised.instance.RemoveWithValues-S451.0-Cfirst-Lfirst-last

@attribute DayOfWeek numeric
@attribute Date date yyyy-MM-dd
@attribute Sales numeric
@attribute Customers numeric
@attribute Open numeric
@attribute Promo numeric
@attribute StateHoliday string
@attribute SchoolHoliday numeric

@data
2,2013-01-01,0,0,0,0,a,1
3,2013-01-02,4295,399,1,0,0,1
4,2013-01-03,4022,394,1,0,0,1
5,2013-01-04,4777,453,1,0,0,1
6,2013-01-05,3978,385,1,0,0,1
7,2013-01-06,0,0,0,0,0,1
1,2013-01-07,6724,519,1,1,0,1
2,2013-01-08,5327,475,1,1,0,1
3,2013-01-09,5345,467,1,1,0,1
4,2013-01-10,5005,454,1,1,0,1
5,2013-01-11,5844,470,1,1,0,1
6,2013-01-12,4968,451,1,0,0,0
7,2013-01-13,0,0,0,0,0,0
1,2013-01-14,4410,440,1,0,0,0
2,2013-01-15,4395,397,1,0,0,0
3,2013-01-16,3846,366,1,0,0,0
4,2013-01-17,3939,364,1,0,0,0
5,2013-01-18,4181,399,1,0,0,0
6,2013-01-19,4592,410,1,0,0,0
7,2013-01-20,0,0,0,0,0,0
1,2013-01-21,5416,450,1,1,0,0
2,2013-01-22,5088,433,1,1,0,0
3,2013-01-23,5867,479,1,1,0,0
4,2013-01-24,5405,440,1,1,0,0
5,2013-01-25,5217,460,1,1,0,0
6,2013-01-26,4481,430,1,0,0,0
7,2013-01-27,0,0,0,0,0,0
1,2013-01-28,4603,427,1,0,0,0
2,2013-01-29,4011,381,1,0,0,0
3,2013-01-30,4570,416,1,0,0,0
4,2013-01-31,5227,445,1,0,0,0
5,2013-02-01,5133,437,1,0,0,0
6,2013-02-02,4687,415,1,0,0,0
7,2013-02-03,0,0,0,0,0,0
1,2013-02-04,6917,523,1,1,0,0
2,2013-02-05,6193,507,1,1,0,0
3,2013-02-06,5335,432,1,1,0,0
4,2013-02-07,5475,448,1,1,0,0
5,2013-02-08,5207,458,1,1,0,0
6,2013-02-09,5339,461,1,0,0,0
7,2013-02-10,0,0,0,0,0,0
1,2013-02-11,4538,448,1,0,0,0
2,2013-02-12,1703,189,1,0,0,0
3,2013-02-13,4928,444,1,0,0,0
4,2013-02-14,4555,407,1,0,0,0
5,2013-02-15,4695,439,1,0,0,0
6,2013-02-16,4583,398,1,0,0,0
7,2013-02-17,0,0,0,0,0,0
1,2013-02-18,6751,523,1,1,0,0
2,2013-02-19,5147,436,1,1,0,0
3,2013-02-20,5436,446,1,1,0,0
4,2013-02-21,5490,476,1,1,0,0
5,2013-02-22,5484,475,1,1,0,0
6,2013-02-23,4110,385,1,0,0,0
7,2013-02-24,0,0,0,0,0,0
1,2013-02-25,4507,403,1,0,0,0
2,2013-02-26,4106,406,1,0,0,0
3,2013-02-27,4494,407,1,0,0,0
4,2013-02-28,4619,421,1,0,0,0
5,2013-03-01,4900,432,1,0,0,0
6,2013-03-02,5428,475,1,0,0,0
7,2013-03-03,0,0,0,0,0,0
1,2013-03-04,7670,582,1,1,0,0
2,2013-03-05,6370,532,1,1,0,0
3,2013-03-06,5784,481,1,1,0,0
4,2013-03-07,5806,477,1,1,0,0
5,2013-03-08,6206,522,1,1,0,0
6,2013-03-09,4898,435,1,0,0,0
7,2013-03-10,0,0,0,0,0,0
1,2013-03-11,4490,426,1,0,0,0
2,2013-03-12,2911,294,1,0,0,0
3,2013-03-13,4288,416,1,0,0,0
4,2013-03-14,4355,396,1,0,0,0
5,2013-03-15,4727,415,1,0,0,0
6,2013-03-16,5048,454,1,0,0,0
7,2013-03-17,0,0,0,0,0,0
