@relation train-weka.filters.unsupervised.instance.RemoveWithValues-S1080.0-Cfirst-Lfirst-last-V-weka.filters.unsupervised.instance.RemoveWithValues-S1079.0-Cfirst-Lfirst-last

@attribute DayOfWeek numeric
@attribute Date date yyyy-MM-dd
@attribute Sales numeric
@attribute Customers numeric
@attribute Open numeric
@attribute Promo numeric
@attribute StateHoliday string
@attribute SchoolHoliday numeric

@data
2,2013-01-01,0,0,0,0,a,1
3,2013-01-02,7566,669,1,0,0,1
4,2013-01-03,7975,676,1,0,0,1
5,2013-01-04,8555,721,1,0,0,1
6,2013-01-05,6525,533,1,0,0,1
7,2013-01-06,0,0,0,0,0,1
1,2013-01-07,13277,934,1,1,0,1
2,2013-01-08,12520,870,1,1,0,1
3,2013-01-09,10429,772,1,1,0,1
4,2013-01-10,9510,721,1,1,0,1
5,2013-01-11,10837,792,1,1,0,1
6,2013-01-12,6298,523,1,0,0,0
7,2013-01-13,0,0,0,0,0,0
1,2013-01-14,6580,576,1,0,0,0
2,2013-01-15,7384,625,1,0,0,0
3,2013-01-16,6436,578,1,0,0,0
4,2013-01-17,5683,503,1,0,0,0
5,2013-01-18,7235,650,1,0,0,0
6,2013-01-19,6060,484,1,0,0,0
7,2013-01-20,0,0,0,0,0,0
1,2013-01-21,7153,512,1,1,0,0
2,2013-01-22,10356,736,1,1,0,0
3,2013-01-23,10450,740,1,1,0,0
4,2013-01-24,9711,716,1,1,0,0
5,2013-01-25,10164,775,1,1,0,0
6,2013-01-26,5759,486,1,0,0,0
7,2013-01-27,0,0,0,0,0,0
1,2013-01-28,6602,603,1,0,0,0
2,2013-01-29,6796,539,1,0,0,0
3,2013-01-30,6782,582,1,0,0,0
4,2013-01-31,7266,635,1,0,0,0
5,2013-02-01,7989,719,1,0,0,0
6,2013-02-02,7585,597,1,0,0,0
7,2013-02-03,0,0,0,0,0,0
1,2013-02-04,13617,930,1,1,0,0
2,2013-02-05,12788,877,1,1,0,0
3,2013-02-06,9069,645,1,1,0,0
4,2013-02-07,10957,820,1,1,0,0
5,2013-02-08,11154,789,1,1,0,0
6,2013-02-09,7505,585,1,0,0,0
7,2013-02-10,0,0,0,0,0,0
1,2013-02-11,7232,606,1,0,0,0
2,2013-02-12,6509,599,1,0,0,0
3,2013-02-13,7356,655,1,0,0,0
4,2013-02-14,7752,675,1,0,0,0
5,2013-02-15,6839,603,1,0,0,0
6,2013-02-16,5967,511,1,0,0,0
7,2013-02-17,0,0,0,0,0,0
1,2013-02-18,12313,909,1,1,0,0
2,2013-02-19,8803,643,1,1,0,0
3,2013-02-20,10201,751,1,1,0,0
4,2013-02-21,9663,718,1,1,0,0
5,2013-02-22,9691,755,1,1,0,0
6,2013-02-23,5327,426,1,0,0,0
7,2013-02-24,0,0,0,0,0,0
1,2013-02-25,5700,506,1,0,0,0
2,2013-02-26,6899,598,1,0,0,0
3,2013-02-27,6654,598,1,0,0,0
4,2013-02-28,7341,638,1,0,0,0
5,2013-03-01,7433,650,1,0,0,0
6,2013-03-02,6882,589,1,0,0,0
7,2013-03-03,0,0,0,0,0,0
1,2013-03-04,13703,953,1,1,0,0
2,2013-03-05,12016,880,1,1,0,0
3,2013-03-06,10102,748,1,1,0,0
4,2013-03-07,10694,793,1,1,0,0
5,2013-03-08,9736,767,1,1,0,0
6,2013-03-09,6660,563,1,0,0,0
7,2013-03-10,0,0,0,0,0,0
1,2013-03-11,6721,594,1,0,0,0
2,2013-03-12,4133,365,1,0,0,0
3,2013-03-13,5915,522,1,0,0,0
4,2013-03-14,7483,628,1,0,0,0
5,2013-03-15,8078,710,1,0,0,0
6,2013-03-16,7149,583,1,0,0,0
7,2013-03-17,0,0,0,0,0,0
1,2013-03-18,12619,916,1,1,0,0
