@relation train-weka.filters.unsupervised.instance.RemoveWithValues-S90.0-Cfirst-Lfirst-last-V-weka.filters.unsupervised.instance.RemoveWithValues-S89.0-Cfirst-Lfirst-last

@attribute DayOfWeek numeric
@attribute Date date yyyy-MM-dd
@attribute Sales numeric
@attribute Customers numeric
@attribute Open numeric
@attribute Promo numeric
@attribute StateHoliday string
@attribute SchoolHoliday numeric

@data
2,2013-01-01,0,0,0,0,a,1
3,2013-01-02,6635,688,1,0,0,1
4,2013-01-03,5002,578,1,0,0,1
5,2013-01-04,5185,555,1,0,0,1
6,2013-01-05,3225,351,1,0,0,0
7,2013-01-06,0,0,0,0,a,0
1,2013-01-07,8960,850,1,1,0,0
2,2013-01-08,7443,758,1,1,0,0
3,2013-01-09,7057,713,1,1,0,0
4,2013-01-10,5772,604,1,1,0,0
5,2013-01-11,6393,657,1,1,0,0
6,2013-01-12,3470,382,1,0,0,0
7,2013-01-13,0,0,0,0,0,0
1,2013-01-14,5795,667,1,0,0,0
2,2013-01-15,5288,614,1,0,0,0
3,2013-01-16,4200,508,1,0,0,0
4,2013-01-17,4009,475,1,0,0,0
5,2013-01-18,5449,606,1,0,0,0
6,2013-01-19,3491,404,1,0,0,0
7,2013-01-20,0,0,0,0,0,0
1,2013-01-21,7449,723,1,1,0,0
2,2013-01-22,6769,740,1,1,0,0
3,2013-01-23,6533,684,1,1,0,0
4,2013-01-24,5592,597,1,1,0,0
5,2013-01-25,5943,651,1,1,0,0
6,2013-01-26,4016,455,1,0,0,0
7,2013-01-27,0,0,0,0,0,0
1,2013-01-28,5526,628,1,0,0,0
2,2013-01-29,4697,506,1,0,0,0
3,2013-01-30,5172,637,1,0,0,0
4,2013-01-31,5436,617,1,0,0,0
5,2013-02-01,5460,553,1,0,0,0
6,2013-02-02,4243,453,1,0,0,0
7,2013-02-03,0,0,0,0,0,0
1,2013-02-04,7440,713,1,1,0,0
2,2013-02-05,7324,736,1,1,0,0
3,2013-02-06,7284,751,1,1,0,0
4,2013-02-07,6208,653,1,1,0,0
5,2013-02-08,6460,662,1,1,0,0
6,2013-02-09,4257,454,1,0,0,0
7,2013-02-10,0,0,0,0,0,0
1,2013-02-11,5464,609,1,0,0,1
2,2013-02-12,3514,426,1,0,0,1
3,2013-02-13,4763,576,1,0,0,1
4,2013-02-14,4654,587,1,0,0,1
5,2013-02-15,4590,512,1,0,0,1
6,2013-02-16,3800,422,1,0,0,0
7,2013-02-17,0,0,0,0,0,0
1,2013-02-18,8454,798,1,1,0,0
2,2013-02-19,7466,713,1,1,0,0
3,2013-02-20,5909,653,1,1,0,0
4,2013-02-21,4824,560,1,1,0,0
5,2013-02-22,5948,609,1,1,0,0
6,2013-02-23,4136,447,1,0,0,0
7,2013-02-24,0,0,0,0,0,0
1,2013-02-25,5842,666,1,0,0,0
2,2013-02-26,4343,523,1,0,0,0
3,2013-02-27,5348,619,1,0,0,0
4,2013-02-28,4894,572,1,0,0,0
5,2013-03-01,5300,613,1,0,0,0
6,2013-03-02,4245,446,1,0,0,0
7,2013-03-03,0,0,0,0,0,0
1,2013-03-04,8947,843,1,1,0,0
2,2013-03-05,7444,732,1,1,0,0
3,2013-03-06,6621,718,1,1,0,0
4,2013-03-07,6165,643,1,1,0,0
5,2013-03-08,6270,698,1,1,0,0
6,2013-03-09,4135,424,1,0,0,0
7,2013-03-10,0,0,0,0,0,0
1,2013-03-11,5900,657,1,0,0,0
2,2013-03-12,5949,705,1,0,0,0
3,2013-03-13,4216,502,1,0,0,0
4,2013-03-14,5235,604,1,0,0,0
5,2013-03-15,5284,579,1,0,0,0
6,2013-03-16,4455,474,1,0,0,0
