@relation train-weka.filters.unsupervised.instance.RemoveWithValues-S736.0-Cfirst-Lfirst-last-V-weka.filters.unsupervised.instance.RemoveWithValues-S735.0-Cfirst-Lfirst-last

@attribute DayOfWeek numeric
@attribute Date date yyyy-MM-dd
@attribute Sales numeric
@attribute Customers numeric
@attribute Open numeric
@attribute Promo numeric
@attribute StateHoliday string
@attribute SchoolHoliday numeric

@data
2,2013-01-01,0,0,0,0,a,1
3,2013-01-02,4689,533,1,0,0,1
4,2013-01-03,4848,464,1,0,0,1
5,2013-01-04,4675,519,1,0,0,1
6,2013-01-05,3447,417,1,0,0,0
7,2013-01-06,0,0,0,0,a,0
1,2013-01-07,9412,844,1,1,0,0
2,2013-01-08,6644,642,1,1,0,0
3,2013-01-09,6282,604,1,1,0,0
4,2013-01-10,6005,595,1,1,0,0
5,2013-01-11,5553,563,1,1,0,0
6,2013-01-12,3242,394,1,0,0,0
7,2013-01-13,0,0,0,0,0,0
1,2013-01-14,3655,455,1,0,0,0
2,2013-01-15,3495,432,1,0,0,0
3,2013-01-16,3312,379,1,0,0,0
4,2013-01-17,3510,423,1,0,0,0
5,2013-01-18,4060,489,1,0,0,0
6,2013-01-19,2771,346,1,0,0,0
7,2013-01-20,0,0,0,0,0,0
1,2013-01-21,8441,740,1,1,0,0
2,2013-01-22,6633,605,1,1,0,0
3,2013-01-23,6117,596,1,1,0,0
4,2013-01-24,4802,524,1,1,0,0
5,2013-01-25,5821,577,1,1,0,0
6,2013-01-26,3228,394,1,0,0,0
7,2013-01-27,0,0,0,0,0,0
1,2013-01-28,3870,437,1,0,0,0
2,2013-01-29,3479,395,1,0,0,0
3,2013-01-30,3838,396,1,0,0,0
4,2013-01-31,4386,480,1,0,0,0
5,2013-02-01,4657,516,1,0,0,1
6,2013-02-02,3304,396,1,0,0,0
7,2013-02-03,0,0,0,0,0,0
1,2013-02-04,8435,738,1,1,0,1
2,2013-02-05,6271,582,1,1,0,1
3,2013-02-06,5015,513,1,1,0,1
4,2013-02-07,5027,540,1,1,0,1
5,2013-02-08,5371,528,1,1,0,1
6,2013-02-09,3285,377,1,0,0,0
7,2013-02-10,0,0,0,0,0,0
1,2013-02-11,3819,464,1,0,0,0
2,2013-02-12,3880,458,1,0,0,0
3,2013-02-13,4148,467,1,0,0,0
4,2013-02-14,3857,458,1,0,0,0
5,2013-02-15,4093,464,1,0,0,0
6,2013-02-16,3769,403,1,0,0,0
7,2013-02-17,0,0,0,0,0,0
1,2013-02-18,13605,989,1,1,0,0
2,2013-02-19,8314,663,1,1,0,0
3,2013-02-20,7394,650,1,1,0,0
4,2013-02-21,7665,657,1,1,0,0
5,2013-02-22,7063,635,1,1,0,0
6,2013-02-23,3372,407,1,0,0,0
7,2013-02-24,0,0,0,0,0,0
1,2013-02-25,3080,396,1,0,0,0
2,2013-02-26,3490,426,1,0,0,0
3,2013-02-27,3249,394,1,0,0,0
4,2013-02-28,5194,528,1,0,0,0
5,2013-03-01,4980,546,1,0,0,0
6,2013-03-02,3479,398,1,0,0,0
7,2013-03-03,0,0,0,0,0,0
1,2013-03-04,8934,823,1,1,0,0
2,2013-03-05,6009,605,1,1,0,0
3,2013-03-06,6529,603,1,1,0,0
4,2013-03-07,6064,555,1,1,0,0
5,2013-03-08,5625,567,1,1,0,0
6,2013-03-09,3652,405,1,0,0,0
7,2013-03-10,0,0,0,0,0,0
1,2013-03-11,5301,501,1,0,0,0
2,2013-03-12,4095,422,1,0,0,0
3,2013-03-13,4498,485,1,0,0,0
4,2013-03-14,4223,467,1,0,0,0
5,2013-03-15,5154,530,1,0,0,0
6,2013-03-16,3732,391,1,0,0,0
7,2013-03-17,0,0,0,0,0,0
1,2013-03-18,8524,725,1,1,0,0
2,2013-03-19,5882,564,1,1,0,0
3,2013-03-20,6060,543,1,1,0,0
4,2013-03-21,5819,603,1,1,0,0
5,2013-03-22,5844,572,1,1,0,0
6,2013-03-23,3673,405,1,0,0,0
7,2013-03-24,0,0,0,0,0,0
1,2013-03-25,10177,828,1,1,0,1
2,2013-03-26,7352,641,1,1,0,1
3,2013-03-27,7577,690,1,1,0,1
4,2013-03-28,9412,818,1,1,0,1
5,2013-03-29,0,0,0,1,b,1
6,2013-03-30,6381,688,1,0,0,0
7,2013-03-31,0,0,0,0,0,0
1,2013-04-01,0,0,0,0,b,0
2,2013-04-02,4612,568,1,0,0,0
3,2013-04-03,3933,478,1,0,0,0
4,2013-04-04,4553,504,1,0,0,0
5,2013-04-05,4716,522,1,0,0,0
6,2013-04-06,3709,423,1,0,0,0
7,2013-04-07,0,0,0,0,0,0
1,2013-04-08,7877,719,1,1,0,0
2,2013-04-09,6301,616,1,1,0,0
3,2013-04-10,6203,563,1,1,0,0
4,2013-04-11,4975,486,1,1,0,0
5,2013-04-12,5845,609,1,1,0,0
6,2013-04-13,3771,409,1,0,0,0
7,2013-04-14,0,0,0,0,0,0
1,2013-04-15,3083,363,1,0,0,0
2,2013-04-16,3078,389,1,0,0,0
3,2013-04-17,3044,383,1,0,0,0
4,2013-04-18,3344,390,1,0,0,0
5,2013-04-19,3880,427,1,0,0,0
6,2013-04-20,2915,369,1,0,0,0
7,2013-04-21,0,0,0,0,0,0
1,2013-04-22,8009,705,1,1,0,0
2,2013-04-23,5207,537,1,1,0,0
3,2013-04-24,5097,487,1,1,0,0
4,2013-04-25,4036,448,1,1,0,0
5,2013-04-26,5085,505,1,1,0,0
6,2013-04-27,3312,389,1,0,0,0
7,2013-04-28,0,0,0,0,0,0
1,2013-04-29,6484,619,1,1,0,0
2,2013-04-30,6733,658,1,1,0,0
3,2013-05-01,0,0,0,1,a,0
4,2013-05-02,6797,668,1,1,0,0
5,2013-05-03,4977,531,1,1,0,0
