@relation train-weka.filters.unsupervised.instance.RemoveWithValues-S450.0-Cfirst-Lfirst-last-V-weka.filters.unsupervised.instance.RemoveWithValues-S449.0-Cfirst-Lfirst-last

@attribute DayOfWeek numeric
@attribute Date date yyyy-MM-dd
@attribute Sales numeric
@attribute Customers numeric
@attribute Open numeric
@attribute Promo numeric
@attribute StateHoliday string
@attribute SchoolHoliday numeric

@data
2,2013-01-01,0,0,0,0,a,1
3,2013-01-02,11304,1582,1,0,0,1
4,2013-01-03,10980,1575,1,0,0,1
5,2013-01-04,10473,1497,1,0,0,1
6,2013-01-05,9372,1181,1,0,0,1
7,2013-01-06,0,0,0,0,0,1
1,2013-01-07,16120,1916,1,1,0,1
2,2013-01-08,14118,1803,1,1,0,1
3,2013-01-09,13631,1650,1,1,0,1
4,2013-01-10,12945,1670,1,1,0,1
5,2013-01-11,11777,1597,1,1,0,1
6,2013-01-12,8775,1192,1,0,0,0
7,2013-01-13,0,0,0,0,0,0
1,2013-01-14,10108,1527,1,0,0,0
2,2013-01-15,9605,1494,1,0,0,0
3,2013-01-16,9271,1426,1,0,0,0
4,2013-01-17,9416,1492,1,0,0,0
5,2013-01-18,9207,1418,1,0,0,0
6,2013-01-19,8255,1166,1,0,0,0
7,2013-01-20,0,0,0,0,0,0
1,2013-01-21,7607,979,1,1,0,0
2,2013-01-22,12895,1681,1,1,0,0
3,2013-01-23,14289,1786,1,1,0,0
4,2013-01-24,12559,1665,1,1,0,0
5,2013-01-25,12594,1635,1,1,0,0
6,2013-01-26,7697,1091,1,0,0,0
7,2013-01-27,0,0,0,0,0,0
1,2013-01-28,10185,1537,1,0,0,0
2,2013-01-29,9613,1492,1,0,0,0
3,2013-01-30,9989,1461,1,0,0,0
4,2013-01-31,11729,1643,1,0,0,0
5,2013-02-01,10577,1625,1,0,0,0
6,2013-02-02,9881,1343,1,0,0,0
7,2013-02-03,0,0,0,0,0,0
1,2013-02-04,14949,1914,1,1,0,0
2,2013-02-05,13746,1813,1,1,0,0
3,2013-02-06,13567,1757,1,1,0,0
4,2013-02-07,12575,1652,1,1,0,0
5,2013-02-08,11005,1498,1,1,0,0
6,2013-02-09,9527,1315,1,0,0,0
7,2013-02-10,0,0,0,0,0,0
1,2013-02-11,10015,1568,1,0,0,0
2,2013-02-12,10351,1586,1,0,0,0
3,2013-02-13,10122,1602,1,0,0,0
4,2013-02-14,10416,1612,1,0,0,0
5,2013-02-15,8848,1377,1,0,0,0
6,2013-02-16,7968,1173,1,0,0,0
7,2013-02-17,0,0,0,0,0,0
1,2013-02-18,14194,1897,1,1,0,0
2,2013-02-19,12170,1627,1,1,0,0
3,2013-02-20,12799,1681,1,1,0,0
4,2013-02-21,11518,1625,1,1,0,0
5,2013-02-22,11152,1481,1,1,0,0
6,2013-02-23,7637,1080,1,0,0,0
7,2013-02-24,0,0,0,0,0,0
1,2013-02-25,9240,1478,1,0,0,0
2,2013-02-26,9215,1494,1,0,0,0
3,2013-02-27,9462,1442,1,0,0,0
4,2013-02-28,11381,1593,1,0,0,0
5,2013-03-01,11402,1627,1,0,0,0
6,2013-03-02,10671,1442,1,0,0,0
7,2013-03-03,0,0,0,0,0,0
1,2013-03-04,16038,1987,1,1,0,0
2,2013-03-05,15152,1871,1,1,0,0
3,2013-03-06,13335,1841,1,1,0,0
4,2013-03-07,13223,1741,1,1,0,0
5,2013-03-08,12507,1686,1,1,0,0
6,2013-03-09,8272,1193,1,0,0,0
7,2013-03-10,0,0,0,0,0,0
1,2013-03-11,10979,1548,1,0,0,0
2,2013-03-12,8466,1313,1,0,0,0
3,2013-03-13,11048,1551,1,0,0,0
4,2013-03-14,10457,1464,1,0,0,0
5,2013-03-15,11225,1583,1,0,0,0
6,2013-03-16,10197,1359,1,0,0,0
7,2013-03-17,0,0,0,0,0,0
1,2013-03-18,17025,2027,1,1,0,0
2,2013-03-19,16118,1863,1,1,0,0
3,2013-03-20,13352,1613,1,1,0,0
4,2013-03-21,13569,1666,1,1,0,0
5,2013-03-22,13349,1715,1,1,0,0
