@relation train-weka.filters.unsupervised.instance.RemoveWithValues-S445.0-Cfirst-Lfirst-last-V-weka.filters.unsupervised.instance.RemoveWithValues-S444.0-Cfirst-Lfirst-last

@attribute DayOfWeek numeric
@attribute Date date yyyy-MM-dd
@attribute Sales numeric
@attribute Customers numeric
@attribute Open numeric
@attribute Promo numeric
@attribute StateHoliday string
@attribute SchoolHoliday numeric

@data
2,2013-01-01,0,0,0,0,a,1
3,2013-01-02,14116,1773,1,0,0,1
4,2013-01-03,11559,1440,1,0,0,0
5,2013-01-04,12820,1547,1,0,0,0
6,2013-01-05,16152,2150,1,0,0,0
7,2013-01-06,0,0,0,0,0,0
1,2013-01-07,11302,1291,1,1,0,0
2,2013-01-08,10465,1208,1,1,0,0
3,2013-01-09,10720,1250,1,1,0,0
4,2013-01-10,9865,1178,1,1,0,0
5,2013-01-11,11713,1381,1,1,0,0
6,2013-01-12,15438,1970,1,0,0,0
7,2013-01-13,0,0,0,0,0,0
1,2013-01-14,8081,1026,1,0,0,0
2,2013-01-15,7404,990,1,0,0,0
3,2013-01-16,7202,969,1,0,0,0
4,2013-01-17,6896,911,1,0,0,0
5,2013-01-18,9712,1294,1,0,0,0
6,2013-01-19,15917,2082,1,0,0,0
7,2013-01-20,0,0,0,0,0,0
1,2013-01-21,8962,968,1,1,0,0
2,2013-01-22,9306,1086,1,1,0,0
3,2013-01-23,11031,1233,1,1,0,0
4,2013-01-24,9128,1071,1,1,0,0
5,2013-01-25,12468,1450,1,1,0,0
6,2013-01-26,15309,1958,1,0,0,0
7,2013-01-27,0,0,0,0,0,0
1,2013-01-28,8473,1037,1,0,0,0
2,2013-01-29,7812,984,1,0,0,0
3,2013-01-30,8816,1109,1,0,0,0
4,2013-01-31,9079,1064,1,0,0,0
5,2013-02-01,11114,1353,1,0,0,0
6,2013-02-02,16750,2160,1,0,0,0
7,2013-02-03,0,0,0,0,0,0
1,2013-02-04,13570,1579,1,1,0,1
2,2013-02-05,12239,1492,1,1,0,1
3,2013-02-06,12172,1461,1,1,0,1
4,2013-02-07,11355,1365,1,1,0,1
5,2013-02-08,12865,1647,1,1,0,1
6,2013-02-09,14815,1918,1,0,0,0
7,2013-02-10,0,0,0,0,0,0
1,2013-02-11,10272,1333,1,0,0,1
2,2013-02-12,8348,1220,1,0,0,1
3,2013-02-13,9946,1330,1,0,0,1
4,2013-02-14,8896,1236,1,0,0,1
5,2013-02-15,11462,1489,1,0,0,1
6,2013-02-16,14322,1957,1,0,0,0
7,2013-02-17,0,0,0,0,0,0
1,2013-02-18,12554,1290,1,1,0,0
2,2013-02-19,8763,976,1,1,0,0
3,2013-02-20,9715,1116,1,1,0,0
4,2013-02-21,9714,1123,1,1,0,0
5,2013-02-22,12242,1403,1,1,0,0
6,2013-02-23,12900,1649,1,0,0,0
7,2013-02-24,0,0,0,0,0,0
1,2013-02-25,6750,861,1,0,0,0
2,2013-02-26,7788,1058,1,0,0,0
3,2013-02-27,8780,1113,1,0,0,0
4,2013-02-28,9709,1165,1,0,0,0
5,2013-03-01,12005,1509,1,0,0,0
6,2013-03-02,17264,2183,1,0,0,0
7,2013-03-03,0,0,0,0,0,0
1,2013-03-04,12536,1383,1,1,0,0
2,2013-03-05,11808,1375,1,1,0,0
3,2013-03-06,10626,1184,1,1,0,0
4,2013-03-07,10521,1198,1,1,0,0
5,2013-03-08,13062,1597,1,1,0,0
6,2013-03-09,15800,2116,1,0,0,0
7,2013-03-10,0,0,0,0,0,0
1,2013-03-11,8287,1011,1,0,0,0
2,2013-03-12,6832,878,1,0,0,0
3,2013-03-13,7880,1021,1,0,0,0
4,2013-03-14,9232,1125,1,0,0,0
5,2013-03-15,11864,1465,1,0,0,0
6,2013-03-16,17629,2201,1,0,0,0
7,2013-03-17,0,0,0,0,0,0
1,2013-03-18,13353,1435,1,1,0,0
2,2013-03-19,9970,1120,1,1,0,0
3,2013-03-20,12172,1397,1,1,0,0
4,2013-03-21,10680,1231,1,1,0,0
5,2013-03-22,13982,1607,1,1,0,0
6,2013-03-23,18107,2253,1,0,0,0
7,2013-03-24,0,0,0,0,0,0
1,2013-03-25,15944,1716,1,1,0,0
2,2013-03-26,15484,1698,1,1,0,0
3,2013-03-27,17118,1873,1,1,0,0
4,2013-03-28,17863,2068,1,1,0,0
5,2013-03-29,0,0,0,1,b,1
6,2013-03-30,22382,2785,1,0,0,0
7,2013-03-31,0,0,0,0,0,0
1,2013-04-01,0,0,0,0,b,1
2,2013-04-02,13291,1792,1,0,0,1
3,2013-04-03,11427,1566,1,0,0,1
4,2013-04-04,10330,1404,1,0,0,1
5,2013-04-05,11800,1636,1,0,0,1
6,2013-04-06,15742,2029,1,0,0,0
7,2013-04-07,0,0,0,0,0,0
1,2013-04-08,10583,1249,1,1,0,0
2,2013-04-09,9232,1049,1,1,0,0
3,2013-04-10,10133,1156,1,1,0,0
4,2013-04-11,9691,1145,1,1,0,0
5,2013-04-12,12172,1480,1,1,0,0
6,2013-04-13,14871,1891,1,0,0,0
7,2013-04-14,0,0,0,0,0,0
1,2013-04-15,6804,893,1,0,0,0
2,2013-04-16,7484,995,1,0,0,0
3,2013-04-17,7938,1011,1,0,0,0
4,2013-04-18,7270,932,1,0,0,0
5,2013-04-19,10067,1283,1,0,0,0
6,2013-04-20,15330,1906,1,0,0,0
7,2013-04-21,0,0,0,0,0,0
1,2013-04-22,10828,1150,1,1,0,0
2,2013-04-23,9105,1022,1,1,0,0
3,2013-04-24,10097,1114,1,1,0,0
4,2013-04-25,8311,1005,1,1,0,0
5,2013-04-26,10197,1246,1,1,0,0
6,2013-04-27,17015,2148,1,0,0,0
7,2013-04-28,0,0,0,0,0,0
