@relation train-weka.filters.unsupervised.instance.RemoveWithValues-S141.0-Cfirst-Lfirst-last-V-weka.filters.unsupervised.instance.RemoveWithValues-S140.0-Cfirst-Lfirst-last

@attribute DayOfWeek numeric
@attribute Date date yyyy-MM-dd
@attribute Sales numeric
@attribute Customers numeric
@attribute Open numeric
@attribute Promo numeric
@attribute StateHoliday string
@attribute SchoolHoliday numeric

@data
2,2013-01-01,0,0,0,0,a,1
3,2013-01-02,7261,1021,1,0,0,1
4,2013-01-03,6619,922,1,0,0,1
5,2013-01-04,6720,976,1,0,0,1
6,2013-01-05,6281,862,1,0,0,1
7,2013-01-06,0,0,0,0,0,1
1,2013-01-07,10043,1201,1,1,0,1
2,2013-01-08,8626,1043,1,1,0,1
3,2013-01-09,7332,985,1,1,0,1
4,2013-01-10,7705,1028,1,1,0,1
5,2013-01-11,7613,967,1,1,0,1
6,2013-01-12,5855,833,1,0,0,0
7,2013-01-13,0,0,0,0,0,0
1,2013-01-14,6402,910,1,0,0,0
2,2013-01-15,6184,874,1,0,0,0
3,2013-01-16,5830,911,1,0,0,0
4,2013-01-17,5943,854,1,0,0,0
5,2013-01-18,5828,829,1,0,0,0
6,2013-01-19,6034,835,1,0,0,0
7,2013-01-20,0,0,0,0,0,0
1,2013-01-21,8432,1038,1,1,0,0
2,2013-01-22,7198,941,1,1,0,0
3,2013-01-23,7362,955,1,1,0,0
4,2013-01-24,7754,979,1,1,0,0
5,2013-01-25,6906,916,1,1,0,0
6,2013-01-26,5532,770,1,0,0,0
7,2013-01-27,0,0,0,0,0,0
1,2013-01-28,6077,911,1,0,0,0
2,2013-01-29,6531,896,1,0,0,0
3,2013-01-30,6074,852,1,0,0,0
4,2013-01-31,8348,1038,1,0,0,0
5,2013-02-01,7027,902,1,0,0,0
6,2013-02-02,6689,939,1,0,0,0
7,2013-02-03,0,0,0,0,0,0
1,2013-02-04,10253,1250,1,1,0,0
2,2013-02-05,9549,1219,1,1,0,0
3,2013-02-06,7272,1010,1,1,0,0
4,2013-02-07,8173,1063,1,1,0,0
5,2013-02-08,6658,898,1,1,0,0
6,2013-02-09,3059,437,1,0,0,0
7,2013-02-10,0,0,0,0,0,0
1,2013-02-11,6205,926,1,0,0,0
2,2013-02-12,6202,905,1,0,0,0
3,2013-02-13,6416,922,1,0,0,0
4,2013-02-14,6394,934,1,0,0,0
5,2013-02-15,5550,802,1,0,0,0
6,2013-02-16,5633,807,1,0,0,0
7,2013-02-17,0,0,0,0,0,0
1,2013-02-18,9333,1152,1,1,0,0
2,2013-02-19,7359,938,1,1,0,0
3,2013-02-20,8432,1067,1,1,0,0
4,2013-02-21,7905,1008,1,1,0,0
5,2013-02-22,6370,895,1,1,0,0
6,2013-02-23,5390,736,1,0,0,0
7,2013-02-24,0,0,0,0,0,0
1,2013-02-25,5546,850,1,0,0,0
2,2013-02-26,6514,917,1,0,0,0
3,2013-02-27,6444,926,1,0,0,0
4,2013-02-28,7509,995,1,0,0,0
5,2013-03-01,7159,980,1,0,0,0
6,2013-03-02,7196,969,1,0,0,0
7,2013-03-03,0,0,0,0,0,0
1,2013-03-04,11074,1377,1,1,0,0
2,2013-03-05,9209,1215,1,1,0,0
3,2013-03-06,8834,1135,1,1,0,0
4,2013-03-07,7937,1045,1,1,0,0
5,2013-03-08,7183,1006,1,1,0,0
6,2013-03-09,6029,853,1,0,0,0
7,2013-03-10,0,0,0,0,0,0
1,2013-03-11,7786,997,1,0,0,0
2,2013-03-12,5387,707,1,0,0,0
3,2013-03-13,6765,909,1,0,0,0
4,2013-03-14,6031,914,1,0,0,0
5,2013-03-15,7062,930,1,0,0,0
6,2013-03-16,7522,993,1,0,0,0
7,2013-03-17,0,0,0,0,0,0
1,2013-03-18,10447,1180,1,1,0,0
2,2013-03-19,8592,989,1,1,0,0
3,2013-03-20,6923,883,1,1,0,0
4,2013-03-21,7269,946,1,1,0,0
5,2013-03-22,7718,976,1,1,0,0
6,2013-03-23,5626,733,1,0,0,0
7,2013-03-24,0,0,0,0,0,0
1,2013-03-25,8586,1032,1,1,0,1
2,2013-03-26,9315,1153,1,1,0,1
3,2013-03-27,10534,1191,1,1,0,1
4,2013-03-28,10769,1247,1,1,0,1
5,2013-03-29,0,0,0,1,b,1
6,2013-03-30,10491,1220,1,0,0,0
7,2013-03-31,0,0,0,0,0,0
1,2013-04-01,0,0,0,0,b,1
2,2013-04-02,7289,1048,1,0,0,1
3,2013-04-03,6012,887,1,0,0,1
4,2013-04-04,6313,949,1,0,0,1
5,2013-04-05,5871,816,1,0,0,1
6,2013-04-06,6544,826,1,0,0,0
7,2013-04-07,0,0,0,0,0,0
1,2013-04-08,9306,1139,1,1,0,0
2,2013-04-09,8448,1040,1,1,0,0
3,2013-04-10,6961,941,1,1,0,0
4,2013-04-11,7883,995,1,1,0,0
5,2013-04-12,7522,949,1,1,0,0
6,2013-04-13,6323,860,1,0,0,0
7,2013-04-14,0,0,0,0,0,0
1,2013-04-15,6435,939,1,0,0,0
