@relation train-weka.filters.unsupervised.instance.RemoveWithValues-S549.0-Cfirst-Lfirst-last-V-weka.filters.unsupervised.instance.RemoveWithValues-S548.0-Cfirst-Lfirst-last

@attribute DayOfWeek numeric
@attribute Date date yyyy-MM-dd
@attribute Sales numeric
@attribute Customers numeric
@attribute Open numeric
@attribute Promo numeric
@attribute StateHoliday string
@attribute SchoolHoliday numeric

@data
2,2013-01-01,0,0,0,0,a,1
3,2013-01-02,3961,371,1,0,0,1
4,2013-01-03,3492,329,1,0,0,1
5,2013-01-04,3490,327,1,0,0,1
6,2013-01-05,2958,292,1,0,0,1
7,2013-01-06,0,0,0,0,0,1
1,2013-01-07,7395,507,1,1,0,1
2,2013-01-08,5245,398,1,1,0,1
3,2013-01-09,4229,335,1,1,0,1
4,2013-01-10,5471,392,1,1,0,1
5,2013-01-11,4678,406,1,1,0,1
6,2013-01-12,3357,307,1,0,0,0
7,2013-01-13,0,0,0,0,0,0
1,2013-01-14,2953,299,1,0,0,0
2,2013-01-15,2768,281,1,0,0,0
3,2013-01-16,2326,263,1,0,0,0
4,2013-01-17,3834,251,1,0,0,0
5,2013-01-18,3046,317,1,0,0,0
6,2013-01-19,3190,314,1,0,0,0
7,2013-01-20,0,0,0,0,0,0
1,2013-01-21,4171,336,1,1,0,0
2,2013-01-22,4784,385,1,1,0,0
3,2013-01-23,5063,385,1,1,0,0
4,2013-01-24,4153,335,1,1,0,0
5,2013-01-25,4936,399,1,1,0,0
6,2013-01-26,3624,329,1,0,0,0
7,2013-01-27,0,0,0,0,0,0
1,2013-01-28,3066,276,1,0,0,0
2,2013-01-29,3059,292,1,0,0,0
3,2013-01-30,3789,328,1,0,0,0
4,2013-01-31,3367,304,1,0,0,0
5,2013-02-01,3768,343,1,0,0,0
6,2013-02-02,4239,351,1,0,0,0
7,2013-02-03,0,0,0,0,0,0
1,2013-02-04,6334,479,1,1,0,0
2,2013-02-05,5558,427,1,1,0,0
3,2013-02-06,5099,421,1,1,0,0
4,2013-02-07,5410,429,1,1,0,0
5,2013-02-08,5206,446,1,1,0,0
