@relation train-weka.filters.unsupervised.instance.RemoveWithValues-S929.0-Cfirst-Lfirst-last-V-weka.filters.unsupervised.instance.RemoveWithValues-S928.0-Cfirst-Lfirst-last

@attribute DayOfWeek numeric
@attribute Date date yyyy-MM-dd
@attribute Sales numeric
@attribute Customers numeric
@attribute Open numeric
@attribute Promo numeric
@attribute StateHoliday string
@attribute SchoolHoliday numeric

@data
2,2013-01-01,0,0,0,0,a,1
3,2013-01-02,5670,587,1,0,0,1
4,2013-01-03,6337,560,1,0,0,1
5,2013-01-04,7351,676,1,0,0,1
6,2013-01-05,7577,710,1,0,0,0
7,2013-01-06,0,0,0,0,0,0
1,2013-01-07,13088,1047,1,1,0,0
2,2013-01-08,9415,787,1,1,0,0
3,2013-01-09,7181,649,1,1,0,0
4,2013-01-10,7909,710,1,1,0,0
5,2013-01-11,8396,780,1,1,0,0
6,2013-01-12,7188,712,1,0,0,0
7,2013-01-13,0,0,0,0,0,0
1,2013-01-14,4236,421,1,0,0,0
2,2013-01-15,3812,412,1,0,0,0
3,2013-01-16,4511,491,1,0,0,0
4,2013-01-17,4652,492,1,0,0,0
5,2013-01-18,6499,603,1,0,0,0
6,2013-01-19,7992,718,1,0,0,0
7,2013-01-20,0,0,0,0,0,0
1,2013-01-21,9584,793,1,1,0,0
2,2013-01-22,8888,741,1,1,0,0
3,2013-01-23,8437,707,1,1,0,0
4,2013-01-24,7015,636,1,1,0,0
5,2013-01-25,8065,713,1,1,0,0
6,2013-01-26,7840,705,1,0,0,0
7,2013-01-27,0,0,0,0,0,0
1,2013-01-28,5531,548,1,0,0,0
2,2013-01-29,5246,485,1,0,0,0
3,2013-01-30,5829,532,1,0,0,0
4,2013-01-31,7766,655,1,0,0,0
5,2013-02-01,7187,653,1,0,0,0
6,2013-02-02,9603,850,1,0,0,0
7,2013-02-03,0,0,0,0,0,0
1,2013-02-04,12795,1048,1,1,0,0
2,2013-02-05,9525,789,1,1,0,0
3,2013-02-06,7647,659,1,1,0,0
