@relation train-weka.filters.unsupervised.instance.RemoveWithValues-S647.0-Cfirst-Lfirst-last-V-weka.filters.unsupervised.instance.RemoveWithValues-S646.0-Cfirst-Lfirst-last

@attribute DayOfWeek numeric
@attribute Date date yyyy-MM-dd
@attribute Sales numeric
@attribute Customers numeric
@attribute Open numeric
@attribute Promo numeric
@attribute StateHoliday string
@attribute SchoolHoliday numeric

@data
2,2013-01-01,0,0,0,0,a,1
3,2013-01-02,5389,753,1,0,0,1
4,2013-01-03,4986,704,1,0,0,1
5,2013-01-04,4447,608,1,0,0,1
6,2013-01-05,3437,529,1,0,0,0
7,2013-01-06,0,0,0,0,a,0
1,2013-01-07,6057,811,1,1,0,0
2,2013-01-08,5895,780,1,1,0,0
3,2013-01-09,5086,735,1,1,0,0
4,2013-01-10,4919,719,1,1,0,0
5,2013-01-11,4607,668,1,1,0,0
6,2013-01-12,3605,505,1,0,0,0
7,2013-01-13,0,0,0,0,0,0
1,2013-01-14,4159,653,1,0,0,0
2,2013-01-15,3971,651,1,0,0,0
3,2013-01-16,3990,615,1,0,0,0
4,2013-01-17,3341,510,1,0,0,0
5,2013-01-18,4316,615,1,0,0,0
6,2013-01-19,3341,493,1,0,0,0
7,2013-01-20,0,0,0,0,0,0
1,2013-01-21,6014,769,1,1,0,0
2,2013-01-22,5829,788,1,1,0,0
3,2013-01-23,5231,732,1,1,0,0
4,2013-01-24,5092,709,1,1,0,0
5,2013-01-25,4848,678,1,1,0,0
6,2013-01-26,3857,538,1,0,0,0
7,2013-01-27,0,0,0,0,0,0
1,2013-01-28,3938,625,1,0,0,0
2,2013-01-29,3893,582,1,0,0,0
3,2013-01-30,4170,648,1,0,0,0
4,2013-01-31,4465,645,1,0,0,0
5,2013-02-01,4051,626,1,0,0,0
6,2013-02-02,4349,568,1,0,0,0
7,2013-02-03,0,0,0,0,0,0
1,2013-02-04,5940,762,1,1,0,0
2,2013-02-05,5681,733,1,1,0,0
3,2013-02-06,5562,769,1,1,0,0
4,2013-02-07,4945,675,1,1,0,0
5,2013-02-08,4766,686,1,1,0,0
6,2013-02-09,3506,523,1,0,0,0
7,2013-02-10,0,0,0,0,0,0
1,2013-02-11,4811,698,1,0,0,1
2,2013-02-12,1763,292,1,0,0,1
3,2013-02-13,4143,645,1,0,0,1
4,2013-02-14,4393,645,1,0,0,1
5,2013-02-15,4118,611,1,0,0,1
6,2013-02-16,3627,550,1,0,0,0
7,2013-02-17,0,0,0,0,0,0
1,2013-02-18,6358,857,1,1,0,0
2,2013-02-19,5921,802,1,1,0,0
3,2013-02-20,4821,639,1,1,0,0
4,2013-02-21,5111,707,1,1,0,0
5,2013-02-22,4516,676,1,1,0,0
6,2013-02-23,3507,541,1,0,0,0
7,2013-02-24,0,0,0,0,0,0
1,2013-02-25,4683,707,1,0,0,0
2,2013-02-26,3639,571,1,0,0,0
3,2013-02-27,3677,596,1,0,0,0
4,2013-02-28,4591,708,1,0,0,0
5,2013-03-01,4575,666,1,0,0,0
6,2013-03-02,4018,580,1,0,0,0
7,2013-03-03,0,0,0,0,0,0
1,2013-03-04,6507,890,1,1,0,0
2,2013-03-05,5977,797,1,1,0,0
3,2013-03-06,4956,718,1,1,0,0
4,2013-03-07,5051,724,1,1,0,0
5,2013-03-08,5144,785,1,1,0,0
6,2013-03-09,3352,555,1,0,0,0
7,2013-03-10,0,0,0,0,0,0
1,2013-03-11,4407,668,1,0,0,0
2,2013-03-12,4376,668,1,0,0,0
3,2013-03-13,3773,601,1,0,0,0
4,2013-03-14,3752,563,1,0,0,0
5,2013-03-15,3904,616,1,0,0,0
6,2013-03-16,3471,534,1,0,0,0
7,2013-03-17,0,0,0,0,0,0
1,2013-03-18,5635,784,1,1,0,0
2,2013-03-19,6059,814,1,1,0,0
3,2013-03-20,5314,768,1,1,0,0
4,2013-03-21,4513,642,1,1,0,0
5,2013-03-22,5176,776,1,1,0,0
6,2013-03-23,3890,587,1,0,0,0
7,2013-03-24,0,0,0,0,0,0
1,2013-03-25,6149,796,1,1,0,1
2,2013-03-26,5105,657,1,1,0,1
3,2013-03-27,6299,850,1,1,0,1
4,2013-03-28,6870,957,1,1,0,1
5,2013-03-29,0,0,0,1,b,1
6,2013-03-30,5903,822,1,0,0,0
7,2013-03-31,0,0,0,0,0,0
1,2013-04-01,0,0,0,0,b,1
2,2013-04-02,5095,743,1,0,0,1
3,2013-04-03,4812,719,1,0,0,1
4,2013-04-04,4852,719,1,0,0,1
5,2013-04-05,4213,641,1,0,0,1
6,2013-04-06,3796,573,1,0,0,0
7,2013-04-07,0,0,0,0,0,0
1,2013-04-08,6243,890,1,1,0,0
2,2013-04-09,5930,785,1,1,0,0
3,2013-04-10,4759,673,1,1,0,0
4,2013-04-11,4590,688,1,1,0,0
5,2013-04-12,4520,732,1,1,0,0
6,2013-04-13,4232,625,1,0,0,0
7,2013-04-14,0,0,0,0,0,0
1,2013-04-15,4032,622,1,0,0,0
2,2013-04-16,3742,614,1,0,0,0
3,2013-04-17,4114,630,1,0,0,0
4,2013-04-18,4156,673,1,0,0,0
5,2013-04-19,3915,579,1,0,0,0
6,2013-04-20,3729,544,1,0,0,0
7,2013-04-21,0,0,0,0,0,0
1,2013-04-22,5770,793,1,1,0,0
2,2013-04-23,5547,753,1,1,0,0
3,2013-04-24,5032,691,1,1,0,0
4,2013-04-25,4462,675,1,1,0,0
5,2013-04-26,4469,703,1,1,0,0
6,2013-04-27,4465,662,1,0,0,0
7,2013-04-28,0,0,0,0,0,0
1,2013-04-29,6088,791,1,1,0,0
2,2013-04-30,6869,917,1,1,0,0
3,2013-05-01,0,0,0,1,a,0
4,2013-05-02,6215,808,1,1,0,0
5,2013-05-03,5603,751,1,1,0,0
6,2013-05-04,4262,684,1,0,0,0
7,2013-05-05,0,0,0,0,0,0
1,2013-05-06,4354,684,1,0,0,0
2,2013-05-07,4399,675,1,0,0,0
3,2013-05-08,4865,769,1,0,0,0
4,2013-05-09,0,0,0,0,a,0
5,2013-05-10,4866,694,1,0,0,0
6,2013-05-11,4509,603,1,0,0,0
7,2013-05-12,0,0,0,0,0,0
1,2013-05-13,6185,792,1,1,0,0
2,2013-05-14,6498,825,1,1,0,0
3,2013-05-15,5461,752,1,1,0,0
4,2013-05-16,5723,800,1,1,0,0
5,2013-05-17,5521,769,1,1,0,0
6,2013-05-18,4606,641,1,0,0,0
7,2013-05-19,0,0,0,0,0,0
1,2013-05-20,0,0,0,0,a,0
2,2013-05-21,4970,703,1,0,0,1
3,2013-05-22,4196,633,1,0,0,1
4,2013-05-23,4716,692,1,0,0,1
5,2013-05-24,3849,589,1,0,0,1
6,2013-05-25,3999,550,1,0,0,0
7,2013-05-26,0,0,0,0,0,0
1,2013-05-27,5327,718,1,1,0,1
2,2013-05-28,5696,741,1,1,0,1
3,2013-05-29,5019,716,1,1,0,1
4,2013-05-30,0,0,0,1,a,1
5,2013-05-31,5732,725,1,1,0,1
6,2013-06-01,4258,574,1,0,0,0
7,2013-06-02,0,0,0,0,0,0
1,2013-06-03,5223,691,1,1,0,0
2,2013-06-04,5462,760,1,1,0,0
3,2013-06-05,5239,746,1,1,0,0
4,2013-06-06,5987,789,1,1,0,0
5,2013-06-07,5112,746,1,1,0,0
6,2013-06-08,3772,577,1,0,0,0
7,2013-06-09,0,0,0,0,0,0
1,2013-06-10,4735,734,1,0,0,0
2,2013-06-11,4417,687,1,0,0,0
3,2013-06-12,4550,668,1,0,0,0
4,2013-06-13,4432,651,1,0,0,0
5,2013-06-14,4547,710,1,0,0,0
6,2013-06-15,3666,592,1,0,0,0
7,2013-06-16,0,0,0,0,0,0
1,2013-06-17,5755,758,1,1,0,0
2,2013-06-18,4984,665,1,1,0,0
3,2013-06-19,4492,667,1,1,0,0
4,2013-06-20,4322,619,1,1,0,0
5,2013-06-21,5968,805,1,1,0,0
6,2013-06-22,3964,625,1,0,0,0
7,2013-06-23,0,0,0,0,0,0
1,2013-06-24,4317,660,1,0,0,0
2,2013-06-25,4400,666,1,0,0,0
3,2013-06-26,4303,630,1,0,0,0
4,2013-06-27,4538,671,1,0,0,0
5,2013-06-28,4974,739,1,0,0,0
6,2013-06-29,3968,656,1,0,0,0
7,2013-06-30,0,0,0,0,0,0
1,2013-07-01,6668,872,1,1,0,0
2,2013-07-02,6030,767,1,1,0,0
3,2013-07-03,5584,777,1,1,0,0
4,2013-07-04,5707,784,1,1,0,0
5,2013-07-05,5604,810,1,1,0,0
6,2013-07-06,4191,608,1,0,0,0
7,2013-07-07,0,0,0,0,0,0
1,2013-07-08,4478,684,1,0,0,0
2,2013-07-09,4393,691,1,0,0,0
3,2013-07-10,4664,680,1,0,0,0
4,2013-07-11,4782,738,1,0,0,0
5,2013-07-12,4382,686,1,0,0,0
6,2013-07-13,3979,598,1,0,0,0
7,2013-07-14,0,0,0,0,0,0
1,2013-07-15,6900,866,1,1,0,0
2,2013-07-16,6433,814,1,1,0,0
3,2013-07-17,4869,707,1,1,0,0
4,2013-07-18,5517,755,1,1,0,0
5,2013-07-19,5121,738,1,1,0,0
6,2013-07-20,4200,589,1,0,0,0
7,2013-07-21,0,0,0,0,0,0
1,2013-07-22,4947,710,1,0,0,0
2,2013-07-23,4482,646,1,0,0,0
3,2013-07-24,4284,660,1,0,0,0
4,2013-07-25,3948,650,1,0,0,0
5,2013-07-26,4242,619,1,0,0,0
6,2013-07-27,3530,492,1,0,0,0
7,2013-07-28,0,0,0,0,0,0
1,2013-07-29,6967,907,1,1,0,0
2,2013-07-30,6483,880,1,1,0,0
3,2013-07-31,6313,814,1,1,0,1
4,2013-08-01,5848,762,1,1,0,1
5,2013-08-02,5475,734,1,1,0,1
6,2013-08-03,4161,560,1,0,0,0
7,2013-08-04,0,0,0,0,0,0
1,2013-08-05,4487,673,1,0,0,1
2,2013-08-06,3907,592,1,0,0,1
3,2013-08-07,4835,678,1,0,0,1
4,2013-08-08,4759,706,1,0,0,1
5,2013-08-09,4331,642,1,0,0,1
6,2013-08-10,4083,623,1,0,0,0
7,2013-08-11,0,0,0,0,0,0
1,2013-08-12,6581,866,1,1,0,1
2,2013-08-13,5715,785,1,1,0,1
3,2013-08-14,5979,849,1,1,0,1
4,2013-08-15,0,0,0,1,a,1
5,2013-08-16,6124,833,1,1,0,1
6,2013-08-17,3841,564,1,0,0,0
7,2013-08-18,0,0,0,0,0,0
1,2013-08-19,4445,638,1,0,0,1
2,2013-08-20,4835,700,1,0,0,1
3,2013-08-21,3993,615,1,0,0,1
4,2013-08-22,4446,635,1,0,0,1
5,2013-08-23,4454,662,1,0,0,1
6,2013-08-24,3984,525,1,0,0,0
7,2013-08-25,0,0,0,0,0,0
1,2013-08-26,6262,806,1,1,0,1
2,2013-08-27,5928,767,1,1,0,1
3,2013-08-28,5098,678,1,1,0,1
4,2013-08-29,5044,678,1,1,0,1
5,2013-08-30,5450,754,1,1,0,1
6,2013-08-31,3434,535,1,0,0,0
7,2013-09-01,0,0,0,0,0,0
1,2013-09-02,4538,665,1,0,0,1
2,2013-09-03,4398,657,1,0,0,1
3,2013-09-04,3839,597,1,0,0,1
4,2013-09-05,3542,551,1,0,0,1
5,2013-09-06,3756,606,1,0,0,1
6,2013-09-07,3737,548,1,0,0,0
7,2013-09-08,0,0,0,0,0,0
1,2013-09-09,6473,836,1,1,0,1
2,2013-09-10,5588,736,1,1,0,1
3,2013-09-11,5449,757,1,1,0,1
4,2013-09-12,4362,600,1,1,0,0
5,2013-09-13,5039,711,1,1,0,0
6,2013-09-14,3299,507,1,0,0,0
7,2013-09-15,0,0,0,0,0,0
1,2013-09-16,4273,605,1,0,0,0
2,2013-09-17,4195,680,1,0,0,0
