@relation train-weka.filters.unsupervised.instance.RemoveWithValues-S426.0-Cfirst-Lfirst-last-V-weka.filters.unsupervised.instance.RemoveWithValues-S425.0-Cfirst-Lfirst-last

@attribute DayOfWeek numeric
@attribute Date date yyyy-MM-dd
@attribute Sales numeric
@attribute Customers numeric
@attribute Open numeric
@attribute Promo numeric
@attribute StateHoliday string
@attribute SchoolHoliday numeric

@data
2,2013-01-01,0,0,0,0,a,1
3,2013-01-02,2933,437,1,0,0,1
4,2013-01-03,2304,404,1,0,0,1
5,2013-01-04,2620,382,1,0,0,1
6,2013-01-05,2025,287,1,0,0,0
7,2013-01-06,0,0,0,0,0,0
1,2013-01-07,4832,631,1,1,0,0
2,2013-01-08,4126,501,1,1,0,0
3,2013-01-09,2470,356,1,1,0,0
4,2013-01-10,3923,500,1,1,0,0
5,2013-01-11,3008,435,1,1,0,0
6,2013-01-12,1815,269,1,0,0,0
7,2013-01-13,0,0,0,0,0,0
1,2013-01-14,2625,389,1,0,0,0
2,2013-01-15,2598,395,1,0,0,0
3,2013-01-16,2249,348,1,0,0,0
4,2013-01-17,2809,397,1,0,0,0
5,2013-01-18,2637,377,1,0,0,0
6,2013-01-19,1892,271,1,0,0,0
7,2013-01-20,0,0,0,0,0,0
1,2013-01-21,3993,502,1,1,0,0
2,2013-01-22,3581,516,1,1,0,0
3,2013-01-23,3346,424,1,1,0,0
4,2013-01-24,3111,425,1,1,0,0
5,2013-01-25,2775,423,1,1,0,0
6,2013-01-26,1930,250,1,0,0,0
7,2013-01-27,0,0,0,0,0,0
1,2013-01-28,3344,385,1,0,0,0
2,2013-01-29,2594,389,1,0,0,0
3,2013-01-30,2336,344,1,0,0,0
4,2013-01-31,3200,410,1,0,0,0
5,2013-02-01,3062,404,1,0,0,0
6,2013-02-02,2063,280,1,0,0,0
7,2013-02-03,0,0,0,0,0,0
1,2013-02-04,4401,560,1,1,0,0
2,2013-02-05,3351,455,1,1,0,0
3,2013-02-06,4110,515,1,1,0,0
4,2013-02-07,1367,176,1,1,0,0
5,2013-02-08,3136,453,1,1,0,0
6,2013-02-09,2016,275,1,0,0,0
7,2013-02-10,0,0,0,0,0,0
1,2013-02-11,0,0,0,0,0,0
2,2013-02-12,2609,405,1,0,0,0
3,2013-02-13,2915,403,1,0,0,0
4,2013-02-14,3235,467,1,0,0,0
5,2013-02-15,2770,401,1,0,0,0
6,2013-02-16,1937,279,1,0,0,0
7,2013-02-17,0,0,0,0,0,0
1,2013-02-18,4804,596,1,1,0,0
2,2013-02-19,3549,456,1,1,0,0
3,2013-02-20,3018,421,1,1,0,0
4,2013-02-21,3638,481,1,1,0,0
5,2013-02-22,3092,422,1,1,0,0
6,2013-02-23,1681,223,1,0,0,0
7,2013-02-24,0,0,0,0,0,0
1,2013-02-25,2087,364,1,0,0,0
2,2013-02-26,2650,410,1,0,0,0
3,2013-02-27,2369,352,1,0,0,0
4,2013-02-28,3211,475,1,0,0,0
5,2013-03-01,3355,458,1,0,0,0
6,2013-03-02,2345,329,1,0,0,0
7,2013-03-03,0,0,0,0,0,0
1,2013-03-04,5034,627,1,1,0,0
2,2013-03-05,3788,515,1,1,0,0
3,2013-03-06,3561,538,1,1,0,0
4,2013-03-07,3223,462,1,1,0,0
5,2013-03-08,2993,421,1,1,0,0
6,2013-03-09,2016,255,1,0,0,0
7,2013-03-10,0,0,0,0,0,0
1,2013-03-11,2445,391,1,0,0,0
2,2013-03-12,2065,298,1,0,0,0
3,2013-03-13,2447,389,1,0,0,0
4,2013-03-14,2829,436,1,0,0,0
5,2013-03-15,3074,442,1,0,0,0
6,2013-03-16,2070,306,1,0,0,0
7,2013-03-17,0,0,0,0,0,0
1,2013-03-18,4402,560,1,1,0,0
2,2013-03-19,3909,501,1,1,0,0
3,2013-03-20,2758,352,1,1,0,0
4,2013-03-21,3864,484,1,1,0,0
5,2013-03-22,3575,521,1,1,0,0
6,2013-03-23,2473,322,1,0,0,0
7,2013-03-24,0,0,0,0,0,0
1,2013-03-25,3969,522,1,1,0,1
2,2013-03-26,4003,512,1,1,0,1
3,2013-03-27,3638,495,1,1,0,1
4,2013-03-28,4533,597,1,1,0,1
5,2013-03-29,0,0,0,1,b,1
6,2013-03-30,3293,459,1,0,0,0
7,2013-03-31,0,0,0,0,0,0
1,2013-04-01,0,0,0,0,b,1
2,2013-04-02,3266,484,1,0,0,1
3,2013-04-03,2481,388,1,0,0,1
4,2013-04-04,2799,429,1,0,0,1
5,2013-04-05,3068,453,1,0,0,1
6,2013-04-06,2096,302,1,0,0,0
