@relation train-weka.filters.unsupervised.instance.RemoveWithValues-S604.0-Cfirst-Lfirst-last-V-weka.filters.unsupervised.instance.RemoveWithValues-S603.0-Cfirst-Lfirst-last

@attribute DayOfWeek numeric
@attribute Date date yyyy-MM-dd
@attribute Sales numeric
@attribute Customers numeric
@attribute Open numeric
@attribute Promo numeric
@attribute StateHoliday string
@attribute SchoolHoliday numeric

@data
2,2013-01-01,0,0,0,0,a,1
3,2013-01-02,5648,858,1,0,0,1
4,2013-01-03,4494,714,1,0,0,1
5,2013-01-04,4964,762,1,0,0,1
6,2013-01-05,4269,704,1,0,0,0
7,2013-01-06,0,0,0,0,a,0
1,2013-01-07,9517,1116,1,1,0,0
2,2013-01-08,9163,1093,1,1,0,0
3,2013-01-09,7518,1013,1,1,0,0
4,2013-01-10,7147,938,1,1,0,0
5,2013-01-11,6085,859,1,1,0,0
6,2013-01-12,4692,687,1,0,0,0
7,2013-01-13,0,0,0,0,0,0
1,2013-01-14,4844,778,1,0,0,0
2,2013-01-15,5587,855,1,0,0,0
3,2013-01-16,4678,766,1,0,0,0
4,2013-01-17,4290,684,1,0,0,0
5,2013-01-18,5110,769,1,0,0,0
6,2013-01-19,4922,710,1,0,0,0
7,2013-01-20,0,0,0,0,0,0
1,2013-01-21,8472,1010,1,1,0,0
2,2013-01-22,8514,1087,1,1,0,0
3,2013-01-23,7109,953,1,1,0,0
4,2013-01-24,6948,953,1,1,0,0
5,2013-01-25,6963,863,1,1,0,0
6,2013-01-26,5074,769,1,0,0,0
7,2013-01-27,0,0,0,0,0,0
1,2013-01-28,4868,786,1,0,0,0
2,2013-01-29,5067,763,1,0,0,0
3,2013-01-30,4505,747,1,0,0,0
4,2013-01-31,6181,873,1,0,0,0
5,2013-02-01,5098,780,1,0,0,0
6,2013-02-02,5886,869,1,0,0,0
7,2013-02-03,0,0,0,0,0,0
1,2013-02-04,8580,1036,1,1,0,0
2,2013-02-05,7966,985,1,1,0,0
3,2013-02-06,7602,970,1,1,0,0
4,2013-02-07,6346,874,1,1,0,0
5,2013-02-08,6666,837,1,1,0,0
6,2013-02-09,4682,687,1,0,0,0
7,2013-02-10,0,0,0,0,0,0
1,2013-02-11,5099,790,1,0,0,0
2,2013-02-12,5202,744,1,0,0,0
3,2013-02-13,5537,815,1,0,0,0
4,2013-02-14,5538,862,1,0,0,0
5,2013-02-15,3997,643,1,0,0,0
6,2013-02-16,5236,818,1,0,0,0
7,2013-02-17,0,0,0,0,0,0
1,2013-02-18,10418,1174,1,1,0,0
2,2013-02-19,7768,1043,1,1,0,0
3,2013-02-20,8001,1037,1,1,0,0
4,2013-02-21,6726,947,1,1,0,0
5,2013-02-22,6835,899,1,1,0,0
6,2013-02-23,4871,744,1,0,0,0
7,2013-02-24,0,0,0,0,0,0
1,2013-02-25,4843,806,1,0,0,0
