@relation train-weka.filters.unsupervised.instance.RemoveWithValues-S358.0-Cfirst-Lfirst-last-V-weka.filters.unsupervised.instance.RemoveWithValues-S357.0-Cfirst-Lfirst-last

@attribute DayOfWeek numeric
@attribute Date date yyyy-MM-dd
@attribute Sales numeric
@attribute Customers numeric
@attribute Open numeric
@attribute Promo numeric
@attribute StateHoliday string
@attribute SchoolHoliday numeric

@data
2,2013-01-01,0,0,0,0,a,1
3,2013-01-02,7156,1036,1,0,0,1
4,2013-01-03,6691,968,1,0,0,0
5,2013-01-04,6714,966,1,0,0,0
6,2013-01-05,7391,1059,1,0,0,0
7,2013-01-06,0,0,0,0,0,0
1,2013-01-07,12600,1505,1,1,0,0
2,2013-01-08,10099,1193,1,1,0,0
3,2013-01-09,9387,1147,1,1,0,0
4,2013-01-10,8986,1147,1,1,0,0
5,2013-01-11,9394,1257,1,1,0,0
6,2013-01-12,6338,931,1,0,0,0
7,2013-01-13,0,0,0,0,0,0
1,2013-01-14,6998,1001,1,0,0,0
2,2013-01-15,6289,896,1,0,0,0
3,2013-01-16,5773,902,1,0,0,0
4,2013-01-17,5836,910,1,0,0,0
5,2013-01-18,6516,973,1,0,0,0
6,2013-01-19,6123,878,1,0,0,0
7,2013-01-20,0,0,0,0,0,0
1,2013-01-21,11101,1252,1,1,0,0
2,2013-01-22,9623,1145,1,1,0,0
3,2013-01-23,8811,1088,1,1,0,0
4,2013-01-24,8595,1068,1,1,0,0
5,2013-01-25,8488,1116,1,1,0,0
6,2013-01-26,6321,906,1,0,0,0
7,2013-01-27,0,0,0,0,0,0
1,2013-01-28,7393,986,1,0,0,0
2,2013-01-29,6471,857,1,0,0,0
3,2013-01-30,5980,841,1,0,0,0
4,2013-01-31,8258,1061,1,0,0,0
5,2013-02-01,8837,1173,1,0,0,0
6,2013-02-02,7135,1005,1,0,0,0
7,2013-02-03,0,0,0,0,0,0
1,2013-02-04,13009,1521,1,1,0,1
2,2013-02-05,10758,1268,1,1,0,1
3,2013-02-06,9259,1132,1,1,0,1
4,2013-02-07,8426,1129,1,1,0,1
5,2013-02-08,8522,1168,1,1,0,1
6,2013-02-09,6445,897,1,0,0,0
7,2013-02-10,0,0,0,0,0,0
1,2013-02-11,6255,921,1,0,0,1
2,2013-02-12,6488,893,1,0,0,1
3,2013-02-13,6381,899,1,0,0,1
4,2013-02-14,6667,946,1,0,0,1
5,2013-02-15,5902,914,1,0,0,1
6,2013-02-16,6514,879,1,0,0,0
7,2013-02-17,0,0,0,0,0,0
1,2013-02-18,13429,1453,1,1,0,0
2,2013-02-19,8289,1047,1,1,0,0
3,2013-02-20,9678,1166,1,1,0,0
4,2013-02-21,9589,1132,1,1,0,0
5,2013-02-22,8916,1102,1,1,0,0
6,2013-02-23,5757,821,1,0,0,0
7,2013-02-24,0,0,0,0,0,0
1,2013-02-25,5919,890,1,0,0,0
2,2013-02-26,5527,817,1,0,0,0
3,2013-02-27,6267,909,1,0,0,0
4,2013-02-28,8385,1078,1,0,0,0
5,2013-03-01,8243,1114,1,0,0,0
6,2013-03-02,7559,1013,1,0,0,0
7,2013-03-03,0,0,0,0,0,0
1,2013-03-04,13284,1546,1,1,0,0
2,2013-03-05,10475,1262,1,1,0,0
3,2013-03-06,8437,1134,1,1,0,0
4,2013-03-07,8426,1116,1,1,0,0
5,2013-03-08,7684,1114,1,1,0,0
6,2013-03-09,5791,872,1,0,0,0
7,2013-03-10,0,0,0,0,0,0
1,2013-03-11,4955,808,1,0,0,0
2,2013-03-12,5241,780,1,0,0,0
3,2013-03-13,5714,871,1,0,0,0
