@relation train-weka.filters.unsupervised.instance.RemoveWithValues-S466.0-Cfirst-Lfirst-last-V-weka.filters.unsupervised.instance.RemoveWithValues-S465.0-Cfirst-Lfirst-last

@attribute DayOfWeek numeric
@attribute Date date yyyy-MM-dd
@attribute Sales numeric
@attribute Customers numeric
@attribute Open numeric
@attribute Promo numeric
@attribute StateHoliday string
@attribute SchoolHoliday numeric

@data
2,2013-01-01,0,0,0,0,a,1
3,2013-01-02,6739,541,1,0,0,1
4,2013-01-03,5845,528,1,0,0,1
5,2013-01-04,6972,562,1,0,0,1
6,2013-01-05,7043,586,1,0,0,1
7,2013-01-06,0,0,0,0,0,1
1,2013-01-07,11022,779,1,1,0,1
2,2013-01-08,8387,619,1,1,0,1
3,2013-01-09,7548,574,1,1,0,1
4,2013-01-10,7112,576,1,1,0,1
5,2013-01-11,8075,613,1,1,0,1
6,2013-01-12,6975,615,1,0,0,0
7,2013-01-13,0,0,0,0,0,0
1,2013-01-14,5502,475,1,0,0,0
2,2013-01-15,4351,415,1,0,0,0
3,2013-01-16,4671,412,1,0,0,0
4,2013-01-17,5252,431,1,0,0,0
5,2013-01-18,5817,517,1,0,0,0
6,2013-01-19,6979,600,1,0,0,0
7,2013-01-20,0,0,0,0,0,0
1,2013-01-21,6113,434,1,1,0,0
2,2013-01-22,7783,547,1,1,0,0
3,2013-01-23,8629,610,1,1,0,0
4,2013-01-24,7191,550,1,1,0,0
5,2013-01-25,7890,608,1,1,0,0
6,2013-01-26,7289,568,1,0,0,0
7,2013-01-27,0,0,0,0,0,0
1,2013-01-28,5546,476,1,0,0,0
2,2013-01-29,5726,486,1,0,0,0
3,2013-01-30,5793,512,1,0,0,0
4,2013-01-31,6379,525,1,0,0,0
5,2013-02-01,7943,577,1,0,0,0
6,2013-02-02,7531,641,1,0,0,0
7,2013-02-03,0,0,0,0,0,0
1,2013-02-04,11179,805,1,1,0,0
2,2013-02-05,8756,627,1,1,0,0
3,2013-02-06,6981,538,1,1,0,0
4,2013-02-07,7148,578,1,1,0,0
5,2013-02-08,8018,641,1,1,0,0
6,2013-02-09,7803,668,1,0,0,0
7,2013-02-10,0,0,0,0,0,0
1,2013-02-11,5962,555,1,0,0,0
2,2013-02-12,4609,430,1,0,0,0
3,2013-02-13,6368,535,1,0,0,0
4,2013-02-14,6055,529,1,0,0,0
5,2013-02-15,6205,526,1,0,0,0
6,2013-02-16,7065,602,1,0,0,0
7,2013-02-17,0,0,0,0,0,0
1,2013-02-18,10536,742,1,1,0,0
2,2013-02-19,6097,464,1,1,0,0
3,2013-02-20,8047,614,1,1,0,0
4,2013-02-21,7071,548,1,1,0,0
5,2013-02-22,7926,618,1,1,0,0
6,2013-02-23,6735,576,1,0,0,0
7,2013-02-24,0,0,0,0,0,0
1,2013-02-25,5160,461,1,0,0,0
2,2013-02-26,5508,450,1,0,0,0
3,2013-02-27,5687,495,1,0,0,0
4,2013-02-28,6005,510,1,0,0,0
5,2013-03-01,6963,550,1,0,0,0
6,2013-03-02,7297,615,1,0,0,0
7,2013-03-03,0,0,0,0,0,0
1,2013-03-04,11408,757,1,1,0,0
2,2013-03-05,8218,610,1,1,0,0
3,2013-03-06,7885,573,1,1,0,0
4,2013-03-07,7160,582,1,1,0,0
5,2013-03-08,8333,638,1,1,0,0
6,2013-03-09,7862,655,1,0,0,0
7,2013-03-10,0,0,0,0,0,0
1,2013-03-11,5193,483,1,0,0,0
2,2013-03-12,3436,276,1,0,0,0
3,2013-03-13,4845,432,1,0,0,0
4,2013-03-14,5695,465,1,0,0,0
5,2013-03-15,6254,545,1,0,0,0
6,2013-03-16,7562,615,1,0,0,0
7,2013-03-17,0,0,0,0,0,0
1,2013-03-18,10583,755,1,1,0,0
2,2013-03-19,8246,592,1,1,0,0
3,2013-03-20,7574,586,1,1,0,0
4,2013-03-21,7877,624,1,1,0,0
5,2013-03-22,7692,665,1,1,0,0
6,2013-03-23,7376,646,1,0,0,0
7,2013-03-24,0,0,0,0,0,0
1,2013-03-25,10993,810,1,1,0,1
2,2013-03-26,8242,667,1,1,0,1
3,2013-03-27,9384,764,1,1,0,1
4,2013-03-28,11598,869,1,1,0,1
5,2013-03-29,0,0,0,1,b,1
6,2013-03-30,10790,908,1,0,0,0
7,2013-03-31,0,0,0,0,0,0
1,2013-04-01,0,0,0,0,b,1
2,2013-04-02,6643,539,1,0,0,1
3,2013-04-03,5908,504,1,0,0,1
4,2013-04-04,5441,488,1,0,0,1
5,2013-04-05,5858,523,1,0,0,1
6,2013-04-06,6411,590,1,0,0,0
7,2013-04-07,0,0,0,0,0,0
1,2013-04-08,10400,741,1,1,0,0
2,2013-04-09,8058,605,1,1,0,0
3,2013-04-10,8424,634,1,1,0,0
4,2013-04-11,6955,550,1,1,0,0
5,2013-04-12,6880,592,1,1,0,0
6,2013-04-13,6935,616,1,0,0,0
7,2013-04-14,0,0,0,0,0,0
1,2013-04-15,3964,397,1,0,0,0
2,2013-04-16,4961,458,1,0,0,0
3,2013-04-17,5224,462,1,0,0,0
4,2013-04-18,4341,400,1,0,0,0
5,2013-04-19,6007,518,1,0,0,0
6,2013-04-20,7777,640,1,0,0,0
7,2013-04-21,0,0,0,0,0,0
1,2013-04-22,8930,679,1,1,0,0
2,2013-04-23,6793,512,1,1,0,0
3,2013-04-24,6724,544,1,1,0,0
4,2013-04-25,6375,497,1,1,0,0
5,2013-04-26,7705,606,1,1,0,0
6,2013-04-27,7456,617,1,0,0,0
7,2013-04-28,0,0,0,0,0,0
1,2013-04-29,9921,722,1,1,0,0
2,2013-04-30,9053,715,1,1,0,0
3,2013-05-01,0,0,0,1,a,0
4,2013-05-02,8697,699,1,1,0,0
5,2013-05-03,9400,743,1,1,0,0
6,2013-05-04,7827,657,1,0,0,0
7,2013-05-05,0,0,0,0,0,0
1,2013-05-06,6707,596,1,0,0,0
2,2013-05-07,5868,533,1,0,0,0
3,2013-05-08,7825,672,1,0,0,0
4,2013-05-09,0,0,0,0,a,0
5,2013-05-10,8275,712,1,0,0,0
6,2013-05-11,9295,791,1,0,0,0
7,2013-05-12,0,0,0,0,0,0
1,2013-05-13,10168,726,1,1,0,0
2,2013-05-14,7808,602,1,1,0,0
3,2013-05-15,7271,577,1,1,0,0
4,2013-05-16,7287,587,1,1,0,0
5,2013-05-17,8651,694,1,1,0,0
6,2013-05-18,7043,633,1,0,0,0
7,2013-05-19,0,0,0,0,0,0
1,2013-05-20,0,0,0,0,a,0
2,2013-05-21,6200,545,1,0,0,0
3,2013-05-22,5738,502,1,0,0,0
4,2013-05-23,5185,459,1,0,0,0
5,2013-05-24,6497,566,1,0,0,0
6,2013-05-25,7092,587,1,0,0,0
7,2013-05-26,0,0,0,0,0,0
1,2013-05-27,9932,698,1,1,0,0
2,2013-05-28,6330,524,1,1,0,0
3,2013-05-29,10542,762,1,1,0,0
4,2013-05-30,0,0,0,1,a,0
5,2013-05-31,13834,961,1,1,0,0
6,2013-06-01,8307,694,1,0,0,0
7,2013-06-02,0,0,0,0,0,0
1,2013-06-03,10933,786,1,1,0,0
2,2013-06-04,7141,576,1,1,0,0
3,2013-06-05,7893,588,1,1,0,0
4,2013-06-06,7277,582,1,1,0,0
5,2013-06-07,7890,612,1,1,0,0
6,2013-06-08,6601,566,1,0,0,0
7,2013-06-09,0,0,0,0,0,0
1,2013-06-10,6438,577,1,0,0,0
2,2013-06-11,5267,509,1,0,0,0
3,2013-06-12,5696,515,1,0,0,0
4,2013-06-13,5438,475,1,0,0,0
5,2013-06-14,6423,556,1,0,0,0
6,2013-06-15,6893,599,1,0,0,0
7,2013-06-16,0,0,0,0,0,0
1,2013-06-17,10017,696,1,1,0,0
2,2013-06-18,6809,557,1,1,0,0
3,2013-06-19,6065,497,1,1,0,0
4,2013-06-20,7642,603,1,1,0,0
5,2013-06-21,8224,673,1,1,0,0
6,2013-06-22,6767,560,1,0,0,0
7,2013-06-23,0,0,0,0,0,0
1,2013-06-24,5293,492,1,0,0,0
2,2013-06-25,5819,470,1,0,0,0
3,2013-06-26,5664,490,1,0,0,0
4,2013-06-27,6008,508,1,0,0,0
5,2013-06-28,6965,557,1,0,0,0
6,2013-06-29,8014,617,1,0,0,0
7,2013-06-30,0,0,0,0,0,0
1,2013-07-01,11337,790,1,1,0,0
2,2013-07-02,8994,644,1,1,0,0
3,2013-07-03,9519,659,1,1,0,0
4,2013-07-04,8034,606,1,1,0,0
5,2013-07-05,9506,735,1,1,0,0
6,2013-07-06,7310,587,1,0,0,1
7,2013-07-07,0,0,0,0,0,1
1,2013-07-08,6811,582,1,0,0,1
2,2013-07-09,6089,521,1,0,0,1
3,2013-07-10,6096,515,1,0,0,1
4,2013-07-11,6353,511,1,0,0,1
5,2013-07-12,6341,562,1,0,0,1
6,2013-07-13,7199,555,1,0,0,1
7,2013-07-14,0,0,0,0,0,1
1,2013-07-15,11648,770,1,1,0,1
2,2013-07-16,9469,648,1,1,0,1
3,2013-07-17,8016,559,1,1,0,1
4,2013-07-18,7841,592,1,1,0,1
5,2013-07-19,8862,694,1,1,0,1
6,2013-07-20,6331,532,1,0,0,1
7,2013-07-21,0,0,0,0,0,1
1,2013-07-22,4901,448,1,0,0,1
2,2013-07-23,5629,489,1,0,0,1
3,2013-07-24,5617,494,1,0,0,1
4,2013-07-25,5164,461,1,0,0,1
5,2013-07-26,6729,538,1,0,0,1
6,2013-07-27,5398,506,1,0,0,1
7,2013-07-28,0,0,0,0,0,1
1,2013-07-29,12921,821,1,1,0,1
2,2013-07-30,9158,652,1,1,0,1
3,2013-07-31,10082,696,1,1,0,1
4,2013-08-01,8189,618,1,1,0,1
5,2013-08-02,8070,623,1,1,0,1
6,2013-08-03,7274,599,1,0,0,1
7,2013-08-04,0,0,0,0,0,1
1,2013-08-05,5603,469,1,0,0,1
2,2013-08-06,5163,423,1,0,0,1
3,2013-08-07,5783,491,1,0,0,1
4,2013-08-08,6228,528,1,0,0,1
5,2013-08-09,6500,550,1,0,0,1
6,2013-08-10,5825,505,1,0,0,1
7,2013-08-11,0,0,0,0,0,1
1,2013-08-12,11809,810,1,1,0,1
2,2013-08-13,9659,706,1,1,0,1
3,2013-08-14,7947,625,1,1,0,1
4,2013-08-15,7722,648,1,1,0,1
5,2013-08-16,7815,669,1,1,0,1
6,2013-08-17,6110,558,1,0,0,0
7,2013-08-18,0,0,0,0,0,0
1,2013-08-19,6566,608,1,0,0,0
2,2013-08-20,5858,568,1,0,0,0
3,2013-08-21,6585,589,1,0,0,0
4,2013-08-22,5496,510,1,0,0,0
5,2013-08-23,5811,545,1,0,0,0
6,2013-08-24,7222,627,1,0,0,0
7,2013-08-25,0,0,0,0,0,0
1,2013-08-26,11316,794,1,1,0,0
2,2013-08-27,8881,654,1,1,0,0
3,2013-08-28,8247,602,1,1,0,0
4,2013-08-29,7630,628,1,1,0,0
5,2013-08-30,8703,678,1,1,0,0
6,2013-08-31,8072,628,1,0,0,0
7,2013-09-01,0,0,0,0,0,0
1,2013-09-02,5973,587,1,0,0,0
2,2013-09-03,5644,480,1,0,0,0
3,2013-09-04,5559,445,1,0,0,0
4,2013-09-05,5127,464,1,0,0,0
5,2013-09-06,5736,517,1,0,0,0
6,2013-09-07,7322,600,1,0,0,0
7,2013-09-08,0,0,0,0,0,0
