@relation train-weka.filters.unsupervised.instance.RemoveWithValues-S338.0-Cfirst-Lfirst-last-V-weka.filters.unsupervised.instance.RemoveWithValues-S337.0-Cfirst-Lfirst-last

@attribute DayOfWeek numeric
@attribute Date date yyyy-MM-dd
@attribute Sales numeric
@attribute Customers numeric
@attribute Open numeric
@attribute Promo numeric
@attribute StateHoliday string
@attribute SchoolHoliday numeric

@data
2,2013-01-01,0,0,0,0,a,1
3,2013-01-02,3497,284,1,0,0,1
4,2013-01-03,3959,281,1,0,0,1
5,2013-01-04,3837,314,1,0,0,1
6,2013-01-05,4592,372,1,0,0,1
7,2013-01-06,0,0,0,0,0,1
1,2013-01-07,5073,347,1,1,0,1
2,2013-01-08,4956,333,1,1,0,1
3,2013-01-09,3470,300,1,1,0,1
4,2013-01-10,3688,335,1,1,0,1
5,2013-01-11,4343,340,1,1,0,1
6,2013-01-12,4459,360,1,0,0,0
7,2013-01-13,0,0,0,0,0,0
1,2013-01-14,3513,285,1,0,0,0
2,2013-01-15,3123,266,1,0,0,0
3,2013-01-16,2941,246,1,0,0,0
4,2013-01-17,2200,206,1,0,0,0
5,2013-01-18,3543,280,1,0,0,0
6,2013-01-19,4435,362,1,0,0,0
7,2013-01-20,0,0,0,0,0,0
1,2013-01-21,3552,265,1,1,0,0
2,2013-01-22,4077,297,1,1,0,0
3,2013-01-23,4669,305,1,1,0,0
4,2013-01-24,4631,326,1,1,0,0
5,2013-01-25,5007,363,1,1,0,0
6,2013-01-26,4980,399,1,0,0,0
7,2013-01-27,0,0,0,0,0,0
1,2013-01-28,3481,287,1,0,0,0
2,2013-01-29,3280,255,1,0,0,0
3,2013-01-30,3759,304,1,0,0,0
4,2013-01-31,3869,294,1,0,0,0
5,2013-02-01,4387,340,1,0,0,0
6,2013-02-02,4940,388,1,0,0,0
7,2013-02-03,0,0,0,0,0,0
1,2013-02-04,5680,394,1,1,0,0
2,2013-02-05,3926,306,1,1,0,0
3,2013-02-06,3311,266,1,1,0,0
4,2013-02-07,4522,340,1,1,0,0
5,2013-02-08,3675,315,1,1,0,0
6,2013-02-09,5276,388,1,0,0,0
7,2013-02-10,0,0,0,0,0,0
1,2013-02-11,3638,311,1,0,0,0
2,2013-02-12,3537,298,1,0,0,0
3,2013-02-13,3481,288,1,0,0,0
4,2013-02-14,3737,341,1,0,0,0
5,2013-02-15,4158,317,1,0,0,0
6,2013-02-16,5415,409,1,0,0,0
7,2013-02-17,0,0,0,0,0,0
1,2013-02-18,5178,374,1,1,0,0
2,2013-02-19,2551,212,1,1,0,0
3,2013-02-20,4906,341,1,1,0,0
4,2013-02-21,4688,348,1,1,0,0
5,2013-02-22,5205,366,1,1,0,0
6,2013-02-23,3855,298,1,0,0,0
7,2013-02-24,0,0,0,0,0,0
1,2013-02-25,2780,237,1,0,0,0
2,2013-02-26,3311,302,1,0,0,0
3,2013-02-27,3567,328,1,0,0,0
4,2013-02-28,3945,309,1,0,0,0
5,2013-03-01,4157,357,1,0,0,0
6,2013-03-02,4805,416,1,0,0,0
7,2013-03-03,0,0,0,0,0,0
1,2013-03-04,6085,428,1,1,0,0
2,2013-03-05,5337,373,1,1,0,0
3,2013-03-06,4332,324,1,1,0,0
4,2013-03-07,3880,311,1,1,0,0
5,2013-03-08,4778,377,1,1,0,0
6,2013-03-09,5111,411,1,0,0,0
7,2013-03-10,0,0,0,0,0,0
1,2013-03-11,4379,330,1,0,0,0
2,2013-03-12,1396,115,1,0,0,0
3,2013-03-13,3414,273,1,0,0,0
4,2013-03-14,3737,309,1,0,0,0
5,2013-03-15,4503,381,1,0,0,0
6,2013-03-16,5096,387,1,0,0,0
7,2013-03-17,0,0,0,0,0,0
