@relation train-weka.filters.unsupervised.instance.RemoveWithValues-S738.0-Cfirst-Lfirst-last-V-weka.filters.unsupervised.instance.RemoveWithValues-S737.0-Cfirst-Lfirst-last

@attribute DayOfWeek numeric
@attribute Date date yyyy-MM-dd
@attribute Sales numeric
@attribute Customers numeric
@attribute Open numeric
@attribute Promo numeric
@attribute StateHoliday string
@attribute SchoolHoliday numeric

@data
2,2013-01-01,0,0,0,0,a,1
3,2013-01-02,5806,979,1,0,0,1
4,2013-01-03,4782,776,1,0,0,1
5,2013-01-04,4789,846,1,0,0,1
6,2013-01-05,4048,694,1,0,0,0
7,2013-01-06,0,0,0,0,0,0
1,2013-01-07,10779,1393,1,1,0,0
2,2013-01-08,7406,1083,1,1,0,0
3,2013-01-09,5157,778,1,1,0,0
4,2013-01-10,6686,1048,1,1,0,0
5,2013-01-11,6093,948,1,1,0,0
6,2013-01-12,4077,717,1,0,0,0
7,2013-01-13,0,0,0,0,0,0
1,2013-01-14,4392,729,1,0,0,0
2,2013-01-15,3984,678,1,0,0,0
3,2013-01-16,3746,660,1,0,0,0
4,2013-01-17,4152,693,1,0,0,0
5,2013-01-18,4302,742,1,0,0,0
6,2013-01-19,3582,616,1,0,0,0
7,2013-01-20,0,0,0,0,0,0
1,2013-01-21,7619,1059,1,1,0,0
2,2013-01-22,7349,1042,1,1,0,0
3,2013-01-23,5642,881,1,1,0,0
4,2013-01-24,5421,876,1,1,0,0
5,2013-01-25,5665,852,1,1,0,0
6,2013-01-26,3374,575,1,0,0,0
7,2013-01-27,0,0,0,0,0,0
1,2013-01-28,4507,761,1,0,0,0
2,2013-01-29,4135,667,1,0,0,0
3,2013-01-30,4506,715,1,0,0,0
4,2013-01-31,6634,1033,1,0,0,0
5,2013-02-01,5556,835,1,0,0,0
6,2013-02-02,5059,802,1,0,0,0
7,2013-02-03,0,0,0,0,0,0
1,2013-02-04,10373,1316,1,1,0,0
2,2013-02-05,7600,1066,1,1,0,0
3,2013-02-06,5573,817,1,1,0,0
4,2013-02-07,6322,973,1,1,0,0
5,2013-02-08,6083,930,1,1,0,0
6,2013-02-09,4015,689,1,0,0,0
7,2013-02-10,0,0,0,0,0,0
1,2013-02-11,1914,334,1,0,0,0
2,2013-02-12,5290,903,1,0,0,0
3,2013-02-13,4876,767,1,0,0,0
4,2013-02-14,5307,851,1,0,0,0
5,2013-02-15,4469,719,1,0,0,0
6,2013-02-16,4000,658,1,0,0,0
7,2013-02-17,0,0,0,0,0,0
1,2013-02-18,9331,1331,1,1,0,0
2,2013-02-19,6307,925,1,1,0,0
3,2013-02-20,6528,914,1,1,0,0
4,2013-02-21,5573,828,1,1,0,0
5,2013-02-22,4813,780,1,1,0,0
6,2013-02-23,3328,530,1,0,0,0
7,2013-02-24,0,0,0,0,0,0
1,2013-02-25,4165,719,1,0,0,0
2,2013-02-26,4230,753,1,0,0,0
3,2013-02-27,4618,778,1,0,0,0
4,2013-02-28,6970,1065,1,0,0,0
5,2013-03-01,5970,935,1,0,0,0
6,2013-03-02,5299,801,1,0,0,0
7,2013-03-03,0,0,0,0,0,0
1,2013-03-04,10797,1472,1,1,0,0
2,2013-03-05,8058,1162,1,1,0,0
3,2013-03-06,6444,1017,1,1,0,0
4,2013-03-07,6708,1052,1,1,0,0
5,2013-03-08,5490,952,1,1,0,0
6,2013-03-09,3264,522,1,0,0,0
7,2013-03-10,0,0,0,0,0,0
1,2013-03-11,4689,740,1,0,0,0
2,2013-03-12,3648,652,1,0,0,0
3,2013-03-13,4744,824,1,0,0,0
4,2013-03-14,4535,774,1,0,0,0
5,2013-03-15,4688,796,1,0,0,0
6,2013-03-16,4306,708,1,0,0,0
7,2013-03-17,0,0,0,0,0,0
1,2013-03-18,10194,1400,1,1,0,0
2,2013-03-19,7383,1060,1,1,0,0
3,2013-03-20,4786,715,1,1,0,0
4,2013-03-21,6787,1059,1,1,0,0
5,2013-03-22,6625,996,1,1,0,0
6,2013-03-23,3650,615,1,0,0,0
7,2013-03-24,0,0,0,0,0,0
1,2013-03-25,8189,1208,1,1,0,1
2,2013-03-26,7408,1160,1,1,0,1
3,2013-03-27,7093,1083,1,1,0,1
4,2013-03-28,10449,1389,1,1,0,1
5,2013-03-29,0,0,0,1,b,1
6,2013-03-30,6288,1025,1,0,0,0
7,2013-03-31,0,0,0,0,0,0
1,2013-04-01,0,0,0,0,b,1
2,2013-04-02,6710,1040,1,0,0,1
3,2013-04-03,5226,866,1,0,0,1
4,2013-04-04,5208,840,1,0,0,1
5,2013-04-05,4825,785,1,0,0,1
