@relation train-weka.filters.unsupervised.instance.RemoveWithValues-S158.0-Cfirst-Lfirst-last-V-weka.filters.unsupervised.instance.RemoveWithValues-S157.0-Cfirst-Lfirst-last

@attribute DayOfWeek numeric
@attribute Date date yyyy-MM-dd
@attribute Sales numeric
@attribute Customers numeric
@attribute Open numeric
@attribute Promo numeric
@attribute StateHoliday string
@attribute SchoolHoliday numeric

@data
2,2013-01-01,0,0,0,0,a,1
3,2013-01-02,9151,1032,1,0,0,1
4,2013-01-03,7710,842,1,0,0,1
5,2013-01-04,8310,889,1,0,0,1
6,2013-01-05,6745,766,1,0,0,0
7,2013-01-06,0,0,0,0,0,0
1,2013-01-07,14678,1266,1,1,0,0
2,2013-01-08,11726,1072,1,1,0,0
3,2013-01-09,9281,870,1,1,0,0
4,2013-01-10,11027,1071,1,1,0,0
5,2013-01-11,11231,1075,1,1,0,0
6,2013-01-12,7225,786,1,0,0,0
7,2013-01-13,0,0,0,0,0,0
1,2013-01-14,7074,771,1,0,0,0
2,2013-01-15,6394,731,1,0,0,0
3,2013-01-16,7657,828,1,0,0,0
4,2013-01-17,7319,831,1,0,0,0
5,2013-01-18,8467,916,1,0,0,0
6,2013-01-19,8006,819,1,0,0,0
7,2013-01-20,0,0,0,0,0,0
1,2013-01-21,8096,725,1,1,0,0
2,2013-01-22,10920,1028,1,1,0,0
3,2013-01-23,10293,984,1,1,0,0
4,2013-01-24,9996,948,1,1,0,0
5,2013-01-25,9074,926,1,1,0,0
6,2013-01-26,7061,790,1,0,0,0
7,2013-01-27,0,0,0,0,0,0
1,2013-01-28,7146,878,1,0,0,0
2,2013-01-29,7636,822,1,0,0,0
3,2013-01-30,7794,867,1,0,0,0
4,2013-01-31,8495,937,1,0,0,0
5,2013-02-01,8653,936,1,0,0,0
6,2013-02-02,8453,819,1,0,0,0
7,2013-02-03,0,0,0,0,0,0
1,2013-02-04,14849,1325,1,1,0,0
2,2013-02-05,12085,1117,1,1,0,0
3,2013-02-06,11993,1231,1,1,0,0
4,2013-02-07,9100,950,1,1,0,0
5,2013-02-08,9731,962,1,1,0,0
6,2013-02-09,7215,830,1,0,0,0
