@relation train-weka.filters.unsupervised.instance.RemoveWithValues-S573.0-Cfirst-Lfirst-last-V-weka.filters.unsupervised.instance.RemoveWithValues-S572.0-Cfirst-Lfirst-last

@attribute DayOfWeek numeric
@attribute Date date yyyy-MM-dd
@attribute Sales numeric
@attribute Customers numeric
@attribute Open numeric
@attribute Promo numeric
@attribute StateHoliday string
@attribute SchoolHoliday numeric

@data
2,2013-01-01,0,0,0,0,a,1
3,2013-01-02,5089,502,1,0,0,1
4,2013-01-03,5794,511,1,0,0,1
5,2013-01-04,6277,555,1,0,0,1
6,2013-01-05,6148,540,1,0,0,0
7,2013-01-06,0,0,0,0,0,0
1,2013-01-07,11114,796,1,1,0,0
2,2013-01-08,8008,624,1,1,0,0
3,2013-01-09,6478,561,1,1,0,0
4,2013-01-10,7762,614,1,1,0,0
5,2013-01-11,8083,625,1,1,0,0
6,2013-01-12,6249,569,1,0,0,0
7,2013-01-13,0,0,0,0,0,0
1,2013-01-14,4583,438,1,0,0,0
2,2013-01-15,4010,407,1,0,0,0
3,2013-01-16,4421,402,1,0,0,0
4,2013-01-17,4935,478,1,0,0,0
5,2013-01-18,5868,538,1,0,0,0
6,2013-01-19,4906,478,1,0,0,0
7,2013-01-20,0,0,0,0,0,0
1,2013-01-21,5370,423,1,1,0,0
2,2013-01-22,7160,559,1,1,0,0
3,2013-01-23,7617,598,1,1,0,0
4,2013-01-24,7639,602,1,1,0,0
5,2013-01-25,7731,617,1,1,0,0
6,2013-01-26,5099,470,1,0,0,0
7,2013-01-27,0,0,0,0,0,0
1,2013-01-28,4760,500,1,0,0,0
2,2013-01-29,4141,405,1,0,0,0
3,2013-01-30,5491,482,1,0,0,0
4,2013-01-31,5881,534,1,0,0,0
5,2013-02-01,7204,615,1,0,0,0
6,2013-02-02,6432,570,1,0,0,0
7,2013-02-03,0,0,0,0,0,0
1,2013-02-04,10068,754,1,1,0,0
2,2013-02-05,6886,528,1,1,0,0
3,2013-02-06,7640,625,1,1,0,0
4,2013-02-07,7628,678,1,1,0,0
5,2013-02-08,8114,664,1,1,0,0
6,2013-02-09,6944,585,1,0,0,0
7,2013-02-10,0,0,0,0,0,0
