@relation train-weka.filters.unsupervised.instance.RemoveWithValues-S750.0-Cfirst-Lfirst-last-V-weka.filters.unsupervised.instance.RemoveWithValues-S749.0-Cfirst-Lfirst-last

@attribute DayOfWeek numeric
@attribute Date date yyyy-MM-dd
@attribute Sales numeric
@attribute Customers numeric
@attribute Open numeric
@attribute Promo numeric
@attribute StateHoliday string
@attribute SchoolHoliday numeric

@data
2,2013-01-01,0,0,0,0,a,1
3,2013-01-02,5350,681,1,0,0,1
4,2013-01-03,4967,614,1,0,0,1
5,2013-01-04,5626,737,1,0,0,1
6,2013-01-05,2177,277,1,0,0,0
7,2013-01-06,0,0,0,0,0,0
1,2013-01-07,10315,1024,1,1,0,0
2,2013-01-08,7187,799,1,1,0,0
3,2013-01-09,5953,721,1,1,0,0
4,2013-01-10,5795,712,1,1,0,0
5,2013-01-11,6155,802,1,1,0,0
6,2013-01-12,1978,260,1,0,0,0
7,2013-01-13,0,0,0,0,0,0
1,2013-01-14,4565,655,1,0,0,0
2,2013-01-15,4535,650,1,0,0,0
3,2013-01-16,4373,582,1,0,0,0
4,2013-01-17,3966,542,1,0,0,0
5,2013-01-18,4706,633,1,0,0,0
6,2013-01-19,2112,274,1,0,0,0
7,2013-01-20,0,0,0,0,0,0
1,2013-01-21,7633,806,1,1,0,0
2,2013-01-22,7064,790,1,1,0,0
3,2013-01-23,6064,716,1,1,0,0
4,2013-01-24,5778,664,1,1,0,0
5,2013-01-25,6005,748,1,1,0,0
6,2013-01-26,2289,303,1,0,0,0
7,2013-01-27,0,0,0,0,0,0
1,2013-01-28,4957,717,1,0,0,0
2,2013-01-29,3840,539,1,0,0,0
3,2013-01-30,4398,595,1,0,0,0
4,2013-01-31,5267,691,1,0,0,0
5,2013-02-01,5416,694,1,0,0,0
6,2013-02-02,2737,320,1,0,0,0
7,2013-02-03,0,0,0,0,0,0
1,2013-02-04,9368,1016,1,1,0,0
2,2013-02-05,6713,773,1,1,0,0
3,2013-02-06,5969,705,1,1,0,0
4,2013-02-07,6171,772,1,1,0,0
5,2013-02-08,5718,735,1,1,0,0
6,2013-02-09,2250,282,1,0,0,0
7,2013-02-10,0,0,0,0,0,0
1,2013-02-11,4798,646,1,0,0,0
2,2013-02-12,2340,290,1,0,0,0
3,2013-02-13,4848,694,1,0,0,0
4,2013-02-14,5329,707,1,0,0,0
5,2013-02-15,4706,626,1,0,0,0
6,2013-02-16,2416,309,1,0,0,0
7,2013-02-17,0,0,0,0,0,0
1,2013-02-18,9286,979,1,1,0,0
2,2013-02-19,5919,672,1,1,0,0
3,2013-02-20,6860,800,1,1,0,0
4,2013-02-21,5831,769,1,1,0,0
5,2013-02-22,5211,683,1,1,0,0
6,2013-02-23,2403,290,1,0,0,0
7,2013-02-24,0,0,0,0,0,0
1,2013-02-25,4070,622,1,0,0,0
2,2013-02-26,4330,647,1,0,0,0
3,2013-02-27,4209,587,1,0,0,0
4,2013-02-28,5176,677,1,0,0,0
5,2013-03-01,6154,777,1,0,0,0
6,2013-03-02,3015,343,1,0,0,0
7,2013-03-03,0,0,0,0,0,0
1,2013-03-04,9863,1012,1,1,0,0
2,2013-03-05,7715,866,1,1,0,0
3,2013-03-06,6533,796,1,1,0,0
4,2013-03-07,5632,710,1,1,0,0
5,2013-03-08,5924,738,1,1,0,0
6,2013-03-09,2574,322,1,0,0,0
7,2013-03-10,0,0,0,0,0,0
1,2013-03-11,4962,685,1,0,0,0
2,2013-03-12,3736,540,1,0,0,0
3,2013-03-13,4282,587,1,0,0,0
4,2013-03-14,4687,651,1,0,0,0
5,2013-03-15,4711,682,1,0,0,0
6,2013-03-16,2740,322,1,0,0,0
7,2013-03-17,0,0,0,0,0,0
1,2013-03-18,9287,946,1,1,0,0
2,2013-03-19,6948,827,1,1,0,0
3,2013-03-20,6698,779,1,1,0,1
4,2013-03-21,5841,721,1,1,0,1
5,2013-03-22,6555,796,1,1,0,1
6,2013-03-23,2082,276,1,0,0,0
7,2013-03-24,0,0,0,0,0,0
1,2013-03-25,8807,930,1,1,0,1
2,2013-03-26,7079,763,1,1,0,1
3,2013-03-27,7320,804,1,1,0,1
4,2013-03-28,8445,1007,1,1,0,1
5,2013-03-29,0,0,0,1,b,1
6,2013-03-30,3898,518,1,0,0,0
7,2013-03-31,0,0,0,0,0,0
1,2013-04-01,0,0,0,0,b,1
2,2013-04-02,5905,743,1,0,0,1
3,2013-04-03,4582,635,1,0,0,1
4,2013-04-04,4605,609,1,0,0,1
5,2013-04-05,4698,668,1,0,0,1
6,2013-04-06,2123,304,1,0,0,0
7,2013-04-07,0,0,0,0,0,0
1,2013-04-08,9768,1034,1,1,0,0
2,2013-04-09,6557,743,1,1,0,0
3,2013-04-10,6141,737,1,1,0,0
4,2013-04-11,5361,679,1,1,0,0
5,2013-04-12,6200,756,1,1,0,0
6,2013-04-13,2351,324,1,0,0,0
7,2013-04-14,0,0,0,0,0,0
1,2013-04-15,4815,673,1,0,0,0
2,2013-04-16,4502,614,1,0,0,0
3,2013-04-17,4151,596,1,0,0,0
4,2013-04-18,4068,603,1,0,0,0
5,2013-04-19,4543,622,1,0,0,0
6,2013-04-20,2151,304,1,0,0,0
7,2013-04-21,0,0,0,0,0,0
1,2013-04-22,8758,960,1,1,0,0
2,2013-04-23,6482,759,1,1,0,0
3,2013-04-24,5314,625,1,1,0,0
4,2013-04-25,5325,636,1,1,0,0
5,2013-04-26,5871,732,1,1,0,0
6,2013-04-27,2383,287,1,0,0,0
7,2013-04-28,0,0,0,0,0,0
1,2013-04-29,9172,950,1,1,0,0
2,2013-04-30,7657,786,1,1,0,0
3,2013-05-01,0,0,0,1,a,0
4,2013-05-02,7587,812,1,1,0,0
5,2013-05-03,7470,823,1,1,0,0
6,2013-05-04,2590,320,1,0,0,0
7,2013-05-05,0,0,0,0,0,0
1,2013-05-06,5572,721,1,0,0,0
2,2013-05-07,3956,593,1,0,0,0
3,2013-05-08,5504,737,1,0,0,0
4,2013-05-09,0,0,0,0,a,0
5,2013-05-10,6421,796,1,0,0,0
6,2013-05-11,2688,348,1,0,0,0
7,2013-05-12,0,0,0,0,0,0
1,2013-05-13,7288,789,1,1,0,0
2,2013-05-14,7281,828,1,1,0,0
3,2013-05-15,6057,716,1,1,0,0
4,2013-05-16,5867,716,1,1,0,0
5,2013-05-17,5926,768,1,1,0,0
6,2013-05-18,2719,335,1,0,0,0
7,2013-05-19,0,0,0,0,0,0
1,2013-05-20,0,0,0,0,a,0
2,2013-05-21,5280,690,1,0,0,0
3,2013-05-22,4158,565,1,0,0,0
4,2013-05-23,3963,554,1,0,0,0
5,2013-05-24,4440,657,1,0,0,0
6,2013-05-25,2049,297,1,0,0,0
7,2013-05-26,0,0,0,0,0,0
1,2013-05-27,8466,892,1,1,0,0
2,2013-05-28,7092,815,1,1,0,0
3,2013-05-29,6699,750,1,1,0,0
4,2013-05-30,0,0,0,1,a,0
5,2013-05-31,7977,825,1,1,0,0
6,2013-06-01,2831,346,1,0,0,0
7,2013-06-02,0,0,0,0,0,0
1,2013-06-03,9579,1047,1,1,0,0
2,2013-06-04,6680,788,1,1,0,0
3,2013-06-05,6397,727,1,1,0,0
4,2013-06-06,5987,695,1,1,0,0
5,2013-06-07,6094,743,1,1,0,0
6,2013-06-08,2269,301,1,0,0,0
7,2013-06-09,0,0,0,0,0,0
1,2013-06-10,4508,607,1,0,0,0
2,2013-06-11,4738,665,1,0,0,0
3,2013-06-12,4142,582,1,0,0,0
4,2013-06-13,4097,588,1,0,0,0
5,2013-06-14,5054,644,1,0,0,0
6,2013-06-15,2415,342,1,0,0,0
7,2013-06-16,0,0,0,0,0,0
1,2013-06-17,8835,935,1,1,0,0
2,2013-06-18,6576,769,1,1,0,0
3,2013-06-19,5283,679,1,1,0,0
4,2013-06-20,5573,660,1,1,0,0
5,2013-06-21,6027,755,1,1,0,0
6,2013-06-22,2470,298,1,0,0,0
7,2013-06-23,0,0,0,0,0,0
1,2013-06-24,4102,605,1,0,0,0
2,2013-06-25,4330,595,1,0,0,0
3,2013-06-26,4471,592,1,0,0,0
4,2013-06-27,3859,548,1,0,0,0
5,2013-06-28,6460,785,1,0,0,0
6,2013-06-29,2465,313,1,0,0,0
7,2013-06-30,0,0,0,0,0,0
1,2013-07-01,10173,1020,1,1,0,0
2,2013-07-02,8364,913,1,1,0,0
3,2013-07-03,5768,664,1,1,0,0
4,2013-07-04,6719,826,1,1,0,0
5,2013-07-05,6890,839,1,1,0,0
6,2013-07-06,2744,345,1,0,0,0
7,2013-07-07,0,0,0,0,0,0
