@relation train-weka.filters.unsupervised.instance.RemoveWithValues-S44.0-Cfirst-Lfirst-last-V-weka.filters.unsupervised.instance.RemoveWithValues-S43.0-Cfirst-Lfirst-last

@attribute DayOfWeek numeric
@attribute Date date yyyy-MM-dd
@attribute Sales numeric
@attribute Customers numeric
@attribute Open numeric
@attribute Promo numeric
@attribute StateHoliday string
@attribute SchoolHoliday numeric

@data
2,2013-01-01,0,0,0,0,a,1
3,2013-01-02,6243,655,1,0,0,1
4,2013-01-03,5790,564,1,0,0,1
5,2013-01-04,6389,574,1,0,0,1
6,2013-01-05,5167,467,1,0,0,0
7,2013-01-06,0,0,0,0,0,0
1,2013-01-07,12218,948,1,1,0,0
2,2013-01-08,8600,732,1,1,0,0
3,2013-01-09,7918,628,1,1,0,0
4,2013-01-10,8132,697,1,1,0,0
5,2013-01-11,8246,739,1,1,0,0
6,2013-01-12,5308,491,1,0,0,0
7,2013-01-13,0,0,0,0,0,0
1,2013-01-14,6438,593,1,0,0,0
2,2013-01-15,4580,493,1,0,0,0
3,2013-01-16,4846,502,1,0,0,0
4,2013-01-17,5640,561,1,0,0,0
5,2013-01-18,5733,571,1,0,0,0
6,2013-01-19,4514,419,1,0,0,0
7,2013-01-20,0,0,0,0,0,0
1,2013-01-21,8598,659,1,1,0,0
2,2013-01-22,9076,733,1,1,0,0
3,2013-01-23,7924,653,1,1,0,0
4,2013-01-24,7493,641,1,1,0,0
5,2013-01-25,8466,715,1,1,0,0
6,2013-01-26,5206,460,1,0,0,0
7,2013-01-27,0,0,0,0,0,0
1,2013-01-28,6286,622,1,0,0,0
2,2013-01-29,5251,548,1,0,0,0
3,2013-01-30,5959,555,1,0,0,0
4,2013-01-31,6696,634,1,0,0,0
5,2013-02-01,7289,664,1,0,0,0
6,2013-02-02,5289,465,1,0,0,0
7,2013-02-03,0,0,0,0,0,0
1,2013-02-04,11836,977,1,1,0,0
2,2013-02-05,10340,847,1,1,0,0
3,2013-02-06,9574,855,1,1,0,0
4,2013-02-07,4167,392,1,1,0,0
5,2013-02-08,8338,705,1,1,0,0
6,2013-02-09,4612,431,1,0,0,0
7,2013-02-10,0,0,0,0,0,0
1,2013-02-11,1757,183,1,0,0,0
2,2013-02-12,6490,632,1,0,0,0
3,2013-02-13,6432,609,1,0,0,0
4,2013-02-14,6231,643,1,0,0,0
5,2013-02-15,6502,614,1,0,0,0
6,2013-02-16,4928,448,1,0,0,0
7,2013-02-17,0,0,0,0,0,0
1,2013-02-18,11355,815,1,1,0,0
2,2013-02-19,8329,679,1,1,0,0
3,2013-02-20,7774,672,1,1,0,0
4,2013-02-21,7936,689,1,1,0,0
5,2013-02-22,8535,700,1,1,0,0
6,2013-02-23,5082,455,1,0,0,0
7,2013-02-24,0,0,0,0,0,0
1,2013-02-25,6229,576,1,0,0,0
2,2013-02-26,5817,601,1,0,0,0
3,2013-02-27,5727,558,1,0,0,0
4,2013-02-28,7251,651,1,0,0,0
5,2013-03-01,6843,662,1,0,0,0
6,2013-03-02,4602,473,1,0,0,0
7,2013-03-03,0,0,0,0,0,0
1,2013-03-04,11223,885,1,1,0,0
2,2013-03-05,8978,749,1,1,0,0
3,2013-03-06,8295,694,1,1,0,0
4,2013-03-07,8389,701,1,1,0,0
5,2013-03-08,8514,722,1,1,0,0
6,2013-03-09,4541,434,1,0,0,0
7,2013-03-10,0,0,0,0,0,0
1,2013-03-11,6222,619,1,0,0,0
2,2013-03-12,3201,398,1,0,0,0
3,2013-03-13,5335,572,1,0,0,0
4,2013-03-14,5679,561,1,0,0,0
5,2013-03-15,6634,673,1,0,0,0
6,2013-03-16,4832,437,1,0,0,0
7,2013-03-17,0,0,0,0,0,0
1,2013-03-18,11150,882,1,1,0,0
2,2013-03-19,8541,687,1,1,0,0
3,2013-03-20,6922,603,1,1,0,0
4,2013-03-21,8892,757,1,1,0,0
5,2013-03-22,8856,792,1,1,0,0
6,2013-03-23,4726,431,1,0,0,0
7,2013-03-24,0,0,0,0,0,0
1,2013-03-25,9833,823,1,1,0,1
2,2013-03-26,8974,801,1,1,0,1
3,2013-03-27,9672,796,1,1,0,1
4,2013-03-28,10651,927,1,1,0,1
5,2013-03-29,0,0,0,1,b,1
6,2013-03-30,8367,761,1,0,0,0
7,2013-03-31,0,0,0,0,0,0
1,2013-04-01,0,0,0,0,b,1
2,2013-04-02,6266,664,1,0,0,1
