@relation train-weka.filters.unsupervised.instance.RemoveWithValues-S587.0-Cfirst-Lfirst-last-V-weka.filters.unsupervised.instance.RemoveWithValues-S586.0-Cfirst-Lfirst-last

@attribute DayOfWeek numeric
@attribute Date date yyyy-MM-dd
@attribute Sales numeric
@attribute Customers numeric
@attribute Open numeric
@attribute Promo numeric
@attribute StateHoliday string
@attribute SchoolHoliday numeric

@data
2,2013-01-01,0,0,0,0,a,1
3,2013-01-02,14019,2347,1,0,0,1
4,2013-01-03,12778,2164,1,0,0,1
5,2013-01-04,12318,2029,1,0,0,1
6,2013-01-05,15770,2668,1,0,0,0
7,2013-01-06,0,0,0,0,0,0
1,2013-01-07,16177,2255,1,1,0,0
2,2013-01-08,14642,2111,1,1,0,0
3,2013-01-09,12044,1792,1,1,0,0
4,2013-01-10,13078,1933,1,1,0,0
5,2013-01-11,13564,2046,1,1,0,0
6,2013-01-12,16317,2661,1,0,0,0
7,2013-01-13,0,0,0,0,0,0
1,2013-01-14,10245,1741,1,0,0,0
2,2013-01-15,7414,1219,1,0,0,0
3,2013-01-16,9152,1508,1,0,0,0
4,2013-01-17,9488,1558,1,0,0,0
5,2013-01-18,10370,1686,1,0,0,0
6,2013-01-19,14792,2399,1,0,0,0
7,2013-01-20,0,0,0,0,0,0
1,2013-01-21,10271,1509,1,1,0,0
2,2013-01-22,13653,1901,1,1,0,0
3,2013-01-23,13065,1915,1,1,0,0
4,2013-01-24,12421,1803,1,1,0,0
5,2013-01-25,12234,1867,1,1,0,0
6,2013-01-26,14819,2383,1,0,0,0
7,2013-01-27,0,0,0,0,0,0
1,2013-01-28,11031,1806,1,0,0,0
2,2013-01-29,9430,1602,1,0,0,0
3,2013-01-30,10672,1820,1,0,0,0
4,2013-01-31,12694,1932,1,0,0,0
5,2013-02-01,13064,1994,1,0,0,0
6,2013-02-02,17911,2791,1,0,0,0
7,2013-02-03,0,0,0,0,0,0
1,2013-02-04,17136,2434,1,1,0,0
2,2013-02-05,14801,2065,1,1,0,0
3,2013-02-06,16861,2488,1,1,0,0
4,2013-02-07,11901,1872,1,1,0,0
5,2013-02-08,12721,1982,1,1,0,0
6,2013-02-09,17384,2882,1,0,0,0
7,2013-02-10,0,0,0,0,0,0
1,2013-02-11,0,0,0,0,0,0
2,2013-02-12,11967,2031,1,0,0,0
3,2013-02-13,12271,2038,1,0,0,0
4,2013-02-14,11084,1781,1,0,0,0
5,2013-02-15,10768,1746,1,0,0,0
6,2013-02-16,15778,2594,1,0,0,0
7,2013-02-17,0,0,0,0,0,0
1,2013-02-18,16608,2280,1,1,0,0
2,2013-02-19,13436,1999,1,1,0,0
3,2013-02-20,14403,2221,1,1,0,0
4,2013-02-21,13449,1926,1,1,0,0
5,2013-02-22,12669,1828,1,1,0,0
6,2013-02-23,14740,2390,1,0,0,0
7,2013-02-24,0,0,0,0,0,0
1,2013-02-25,9351,1561,1,0,0,0
2,2013-02-26,10398,1788,1,0,0,0
3,2013-02-27,11158,1944,1,0,0,0
4,2013-02-28,12083,1892,1,0,0,0
5,2013-03-01,11993,1869,1,0,0,0
6,2013-03-02,17456,2809,1,0,0,0
7,2013-03-03,0,0,0,0,0,0
1,2013-03-04,16971,2358,1,1,0,0
2,2013-03-05,15073,2249,1,1,0,0
3,2013-03-06,15024,2354,1,1,0,0
4,2013-03-07,13270,2046,1,1,0,0
5,2013-03-08,12775,1918,1,1,0,0
6,2013-03-09,13225,2137,1,0,0,0
7,2013-03-10,0,0,0,0,0,0
1,2013-03-11,9115,1520,1,0,0,0
2,2013-03-12,9900,1655,1,0,0,0
3,2013-03-13,11213,1973,1,0,0,0
4,2013-03-14,9937,1671,1,0,0,0
5,2013-03-15,11408,1901,1,0,0,0
6,2013-03-16,17717,2780,1,0,0,0
7,2013-03-17,0,0,0,0,0,0
1,2013-03-18,17035,2391,1,1,0,0
2,2013-03-19,14608,2094,1,1,0,0
3,2013-03-20,13324,2011,1,1,0,0
4,2013-03-21,12455,1987,1,1,0,0
5,2013-03-22,13304,2039,1,1,0,0
6,2013-03-23,15659,2448,1,0,0,0
7,2013-03-24,0,0,0,0,0,0
1,2013-03-25,17846,2543,1,1,0,1
2,2013-03-26,17034,2530,1,1,0,1
3,2013-03-27,17428,2698,1,1,0,1
4,2013-03-28,15808,2410,1,1,0,1
5,2013-03-29,0,0,0,1,b,1
