@relation train-weka.filters.unsupervised.instance.RemoveWithValues-S889.0-Cfirst-Lfirst-last-V-weka.filters.unsupervised.instance.RemoveWithValues-S888.0-Cfirst-Lfirst-last

@attribute DayOfWeek numeric
@attribute Date date yyyy-MM-dd
@attribute Sales numeric
@attribute Customers numeric
@attribute Open numeric
@attribute Promo numeric
@attribute StateHoliday string
@attribute SchoolHoliday numeric

@data
2,2013-01-01,0,0,0,0,a,1
3,2013-01-02,6653,713,1,0,0,1
4,2013-01-03,5659,587,1,0,0,1
5,2013-01-04,6597,694,1,0,0,1
6,2013-01-05,6377,681,1,0,0,0
7,2013-01-06,0,0,0,0,0,0
1,2013-01-07,9310,867,1,1,0,0
2,2013-01-08,7814,707,1,1,0,0
3,2013-01-09,6895,656,1,1,0,0
4,2013-01-10,6471,666,1,1,0,0
5,2013-01-11,7342,739,1,1,0,0
6,2013-01-12,6613,673,1,0,0,0
7,2013-01-13,0,0,0,0,0,0
1,2013-01-14,4951,558,1,0,0,0
2,2013-01-15,4374,497,1,0,0,0
3,2013-01-16,5048,517,1,0,0,0
4,2013-01-17,5262,563,1,0,0,0
5,2013-01-18,6247,641,1,0,0,0
6,2013-01-19,6798,688,1,0,0,0
7,2013-01-20,0,0,0,0,0,0
1,2013-01-21,7964,705,1,1,0,0
2,2013-01-22,6873,680,1,1,0,0
3,2013-01-23,6584,618,1,1,0,0
4,2013-01-24,6488,627,1,1,0,0
5,2013-01-25,7183,665,1,1,0,0
6,2013-01-26,5960,623,1,0,0,0
7,2013-01-27,0,0,0,0,0,0
1,2013-01-28,5187,563,1,0,0,0
2,2013-01-29,5304,576,1,0,0,0
3,2013-01-30,5604,555,1,0,0,0
4,2013-01-31,6324,596,1,0,0,0
5,2013-02-01,8060,778,1,0,0,0
6,2013-02-02,8646,778,1,0,0,0
7,2013-02-03,0,0,0,0,0,0
1,2013-02-04,9349,863,1,1,0,0
2,2013-02-05,7947,717,1,1,0,0
3,2013-02-06,6852,631,1,1,0,0
4,2013-02-07,6861,653,1,1,0,0
5,2013-02-08,8010,754,1,1,0,0
6,2013-02-09,7037,712,1,0,0,0
7,2013-02-10,0,0,0,0,0,0
1,2013-02-11,6208,649,1,0,0,0
2,2013-02-12,6048,591,1,0,0,0
3,2013-02-13,5231,557,1,0,0,0
4,2013-02-14,6337,646,1,0,0,0
5,2013-02-15,6372,674,1,0,0,0
6,2013-02-16,6936,697,1,0,0,0
7,2013-02-17,0,0,0,0,0,0
1,2013-02-18,8844,865,1,1,0,0
2,2013-02-19,7675,690,1,1,0,0
3,2013-02-20,7231,668,1,1,0,0
4,2013-02-21,6692,645,1,1,0,0
5,2013-02-22,8035,754,1,1,0,0
6,2013-02-23,6623,675,1,0,0,0
7,2013-02-24,0,0,0,0,0,0
1,2013-02-25,5464,580,1,0,0,0
2,2013-02-26,5151,571,1,0,0,0
3,2013-02-27,6978,628,1,0,0,0
4,2013-02-28,7985,781,1,0,0,0
5,2013-03-01,7499,754,1,0,0,0
6,2013-03-02,8361,797,1,0,0,0
7,2013-03-03,0,0,0,0,0,0
1,2013-03-04,10189,882,1,1,0,0
2,2013-03-05,7214,695,1,1,0,0
3,2013-03-06,7173,668,1,1,0,0
4,2013-03-07,7246,684,1,1,0,0
5,2013-03-08,8571,788,1,1,0,0
6,2013-03-09,7672,738,1,0,0,0
7,2013-03-10,0,0,0,0,0,0
1,2013-03-11,4898,598,1,0,0,0
2,2013-03-12,5108,555,1,0,0,0
3,2013-03-13,4865,526,1,0,0,0
4,2013-03-14,5277,592,1,0,0,0
5,2013-03-15,6932,728,1,0,0,0
6,2013-03-16,6793,648,1,0,0,0
7,2013-03-17,0,0,0,0,0,0
1,2013-03-18,6097,562,1,1,0,0
2,2013-03-19,7563,690,1,1,0,0
3,2013-03-20,6736,599,1,1,0,0
4,2013-03-21,7376,694,1,1,0,0
5,2013-03-22,8937,802,1,1,0,0
6,2013-03-23,7246,708,1,0,0,0
7,2013-03-24,0,0,0,0,0,0
1,2013-03-25,9218,804,1,1,0,1
2,2013-03-26,9100,791,1,1,0,1
3,2013-03-27,10101,852,1,1,0,1
4,2013-03-28,11650,1040,1,1,0,1
5,2013-03-29,0,0,0,1,b,1
6,2013-03-30,10520,1035,1,0,0,0
7,2013-03-31,0,0,0,0,0,0
1,2013-04-01,0,0,0,0,b,1
2,2013-04-02,6215,676,1,0,0,1
3,2013-04-03,5629,620,1,0,0,1
4,2013-04-04,6106,648,1,0,0,1
5,2013-04-05,6604,695,1,0,0,1
6,2013-04-06,7568,736,1,0,0,0
7,2013-04-07,0,0,0,0,0,0
1,2013-04-08,9437,857,1,1,0,1
2,2013-04-09,7005,701,1,1,0,1
3,2013-04-10,6829,636,1,1,0,0
4,2013-04-11,7311,709,1,1,0,0
5,2013-04-12,7372,775,1,1,0,0
6,2013-04-13,7207,726,1,0,0,0
7,2013-04-14,0,0,0,0,0,0
1,2013-04-15,5356,603,1,0,0,0
2,2013-04-16,6084,616,1,0,0,0
3,2013-04-17,5504,560,1,0,0,0
4,2013-04-18,5685,573,1,0,0,0
5,2013-04-19,6798,693,1,0,0,0
6,2013-04-20,7025,719,1,0,0,0
7,2013-04-21,0,0,0,0,0,0
1,2013-04-22,8659,824,1,1,0,0
2,2013-04-23,7465,658,1,1,0,0
3,2013-04-24,6258,628,1,1,0,0
4,2013-04-25,6884,653,1,1,0,0
5,2013-04-26,9217,822,1,1,0,0
6,2013-04-27,7199,736,1,0,0,0
7,2013-04-28,0,0,0,0,0,0
1,2013-04-29,9038,787,1,1,0,0
2,2013-04-30,9352,848,1,1,0,0
3,2013-05-01,0,0,0,1,a,0
4,2013-05-02,9400,844,1,1,0,0
5,2013-05-03,8533,796,1,1,0,0
6,2013-05-04,8385,805,1,0,0,0
7,2013-05-05,0,0,0,0,0,0
1,2013-05-06,6571,664,1,0,0,0
2,2013-05-07,6191,643,1,0,0,0
3,2013-05-08,7662,791,1,0,0,0
4,2013-05-09,0,0,0,0,a,0
5,2013-05-10,9067,880,1,0,0,1
6,2013-05-11,7348,752,1,0,0,0
7,2013-05-12,0,0,0,0,0,0
1,2013-05-13,8620,789,1,1,0,0
2,2013-05-14,8135,765,1,1,0,0
3,2013-05-15,6383,649,1,1,0,0
4,2013-05-16,7236,694,1,1,0,0
5,2013-05-17,8286,811,1,1,0,0
6,2013-05-18,7899,797,1,0,0,0
7,2013-05-19,0,0,0,0,0,0
1,2013-05-20,0,0,0,0,a,0
2,2013-05-21,6610,717,1,0,0,0
3,2013-05-22,5873,602,1,0,0,0
4,2013-05-23,6148,670,1,0,0,0
5,2013-05-24,6237,694,1,0,0,0
6,2013-05-25,7675,719,1,0,0,0
7,2013-05-26,0,0,0,0,0,0
1,2013-05-27,8343,780,1,1,0,0
2,2013-05-28,7463,701,1,1,0,0
3,2013-05-29,8300,702,1,1,0,0
4,2013-05-30,8492,804,1,1,0,0
5,2013-05-31,10550,890,1,1,0,0
6,2013-06-01,8579,772,1,0,0,0
7,2013-06-02,0,0,0,0,0,0
1,2013-06-03,9106,831,1,1,0,0
2,2013-06-04,7753,694,1,1,0,0
3,2013-06-05,8336,737,1,1,0,0
4,2013-06-06,7474,708,1,1,0,0
5,2013-06-07,8668,820,1,1,0,0
6,2013-06-08,8069,737,1,0,0,0
7,2013-06-09,0,0,0,0,0,0
1,2013-06-10,7227,759,1,0,0,0
2,2013-06-11,5594,608,1,0,0,0
3,2013-06-12,5746,613,1,0,0,0
4,2013-06-13,5888,612,1,0,0,0
5,2013-06-14,7399,735,1,0,0,0
6,2013-06-15,7546,713,1,0,0,0
7,2013-06-16,0,0,0,0,0,0
1,2013-06-17,9287,819,1,1,0,0
2,2013-06-18,7883,738,1,1,0,0
3,2013-06-19,7175,642,1,1,0,0
4,2013-06-20,7461,727,1,1,0,0
5,2013-06-21,8060,727,1,1,0,0
6,2013-06-22,7587,711,1,0,0,0
7,2013-06-23,0,0,0,0,0,0
1,2013-06-24,6179,677,1,0,0,1
2,2013-06-25,5897,588,1,0,0,1
3,2013-06-26,5299,558,1,0,0,1
4,2013-06-27,6204,534,1,0,0,1
5,2013-06-28,7817,728,1,0,0,1
6,2013-06-29,8759,756,1,0,0,0
7,2013-06-30,0,0,0,0,0,0
1,2013-07-01,9804,815,1,1,0,1
2,2013-07-02,8172,730,1,1,0,1
3,2013-07-03,7714,678,1,1,0,1
