@relation train-weka.filters.unsupervised.instance.RemoveWithValues-S912.0-Cfirst-Lfirst-last-V-weka.filters.unsupervised.instance.RemoveWithValues-S911.0-Cfirst-Lfirst-last

@attribute DayOfWeek numeric
@attribute Date date yyyy-MM-dd
@attribute Sales numeric
@attribute Customers numeric
@attribute Open numeric
@attribute Promo numeric
@attribute StateHoliday string
@attribute SchoolHoliday numeric

@data
2,2013-01-01,0,0,0,0,a,1
3,2013-01-02,9469,939,1,0,0,1
4,2013-01-03,8631,866,1,0,0,1
5,2013-01-04,8680,866,1,0,0,1
6,2013-01-05,7517,714,1,0,0,0
7,2013-01-06,0,0,0,0,0,0
1,2013-01-07,14247,1184,1,1,0,0
2,2013-01-08,11849,998,1,1,0,0
3,2013-01-09,10333,896,1,1,0,0
4,2013-01-10,10057,925,1,1,0,0
5,2013-01-11,10522,989,1,1,0,0
6,2013-01-12,7826,796,1,0,0,0
7,2013-01-13,0,0,0,0,0,0
1,2013-01-14,8583,870,1,0,0,0
2,2013-01-15,7279,828,1,0,0,0
3,2013-01-16,7207,765,1,0,0,0
4,2013-01-17,7557,828,1,0,0,0
5,2013-01-18,8311,835,1,0,0,0
6,2013-01-19,7867,791,1,0,0,0
7,2013-01-20,0,0,0,0,0,0
1,2013-01-21,13653,1158,1,1,0,0
2,2013-01-22,11168,961,1,1,0,0
3,2013-01-23,8939,870,1,1,0,0
4,2013-01-24,9532,928,1,1,0,0
5,2013-01-25,9804,968,1,1,0,0
6,2013-01-26,7211,694,1,0,0,0
7,2013-01-27,0,0,0,0,0,0
1,2013-01-28,7548,814,1,0,0,0
2,2013-01-29,7287,813,1,0,0,0
3,2013-01-30,7033,703,1,0,0,0
4,2013-01-31,8606,846,1,0,0,0
5,2013-02-01,9932,959,1,0,0,0
6,2013-02-02,8625,827,1,0,0,0
7,2013-02-03,0,0,0,0,0,0
1,2013-02-04,13381,1146,1,1,0,0
2,2013-02-05,11005,1008,1,1,0,0
3,2013-02-06,10188,925,1,1,0,0
4,2013-02-07,9624,920,1,1,0,0
5,2013-02-08,11333,1005,1,1,0,0
6,2013-02-09,8704,795,1,0,0,0
7,2013-02-10,0,0,0,0,0,0
1,2013-02-11,8588,909,1,0,0,0
2,2013-02-12,7511,801,1,0,0,0
3,2013-02-13,9181,932,1,0,0,0
4,2013-02-14,8205,884,1,0,0,0
5,2013-02-15,7929,827,1,0,0,0
6,2013-02-16,7317,724,1,0,0,0
7,2013-02-17,0,0,0,0,0,0
1,2013-02-18,13191,1150,1,1,0,0
2,2013-02-19,10749,926,1,1,0,0
3,2013-02-20,8972,838,1,1,0,0
4,2013-02-21,10436,959,1,1,0,0
5,2013-02-22,9389,893,1,1,0,0
6,2013-02-23,6873,707,1,0,0,0
7,2013-02-24,0,0,0,0,0,0
1,2013-02-25,7652,816,1,0,0,0
2,2013-02-26,7238,792,1,0,0,0
3,2013-02-27,8511,868,1,0,0,0
4,2013-02-28,9700,944,1,0,0,0
5,2013-03-01,9944,996,1,0,0,0
6,2013-03-02,7834,780,1,0,0,0
7,2013-03-03,0,0,0,0,0,0
1,2013-03-04,14194,1242,1,1,0,0
2,2013-03-05,10824,1025,1,1,0,0
3,2013-03-06,10878,981,1,1,0,0
4,2013-03-07,9969,926,1,1,0,0
5,2013-03-08,10609,978,1,1,0,0
6,2013-03-09,8461,768,1,0,0,0
7,2013-03-10,0,0,0,0,0,0
1,2013-03-11,8423,849,1,0,0,0
2,2013-03-12,8048,823,1,0,0,0
3,2013-03-13,7923,784,1,0,0,0
4,2013-03-14,8074,860,1,0,0,0
5,2013-03-15,9468,899,1,0,0,0
6,2013-03-16,7707,711,1,0,0,0
7,2013-03-17,0,0,0,0,0,0
1,2013-03-18,9764,855,1,1,0,0
2,2013-03-19,10384,939,1,1,0,0
3,2013-03-20,11447,977,1,1,0,0
4,2013-03-21,10523,969,1,1,0,0
5,2013-03-22,10790,949,1,1,0,0
6,2013-03-23,8571,791,1,0,0,0
7,2013-03-24,0,0,0,0,0,0
1,2013-03-25,14184,1220,1,1,0,1
2,2013-03-26,12234,1014,1,1,0,1
3,2013-03-27,12987,1089,1,1,0,1
4,2013-03-28,15502,1272,1,1,0,1
5,2013-03-29,0,0,0,1,b,1
6,2013-03-30,12196,1080,1,0,0,0
7,2013-03-31,0,0,0,0,0,0
1,2013-04-01,0,0,0,0,b,1
2,2013-04-02,10038,1035,1,0,0,1
3,2013-04-03,8616,842,1,0,0,1
4,2013-04-04,8074,845,1,0,0,1
5,2013-04-05,8125,827,1,0,0,1
6,2013-04-06,7161,730,1,0,0,0
7,2013-04-07,0,0,0,0,0,0
1,2013-04-08,13709,1145,1,1,0,1
2,2013-04-09,10569,981,1,1,0,1
3,2013-04-10,8474,791,1,1,0,0
4,2013-04-11,8901,877,1,1,0,0
5,2013-04-12,11400,965,1,1,0,0
6,2013-04-13,6864,681,1,0,0,0
7,2013-04-14,0,0,0,0,0,0
1,2013-04-15,7124,818,1,0,0,0
2,2013-04-16,7089,775,1,0,0,0
3,2013-04-17,6887,760,1,0,0,0
4,2013-04-18,7675,836,1,0,0,0
5,2013-04-19,8399,883,1,0,0,0
6,2013-04-20,7413,789,1,0,0,0
7,2013-04-21,0,0,0,0,0,0
1,2013-04-22,11888,1096,1,1,0,0
2,2013-04-23,10172,941,1,1,0,0
3,2013-04-24,9132,861,1,1,0,0
4,2013-04-25,9023,914,1,1,0,0
5,2013-04-26,10870,970,1,1,0,0
6,2013-04-27,7663,722,1,0,0,0
7,2013-04-28,0,0,0,0,0,0
1,2013-04-29,11641,1022,1,1,0,0
2,2013-04-30,12564,1107,1,1,0,0
3,2013-05-01,0,0,0,1,a,0
4,2013-05-02,12398,1119,1,1,0,0
5,2013-05-03,10959,1034,1,1,0,0
6,2013-05-04,7271,754,1,0,0,0
7,2013-05-05,0,0,0,0,0,0
1,2013-05-06,8651,872,1,0,0,0
2,2013-05-07,7681,802,1,0,0,0
3,2013-05-08,9514,985,1,0,0,0
4,2013-05-09,0,0,0,0,a,0
5,2013-05-10,10906,1060,1,0,0,1
6,2013-05-11,7653,796,1,0,0,0
7,2013-05-12,0,0,0,0,0,0
1,2013-05-13,13640,1182,1,1,0,0
2,2013-05-14,10369,956,1,1,0,0
3,2013-05-15,9187,889,1,1,0,0
4,2013-05-16,10179,964,1,1,0,0
5,2013-05-17,10061,977,1,1,0,0
6,2013-05-18,7906,757,1,0,0,0
7,2013-05-19,0,0,0,0,0,0
1,2013-05-20,0,0,0,0,a,0
2,2013-05-21,8136,812,1,0,0,0
3,2013-05-22,7665,758,1,0,0,0
4,2013-05-23,8238,814,1,0,0,0
5,2013-05-24,8952,898,1,0,0,0
6,2013-05-25,6387,607,1,0,0,0
7,2013-05-26,0,0,0,0,0,0
1,2013-05-27,11626,1045,1,1,0,0
2,2013-05-28,9907,940,1,1,0,0
3,2013-05-29,10359,905,1,1,0,0
4,2013-05-30,10705,936,1,1,0,0
5,2013-05-31,12088,1064,1,1,0,0
6,2013-06-01,8197,766,1,0,0,0
7,2013-06-02,0,0,0,0,0,0
1,2013-06-03,12860,1158,1,1,0,0
2,2013-06-04,10438,948,1,1,0,0
3,2013-06-05,9410,878,1,1,0,0
4,2013-06-06,9579,933,1,1,0,0
5,2013-06-07,10731,1057,1,1,0,0
6,2013-06-08,7614,754,1,0,0,0
7,2013-06-09,0,0,0,0,0,0
1,2013-06-10,8764,898,1,0,0,0
2,2013-06-11,8552,848,1,0,0,0
3,2013-06-12,8173,839,1,0,0,0
4,2013-06-13,7989,811,1,0,0,0
5,2013-06-14,8737,918,1,0,0,0
6,2013-06-15,7561,702,1,0,0,0
7,2013-06-16,0,0,0,0,0,0
1,2013-06-17,13576,1168,1,1,0,0
2,2013-06-18,11257,969,1,1,0,0
3,2013-06-19,9803,925,1,1,0,0
4,2013-06-20,9730,882,1,1,0,0
5,2013-06-21,10998,968,1,1,0,0
6,2013-06-22,8597,764,1,0,0,0
7,2013-06-23,0,0,0,0,0,0
1,2013-06-24,8450,844,1,0,0,1
2,2013-06-25,7641,751,1,0,0,1
3,2013-06-26,7701,786,1,0,0,1
4,2013-06-27,9017,845,1,0,0,1
5,2013-06-28,9948,897,1,0,0,1
6,2013-06-29,8515,739,1,0,0,0
7,2013-06-30,0,0,0,0,0,0
1,2013-07-01,14343,1183,1,1,0,1
2,2013-07-02,10748,936,1,1,0,1
3,2013-07-03,10099,804,1,1,0,1
4,2013-07-04,9268,895,1,1,0,1
5,2013-07-05,11158,958,1,1,0,1
6,2013-07-06,7191,697,1,0,0,0
7,2013-07-07,0,0,0,0,0,0
1,2013-07-08,8906,865,1,0,0,1
2,2013-07-09,7468,757,1,0,0,1
3,2013-07-10,8043,788,1,0,0,1
4,2013-07-11,7842,732,1,0,0,1
5,2013-07-12,8527,844,1,0,0,1
6,2013-07-13,6903,703,1,0,0,0
7,2013-07-14,0,0,0,0,0,0
1,2013-07-15,12273,1063,1,1,0,1
2,2013-07-16,10258,921,1,1,0,1
3,2013-07-17,9285,798,1,1,0,1
4,2013-07-18,9870,871,1,1,0,1
5,2013-07-19,9412,910,1,1,0,1
6,2013-07-20,7205,739,1,0,0,0
7,2013-07-21,0,0,0,0,0,0
1,2013-07-22,8097,817,1,0,0,1
2,2013-07-23,7517,773,1,0,0,1
3,2013-07-24,7629,752,1,0,0,1
4,2013-07-25,8054,795,1,0,0,1
5,2013-07-26,8613,822,1,0,0,1
6,2013-07-27,6555,630,1,0,0,0
7,2013-07-28,0,0,0,0,0,0
1,2013-07-29,15055,1248,1,1,0,1
2,2013-07-30,12739,1055,1,1,0,1
3,2013-07-31,13431,1114,1,1,0,1
