@relation train-weka.filters.unsupervised.instance.RemoveWithValues-S443.0-Cfirst-Lfirst-last-V-weka.filters.unsupervised.instance.RemoveWithValues-S442.0-Cfirst-Lfirst-last

@attribute DayOfWeek numeric
@attribute Date date yyyy-MM-dd
@attribute Sales numeric
@attribute Customers numeric
@attribute Open numeric
@attribute Promo numeric
@attribute StateHoliday string
@attribute SchoolHoliday numeric

@data
2,2013-01-01,0,0,0,0,a,1
3,2013-01-02,3183,390,1,0,0,1
4,2013-01-03,2884,377,1,0,0,1
5,2013-01-04,3051,387,1,0,0,1
6,2013-01-05,3625,463,1,0,0,0
7,2013-01-06,0,0,0,0,a,0
1,2013-01-07,6371,547,1,1,0,0
2,2013-01-08,4219,423,1,1,0,0
3,2013-01-09,3946,421,1,1,0,0
4,2013-01-10,4184,432,1,1,0,0
5,2013-01-11,4200,445,1,1,0,0
6,2013-01-12,4739,517,1,0,0,0
7,2013-01-13,0,0,0,0,0,0
1,2013-01-14,2861,372,1,0,0,0
2,2013-01-15,2228,306,1,0,0,0
3,2013-01-16,2477,306,1,0,0,0
4,2013-01-17,2219,332,1,0,0,0
5,2013-01-18,2916,359,1,0,0,0
6,2013-01-19,4849,549,1,0,0,0
7,2013-01-20,0,0,0,0,0,0
1,2013-01-21,4977,461,1,1,0,0
2,2013-01-22,4965,460,1,1,0,0
3,2013-01-23,4429,440,1,1,0,0
4,2013-01-24,4133,424,1,1,0,0
5,2013-01-25,4728,480,1,1,0,0
6,2013-01-26,4326,491,1,0,0,0
7,2013-01-27,0,0,0,0,0,0
1,2013-01-28,3006,355,1,0,0,0
2,2013-01-29,2744,314,1,0,0,0
3,2013-01-30,3120,360,1,0,0,0
4,2013-01-31,4619,466,1,0,0,0
5,2013-02-01,3543,425,1,0,0,0
6,2013-02-02,5757,581,1,0,0,0
7,2013-02-03,0,0,0,0,0,0
1,2013-02-04,5263,501,1,1,0,0
2,2013-02-05,4360,415,1,1,0,0
3,2013-02-06,4313,432,1,1,0,0
4,2013-02-07,5108,528,1,1,0,0
5,2013-02-08,5159,510,1,1,0,0
6,2013-02-09,4408,532,1,0,0,0
7,2013-02-10,0,0,0,0,0,0
1,2013-02-11,2651,362,1,0,0,0
2,2013-02-12,2895,363,1,0,0,0
3,2013-02-13,2982,333,1,0,0,0
4,2013-02-14,3162,392,1,0,0,0
5,2013-02-15,3083,404,1,0,0,0
6,2013-02-16,4643,556,1,0,0,0
7,2013-02-17,0,0,0,0,0,0
1,2013-02-18,6009,544,1,1,0,0
2,2013-02-19,3949,409,1,1,0,0
3,2013-02-20,4791,463,1,1,0,0
4,2013-02-21,4357,448,1,1,0,0
5,2013-02-22,4715,489,1,1,0,0
6,2013-02-23,4039,515,1,0,0,0
7,2013-02-24,0,0,0,0,0,0
1,2013-02-25,2377,313,1,0,0,0
2,2013-02-26,2293,324,1,0,0,0
3,2013-02-27,2844,337,1,0,0,0
4,2013-02-28,2871,362,1,0,0,0
5,2013-03-01,3925,443,1,0,0,0
6,2013-03-02,4617,521,1,0,0,0
7,2013-03-03,0,0,0,0,0,0
1,2013-03-04,6752,581,1,1,0,0
2,2013-03-05,4160,445,1,1,0,0
3,2013-03-06,4189,469,1,1,0,0
4,2013-03-07,3855,429,1,1,0,0
5,2013-03-08,4741,478,1,1,0,0
6,2013-03-09,4301,533,1,0,0,0
7,2013-03-10,0,0,0,0,0,0
1,2013-03-11,2465,345,1,0,0,0
2,2013-03-12,2036,280,1,0,0,0
3,2013-03-13,2393,321,1,0,0,0
4,2013-03-14,2794,360,1,0,0,0
5,2013-03-15,3010,395,1,0,0,0
6,2013-03-16,3734,468,1,0,0,0
7,2013-03-17,0,0,0,0,0,0
1,2013-03-18,4986,525,1,1,0,0
2,2013-03-19,4382,425,1,1,0,0
3,2013-03-20,3832,430,1,1,0,0
4,2013-03-21,3781,437,1,1,0,0
5,2013-03-22,4120,448,1,1,0,0
6,2013-03-23,4198,488,1,0,0,0
7,2013-03-24,0,0,0,0,0,0
1,2013-03-25,5563,576,1,1,0,1
2,2013-03-26,4604,515,1,1,0,1
3,2013-03-27,5441,528,1,1,0,1
4,2013-03-28,7490,721,1,1,0,1
5,2013-03-29,0,0,0,1,b,1
6,2013-03-30,6317,721,1,0,0,0
7,2013-03-31,0,0,0,0,0,0
1,2013-04-01,0,0,0,0,b,1
2,2013-04-02,3211,389,1,0,0,1
3,2013-04-03,3116,366,1,0,0,1
4,2013-04-04,3026,416,1,0,0,1
5,2013-04-05,3055,394,1,0,0,1
6,2013-04-06,4918,560,1,0,0,0
7,2013-04-07,0,0,0,0,0,0
1,2013-04-08,5073,526,1,1,0,0
2,2013-04-09,4380,422,1,1,0,0
3,2013-04-10,3788,391,1,1,0,0
4,2013-04-11,4084,487,1,1,0,0
5,2013-04-12,4595,515,1,1,0,0
6,2013-04-13,4610,607,1,0,0,0
7,2013-04-14,0,0,0,0,0,0
1,2013-04-15,2836,331,1,0,0,0
2,2013-04-16,2642,315,1,0,0,0
3,2013-04-17,2774,332,1,0,0,0
4,2013-04-18,2786,360,1,0,0,0
5,2013-04-19,3453,432,1,0,0,0
6,2013-04-20,3868,477,1,0,0,0
7,2013-04-21,0,0,0,0,0,0
1,2013-04-22,5229,464,1,1,0,0
