@relation train-weka.filters.unsupervised.instance.RemoveWithValues-S776.0-Cfirst-Lfirst-last-V-weka.filters.unsupervised.instance.RemoveWithValues-S775.0-Cfirst-Lfirst-last

@attribute DayOfWeek numeric
@attribute Date date yyyy-MM-dd
@attribute Sales numeric
@attribute Customers numeric
@attribute Open numeric
@attribute Promo numeric
@attribute StateHoliday string
@attribute SchoolHoliday numeric

@data
2,2013-01-01,0,0,0,0,a,1
3,2013-01-02,6813,533,1,0,0,1
4,2013-01-03,7270,550,1,0,0,1
5,2013-01-04,7666,566,1,0,0,1
6,2013-01-05,7655,589,1,0,0,0
7,2013-01-06,0,0,0,0,a,0
1,2013-01-07,10502,728,1,1,0,0
2,2013-01-08,8014,571,1,1,0,0
3,2013-01-09,8216,563,1,1,0,0
4,2013-01-10,8076,559,1,1,0,0
5,2013-01-11,8652,641,1,1,0,0
6,2013-01-12,7458,589,1,0,0,0
7,2013-01-13,0,0,0,0,0,0
1,2013-01-14,6365,505,1,0,0,0
2,2013-01-15,6141,478,1,0,0,0
3,2013-01-16,6240,480,1,0,0,0
4,2013-01-17,4084,341,1,0,0,0
5,2013-01-18,6802,527,1,0,0,0
6,2013-01-19,8579,664,1,0,0,0
7,2013-01-20,0,0,0,0,0,0
1,2013-01-21,9441,605,1,1,0,0
2,2013-01-22,8320,600,1,1,0,0
3,2013-01-23,7998,551,1,1,0,0
4,2013-01-24,8052,577,1,1,0,0
5,2013-01-25,7815,619,1,1,0,0
6,2013-01-26,7956,646,1,0,0,0
7,2013-01-27,0,0,0,0,0,0
1,2013-01-28,6185,527,1,0,0,0
2,2013-01-29,6216,480,1,0,0,0
3,2013-01-30,6024,505,1,0,0,0
4,2013-01-31,7050,523,1,0,0,0
5,2013-02-01,6700,535,1,0,0,0
6,2013-02-02,8506,645,1,0,0,0
7,2013-02-03,0,0,0,0,0,0
1,2013-02-04,8031,567,1,1,0,0
2,2013-02-05,9492,648,1,1,0,0
3,2013-02-06,8441,628,1,1,0,0
4,2013-02-07,8497,657,1,1,0,0
5,2013-02-08,7681,592,1,1,0,0
6,2013-02-09,8392,678,1,0,0,0
7,2013-02-10,0,0,0,0,0,0
1,2013-02-11,6292,546,1,0,0,1
2,2013-02-12,5276,391,1,0,0,1
3,2013-02-13,5870,458,1,0,0,1
4,2013-02-14,6917,580,1,0,0,1
5,2013-02-15,6863,501,1,0,0,1
6,2013-02-16,8396,655,1,0,0,0
7,2013-02-17,0,0,0,0,0,0
1,2013-02-18,11127,776,1,1,0,0
2,2013-02-19,7789,544,1,1,0,0
3,2013-02-20,7314,561,1,1,0,0
4,2013-02-21,8138,608,1,1,0,0
5,2013-02-22,8217,614,1,1,0,0
6,2013-02-23,6755,513,1,0,0,0
7,2013-02-24,0,0,0,0,0,0
1,2013-02-25,6632,531,1,0,0,0
2,2013-02-26,5279,453,1,0,0,0
3,2013-02-27,6363,512,1,0,0,0
4,2013-02-28,7991,576,1,0,0,0
5,2013-03-01,7650,585,1,0,0,0
6,2013-03-02,8366,641,1,0,0,0
7,2013-03-03,0,0,0,0,0,0
1,2013-03-04,9823,704,1,1,0,0
2,2013-03-05,8349,551,1,1,0,0
3,2013-03-06,7576,553,1,1,0,0
4,2013-03-07,7996,602,1,1,0,0
5,2013-03-08,7647,539,1,1,0,0
6,2013-03-09,7703,664,1,0,0,0
7,2013-03-10,0,0,0,0,0,0
1,2013-03-11,9006,643,1,0,0,0
2,2013-03-12,6954,531,1,0,0,0
3,2013-03-13,6292,502,1,0,0,0
4,2013-03-14,6939,510,1,0,0,0
5,2013-03-15,8329,621,1,0,0,0
6,2013-03-16,8289,613,1,0,0,0
7,2013-03-17,0,0,0,0,0,0
1,2013-03-18,9946,683,1,1,0,0
2,2013-03-19,8273,574,1,1,0,0
3,2013-03-20,7512,547,1,1,0,0
4,2013-03-21,8407,626,1,1,0,0
5,2013-03-22,8543,595,1,1,0,0
6,2013-03-23,7758,589,1,0,0,0
7,2013-03-24,0,0,0,0,0,0
1,2013-03-25,11274,750,1,1,0,1
2,2013-03-26,7954,571,1,1,0,1
3,2013-03-27,10502,727,1,1,0,1
4,2013-03-28,12759,897,1,1,0,1
5,2013-03-29,0,0,0,1,b,1
6,2013-03-30,12962,958,1,0,0,0
7,2013-03-31,0,0,0,0,0,0
1,2013-04-01,0,0,0,0,b,1
2,2013-04-02,7824,614,1,0,0,1
3,2013-04-03,6607,507,1,0,0,1
4,2013-04-04,6832,546,1,0,0,1
5,2013-04-05,7010,561,1,0,0,1
6,2013-04-06,8928,667,1,0,0,0
7,2013-04-07,0,0,0,0,0,0
1,2013-04-08,10998,725,1,1,0,0
2,2013-04-09,8650,573,1,1,0,0
3,2013-04-10,8180,576,1,1,0,0
4,2013-04-11,9087,633,1,1,0,0
5,2013-04-12,9303,664,1,1,0,0
6,2013-04-13,7626,623,1,0,0,0
7,2013-04-14,0,0,0,0,0,0
1,2013-04-15,5526,486,1,0,0,0
2,2013-04-16,6386,478,1,0,0,0
3,2013-04-17,5648,483,1,0,0,0
4,2013-04-18,5937,484,1,0,0,0
5,2013-04-19,8335,580,1,0,0,0
6,2013-04-20,8457,619,1,0,0,0
7,2013-04-21,0,0,0,0,0,0
1,2013-04-22,8980,635,1,1,0,0
2,2013-04-23,8400,588,1,1,0,0
3,2013-04-24,6674,513,1,1,0,0
4,2013-04-25,7383,545,1,1,0,0
5,2013-04-26,8167,609,1,1,0,0
6,2013-04-27,8086,646,1,0,0,0
7,2013-04-28,0,0,0,0,0,0
1,2013-04-29,10695,764,1,1,0,0
2,2013-04-30,10939,740,1,1,0,0
3,2013-05-01,0,0,0,1,a,0
4,2013-05-02,10630,755,1,1,0,0
5,2013-05-03,10294,678,1,1,0,0
6,2013-05-04,8339,666,1,0,0,0
7,2013-05-05,0,0,0,0,0,0
1,2013-05-06,7748,592,1,0,0,0
2,2013-05-07,8110,627,1,0,0,0
3,2013-05-08,9606,768,1,0,0,0
4,2013-05-09,0,0,0,0,a,0
5,2013-05-10,9708,707,1,0,0,0
6,2013-05-11,8916,732,1,0,0,0
7,2013-05-12,0,0,0,0,0,0
1,2013-05-13,10190,714,1,1,0,0
2,2013-05-14,7884,603,1,1,0,0
3,2013-05-15,7902,567,1,1,0,0
4,2013-05-16,8579,653,1,1,0,0
5,2013-05-17,9516,689,1,1,0,0
6,2013-05-18,9098,699,1,0,0,0
7,2013-05-19,0,0,0,0,0,0
1,2013-05-20,0,0,0,0,a,0
2,2013-05-21,8718,656,1,0,0,1
3,2013-05-22,6649,507,1,0,0,1
4,2013-05-23,7483,529,1,0,0,1
5,2013-05-24,6912,533,1,0,0,1
6,2013-05-25,7330,608,1,0,0,0
7,2013-05-26,0,0,0,0,0,0
1,2013-05-27,10056,674,1,1,0,1
2,2013-05-28,7442,500,1,1,0,1
3,2013-05-29,10556,721,1,1,0,1
4,2013-05-30,0,0,0,1,a,1
5,2013-05-31,12455,788,1,1,0,1
6,2013-06-01,8282,618,1,0,0,0
7,2013-06-02,0,0,0,0,0,0
1,2013-06-03,10267,703,1,1,0,0
2,2013-06-04,8938,580,1,1,0,0
3,2013-06-05,7519,546,1,1,0,0
4,2013-06-06,7705,590,1,1,0,0
5,2013-06-07,8835,658,1,1,0,0
6,2013-06-08,8663,641,1,0,0,0
7,2013-06-09,0,0,0,0,0,0
1,2013-06-10,7894,606,1,0,0,0
2,2013-06-11,6999,553,1,0,0,0
3,2013-06-12,6278,515,1,0,0,0
4,2013-06-13,6988,540,1,0,0,0
5,2013-06-14,8440,635,1,0,0,0
6,2013-06-15,8127,616,1,0,0,0
7,2013-06-16,0,0,0,0,0,0
1,2013-06-17,10294,683,1,1,0,0
2,2013-06-18,8452,581,1,1,0,0
3,2013-06-19,7480,523,1,1,0,0
4,2013-06-20,8463,609,1,1,0,0
5,2013-06-21,9688,716,1,1,0,0
6,2013-06-22,8864,688,1,0,0,0
7,2013-06-23,0,0,0,0,0,0
1,2013-06-24,8283,622,1,0,0,0
2,2013-06-25,6134,515,1,0,0,0
3,2013-06-26,6601,523,1,0,0,0
4,2013-06-27,8523,622,1,0,0,0
5,2013-06-28,7774,603,1,0,0,0
6,2013-06-29,8761,619,1,0,0,0
7,2013-06-30,0,0,0,0,0,0
1,2013-07-01,9013,604,1,1,0,0
2,2013-07-02,7538,564,1,1,0,0
3,2013-07-03,10390,649,1,1,0,0
4,2013-07-04,9492,686,1,1,0,0
5,2013-07-05,9465,651,1,1,0,0
6,2013-07-06,8979,699,1,0,0,0
7,2013-07-07,0,0,0,0,0,0
1,2013-07-08,7598,600,1,0,0,0
2,2013-07-09,6695,530,1,0,0,0
3,2013-07-10,6444,490,1,0,0,0
4,2013-07-11,8136,613,1,0,0,0
5,2013-07-12,8523,627,1,0,0,0
6,2013-07-13,9103,669,1,0,0,0
7,2013-07-14,0,0,0,0,0,0
1,2013-07-15,12111,779,1,1,0,0
2,2013-07-16,9920,649,1,1,0,0
3,2013-07-17,9295,633,1,1,0,0
4,2013-07-18,9335,657,1,1,0,0
5,2013-07-19,8972,676,1,1,0,0
6,2013-07-20,9233,689,1,0,0,0
7,2013-07-21,0,0,0,0,0,0
1,2013-07-22,8103,645,1,0,0,0
2,2013-07-23,6838,520,1,0,0,0
3,2013-07-24,6949,521,1,0,0,0
4,2013-07-25,7302,560,1,0,0,0
5,2013-07-26,7763,630,1,0,0,0
6,2013-07-27,8540,671,1,0,0,0
7,2013-07-28,0,0,0,0,0,0
1,2013-07-29,13574,838,1,1,0,0
2,2013-07-30,10398,668,1,1,0,0
3,2013-07-31,10708,710,1,1,0,1
4,2013-08-01,9620,673,1,1,0,1
5,2013-08-02,10216,748,1,1,0,1
6,2013-08-03,8917,667,1,0,0,0
7,2013-08-04,0,0,0,0,0,0
1,2013-08-05,8502,622,1,0,0,1
2,2013-08-06,6515,496,1,0,0,1
3,2013-08-07,6695,545,1,0,0,1
4,2013-08-08,7871,587,1,0,0,1
5,2013-08-09,8001,569,1,0,0,1
6,2013-08-10,7483,596,1,0,0,0
7,2013-08-11,0,0,0,0,0,0
1,2013-08-12,11729,748,1,1,0,1
2,2013-08-13,9341,643,1,1,0,1
