@relation train-weka.filters.unsupervised.instance.RemoveWithValues-S430.0-Cfirst-Lfirst-last-V-weka.filters.unsupervised.instance.RemoveWithValues-S429.0-Cfirst-Lfirst-last

@attribute DayOfWeek numeric
@attribute Date date yyyy-MM-dd
@attribute Sales numeric
@attribute Customers numeric
@attribute Open numeric
@attribute Promo numeric
@attribute StateHoliday string
@attribute SchoolHoliday numeric

@data
2,2013-01-01,0,0,0,0,a,1
3,2013-01-02,4619,393,1,0,0,1
4,2013-01-03,4265,375,1,0,0,1
5,2013-01-04,4760,389,1,0,0,1
6,2013-01-05,3897,373,1,0,0,0
7,2013-01-06,0,0,0,0,a,0
1,2013-01-07,7199,535,1,1,0,0
2,2013-01-08,7123,484,1,1,0,0
3,2013-01-09,5308,415,1,1,0,0
4,2013-01-10,5193,429,1,1,0,0
5,2013-01-11,6259,514,1,1,0,0
6,2013-01-12,4373,392,1,0,0,0
7,2013-01-13,0,0,0,0,0,0
1,2013-01-14,3879,361,1,0,0,0
2,2013-01-15,3509,303,1,0,0,0
3,2013-01-16,3798,330,1,0,0,0
4,2013-01-17,2090,189,1,0,0,0
5,2013-01-18,4155,376,1,0,0,0
6,2013-01-19,4520,423,1,0,0,0
7,2013-01-20,0,0,0,0,0,0
1,2013-01-21,6797,448,1,1,0,0
2,2013-01-22,6378,463,1,1,0,0
3,2013-01-23,5848,394,1,1,0,0
4,2013-01-24,5642,439,1,1,0,0
5,2013-01-25,5822,472,1,1,0,0
6,2013-01-26,4930,416,1,0,0,0
7,2013-01-27,0,0,0,0,0,0
1,2013-01-28,3631,340,1,0,0,0
2,2013-01-29,3443,316,1,0,0,0
3,2013-01-30,4344,353,1,0,0,0
4,2013-01-31,3985,347,1,0,0,0
5,2013-02-01,4866,409,1,0,0,0
6,2013-02-02,5556,474,1,0,0,0
7,2013-02-03,0,0,0,0,0,0
1,2013-02-04,5195,426,1,1,0,0
2,2013-02-05,5813,447,1,1,0,0
3,2013-02-06,5619,425,1,1,0,0
4,2013-02-07,5461,446,1,1,0,0
5,2013-02-08,5426,464,1,1,0,0
6,2013-02-09,4942,396,1,0,0,0
7,2013-02-10,0,0,0,0,0,0
1,2013-02-11,4410,393,1,0,0,1
2,2013-02-12,2104,174,1,0,0,1
3,2013-02-13,4335,397,1,0,0,1
4,2013-02-14,4923,432,1,0,0,1
5,2013-02-15,4077,379,1,0,0,1
6,2013-02-16,5003,404,1,0,0,0
7,2013-02-17,0,0,0,0,0,0
1,2013-02-18,7105,532,1,1,0,0
2,2013-02-19,6219,451,1,1,0,0
3,2013-02-20,5531,414,1,1,0,0
4,2013-02-21,5181,423,1,1,0,0
5,2013-02-22,6026,468,1,1,0,0
6,2013-02-23,4530,394,1,0,0,0
7,2013-02-24,0,0,0,0,0,0
1,2013-02-25,3919,377,1,0,0,0
2,2013-02-26,3200,298,1,0,0,0
3,2013-02-27,3797,341,1,0,0,0
4,2013-02-28,3952,357,1,0,0,0
5,2013-03-01,4551,423,1,0,0,0
6,2013-03-02,4542,411,1,0,0,0
7,2013-03-03,0,0,0,0,0,0
1,2013-03-04,7014,504,1,1,0,0
2,2013-03-05,5391,426,1,1,0,0
3,2013-03-06,5134,396,1,1,0,0
4,2013-03-07,5016,437,1,1,0,0
5,2013-03-08,5519,473,1,1,0,0
6,2013-03-09,4566,420,1,0,0,0
7,2013-03-10,0,0,0,0,0,0
1,2013-03-11,4828,431,1,0,0,0
2,2013-03-12,4144,332,1,0,0,0
3,2013-03-13,3586,330,1,0,0,0
4,2013-03-14,4142,352,1,0,0,0
5,2013-03-15,5499,487,1,0,0,0
6,2013-03-16,5082,443,1,0,0,0
7,2013-03-17,0,0,0,0,0,0
1,2013-03-18,7091,511,1,1,0,0
2,2013-03-19,5662,441,1,1,0,0
3,2013-03-20,5092,402,1,1,0,0
4,2013-03-21,5296,429,1,1,0,0
5,2013-03-22,5590,472,1,1,0,0
6,2013-03-23,4547,409,1,0,0,0
7,2013-03-24,0,0,0,0,0,0
1,2013-03-25,7912,547,1,1,0,1
2,2013-03-26,5693,399,1,1,0,1
3,2013-03-27,6988,512,1,1,0,1
4,2013-03-28,7728,619,1,1,0,1
5,2013-03-29,0,0,0,1,b,1
6,2013-03-30,7493,647,1,0,0,0
7,2013-03-31,0,0,0,0,0,0
1,2013-04-01,0,0,0,0,b,1
2,2013-04-02,4945,471,1,0,0,1
3,2013-04-03,4058,377,1,0,0,1
4,2013-04-04,3866,377,1,0,0,1
5,2013-04-05,5386,458,1,0,0,1
6,2013-04-06,4566,431,1,0,0,0
7,2013-04-07,0,0,0,0,0,0
1,2013-04-08,6976,535,1,1,0,0
2,2013-04-09,5805,451,1,1,0,0
3,2013-04-10,5094,398,1,1,0,0
4,2013-04-11,5178,430,1,1,0,0
5,2013-04-12,5580,475,1,1,0,0
6,2013-04-13,4854,434,1,0,0,0
7,2013-04-14,0,0,0,0,0,0
1,2013-04-15,3615,350,1,0,0,0
2,2013-04-16,3540,328,1,0,0,0
3,2013-04-17,3437,325,1,0,0,0
4,2013-04-18,3729,357,1,0,0,0
5,2013-04-19,5214,432,1,0,0,0
6,2013-04-20,4433,425,1,0,0,0
7,2013-04-21,0,0,0,0,0,0
1,2013-04-22,6545,505,1,1,0,0
2,2013-04-23,5159,395,1,1,0,0
3,2013-04-24,3780,317,1,1,0,0
4,2013-04-25,4990,419,1,1,0,0
5,2013-04-26,6364,499,1,1,0,0
6,2013-04-27,4964,451,1,0,0,0
7,2013-04-28,0,0,0,0,0,0
1,2013-04-29,6849,524,1,1,0,0
2,2013-04-30,6546,544,1,1,0,0
3,2013-05-01,0,0,0,1,a,0
4,2013-05-02,5761,459,1,1,0,0
5,2013-05-03,6726,541,1,1,0,0
6,2013-05-04,5115,482,1,0,0,0
7,2013-05-05,0,0,0,0,0,0
1,2013-05-06,3998,396,1,0,0,0
2,2013-05-07,4958,418,1,0,0,0
3,2013-05-08,5483,478,1,0,0,0
