@relation train-weka.filters.unsupervised.instance.RemoveWithValues-S610.0-Cfirst-Lfirst-last-V-weka.filters.unsupervised.instance.RemoveWithValues-S609.0-Cfirst-Lfirst-last

@attribute DayOfWeek numeric
@attribute Date date yyyy-MM-dd
@attribute Sales numeric
@attribute Customers numeric
@attribute Open numeric
@attribute Promo numeric
@attribute StateHoliday string
@attribute SchoolHoliday numeric

@data
2,2013-01-01,0,0,0,0,a,1
3,2013-01-02,4463,500,1,0,0,1
4,2013-01-03,4210,497,1,0,0,1
5,2013-01-04,4303,503,1,0,0,1
6,2013-01-05,2799,305,1,0,0,0
7,2013-01-06,0,0,0,0,0,0
1,2013-01-07,6692,673,1,1,0,0
2,2013-01-08,5508,574,1,1,0,0
3,2013-01-09,4764,528,1,1,0,0
4,2013-01-10,4497,490,1,1,0,0
5,2013-01-11,5546,586,1,1,0,0
6,2013-01-12,2745,300,1,0,0,0
7,2013-01-13,0,0,0,0,0,0
1,2013-01-14,4371,498,1,0,0,0
2,2013-01-15,4509,512,1,0,0,0
3,2013-01-16,4158,444,1,0,0,0
4,2013-01-17,4105,496,1,0,0,0
5,2013-01-18,4175,486,1,0,0,0
6,2013-01-19,2716,282,1,0,0,0
7,2013-01-20,0,0,0,0,0,0
1,2013-01-21,5739,592,1,1,0,0
2,2013-01-22,5099,509,1,1,0,0
3,2013-01-23,4764,480,1,1,0,0
4,2013-01-24,4477,496,1,1,0,0
5,2013-01-25,4871,538,1,1,0,0
6,2013-01-26,2688,301,1,0,0,0
7,2013-01-27,0,0,0,0,0,0
1,2013-01-28,4691,519,1,0,0,0
2,2013-01-29,3703,469,1,0,0,0
3,2013-01-30,3767,443,1,0,0,0
4,2013-01-31,4444,504,1,0,0,0
5,2013-02-01,5308,558,1,0,0,0
6,2013-02-02,2921,273,1,0,0,0
7,2013-02-03,0,0,0,0,0,0
1,2013-02-04,6615,639,1,1,0,1
2,2013-02-05,5311,570,1,1,0,1
3,2013-02-06,5024,569,1,1,0,1
4,2013-02-07,4847,519,1,1,0,1
5,2013-02-08,4835,533,1,1,0,1
6,2013-02-09,2834,266,1,0,0,0
7,2013-02-10,0,0,0,0,0,0
1,2013-02-11,4787,545,1,0,0,0
2,2013-02-12,3954,491,1,0,0,0
3,2013-02-13,4363,485,1,0,0,0
4,2013-02-14,3554,486,1,0,0,0
5,2013-02-15,4380,495,1,0,0,0
6,2013-02-16,2773,308,1,0,0,0
7,2013-02-17,0,0,0,0,0,0
1,2013-02-18,7026,684,1,1,0,0
2,2013-02-19,4978,549,1,1,0,0
3,2013-02-20,4281,500,1,1,0,0
4,2013-02-21,4493,519,1,1,0,0
5,2013-02-22,4808,556,1,1,0,0
6,2013-02-23,2505,272,1,0,0,0
7,2013-02-24,0,0,0,0,0,0
1,2013-02-25,4762,527,1,0,0,0
2,2013-02-26,4201,501,1,0,0,0
3,2013-02-27,4153,471,1,0,0,0
4,2013-02-28,3997,468,1,0,0,0
5,2013-03-01,5213,550,1,0,0,0
6,2013-03-02,2982,303,1,0,0,0
7,2013-03-03,0,0,0,0,0,0
1,2013-03-04,7906,723,1,1,0,0
2,2013-03-05,6662,661,1,1,0,0
3,2013-03-06,5539,598,1,1,0,0
4,2013-03-07,5024,545,1,1,0,0
5,2013-03-08,4875,561,1,1,0,0
6,2013-03-09,2930,298,1,0,0,0
7,2013-03-10,0,0,0,0,0,0
1,2013-03-11,4454,541,1,0,0,0
2,2013-03-12,3913,483,1,0,0,0
3,2013-03-13,4521,502,1,0,0,0
4,2013-03-14,3804,499,1,0,0,0
5,2013-03-15,4240,487,1,0,0,0
6,2013-03-16,3351,303,1,0,0,0
7,2013-03-17,0,0,0,0,0,0
1,2013-03-18,6445,638,1,1,0,0
2,2013-03-19,4997,476,1,1,0,0
3,2013-03-20,4693,517,1,1,0,0
4,2013-03-21,5000,517,1,1,0,0
5,2013-03-22,5315,545,1,1,0,0
6,2013-03-23,2621,264,1,0,0,0
7,2013-03-24,0,0,0,0,0,0
1,2013-03-25,5668,575,1,1,0,1
2,2013-03-26,5717,590,1,1,0,1
3,2013-03-27,5353,603,1,1,0,1
4,2013-03-28,6541,686,1,1,0,1
5,2013-03-29,0,0,0,1,b,1
6,2013-03-30,4291,432,1,0,0,0
7,2013-03-31,0,0,0,0,0,0
1,2013-04-01,0,0,0,0,b,1
2,2013-04-02,5044,542,1,0,0,1
3,2013-04-03,4296,508,1,0,0,1
4,2013-04-04,3977,459,1,0,0,1
5,2013-04-05,4259,497,1,0,0,1
6,2013-04-06,2787,311,1,0,0,0
7,2013-04-07,0,0,0,0,0,0
1,2013-04-08,6280,644,1,1,0,0
2,2013-04-09,5256,590,1,1,0,0
3,2013-04-10,4565,548,1,1,0,0
4,2013-04-11,4806,539,1,1,0,0
5,2013-04-12,5362,538,1,1,0,0
6,2013-04-13,2387,275,1,0,0,0
7,2013-04-14,0,0,0,0,0,0
1,2013-04-15,4969,584,1,0,0,0
2,2013-04-16,3953,519,1,0,0,0
3,2013-04-17,3880,458,1,0,0,0
4,2013-04-18,3598,475,1,0,0,0
5,2013-04-19,4463,502,1,0,0,0
6,2013-04-20,2850,305,1,0,0,0
7,2013-04-21,0,0,0,0,0,0
1,2013-04-22,6541,671,1,1,0,0
2,2013-04-23,5590,594,1,1,0,0
3,2013-04-24,5189,561,1,1,0,0
4,2013-04-25,4678,526,1,1,0,0
5,2013-04-26,4737,562,1,1,0,0
6,2013-04-27,2956,289,1,0,0,0
7,2013-04-28,0,0,0,0,0,0
1,2013-04-29,6084,662,1,1,0,0
2,2013-04-30,6235,633,1,1,0,0
3,2013-05-01,0,0,0,1,a,0
4,2013-05-02,6586,646,1,1,0,0
5,2013-05-03,6125,630,1,1,0,0
6,2013-05-04,3554,362,1,0,0,0
7,2013-05-05,0,0,0,0,0,0
1,2013-05-06,5432,594,1,0,0,0
2,2013-05-07,4758,551,1,0,0,0
3,2013-05-08,4755,575,1,0,0,0
4,2013-05-09,0,0,0,0,a,0
5,2013-05-10,5825,650,1,0,0,1
6,2013-05-11,2842,324,1,0,0,0
7,2013-05-12,0,0,0,0,0,0
1,2013-05-13,6841,671,1,1,0,0
2,2013-05-14,5636,592,1,1,0,0
3,2013-05-15,5589,624,1,1,0,0
4,2013-05-16,5218,545,1,1,0,0
5,2013-05-17,5497,625,1,1,0,0
6,2013-05-18,2738,284,1,0,0,0
7,2013-05-19,0,0,0,0,0,0
1,2013-05-20,0,0,0,0,a,0
2,2013-05-21,6168,670,1,0,0,1
3,2013-05-22,3383,428,1,0,0,0
4,2013-05-23,4419,525,1,0,0,0
5,2013-05-24,4618,492,1,0,0,0
6,2013-05-25,2746,269,1,0,0,0
7,2013-05-26,0,0,0,0,0,0
1,2013-05-27,6286,675,1,1,0,0
2,2013-05-28,5025,565,1,1,0,0
3,2013-05-29,4539,520,1,1,0,0
4,2013-05-30,4984,538,1,1,0,0
5,2013-05-31,5246,549,1,1,0,0
6,2013-06-01,3325,321,1,0,0,0
7,2013-06-02,0,0,0,0,0,0
1,2013-06-03,6384,643,1,1,0,0
2,2013-06-04,5214,616,1,1,0,0
3,2013-06-05,5250,541,1,1,0,0
4,2013-06-06,4988,558,1,1,0,0
5,2013-06-07,4587,550,1,1,0,0
6,2013-06-08,2347,270,1,0,0,0
7,2013-06-09,0,0,0,0,0,0
1,2013-06-10,4910,591,1,0,0,0
