@relation train-weka.filters.unsupervised.instance.RemoveWithValues-S982.0-Cfirst-Lfirst-last-V-weka.filters.unsupervised.instance.RemoveWithValues-S981.0-Cfirst-Lfirst-last

@attribute DayOfWeek numeric
@attribute Date date yyyy-MM-dd
@attribute Sales numeric
@attribute Customers numeric
@attribute Open numeric
@attribute Promo numeric
@attribute StateHoliday string
@attribute SchoolHoliday numeric

@data
2,2013-01-01,0,0,0,0,a,1
3,2013-01-02,6002,689,1,0,0,1
4,2013-01-03,6275,714,1,0,0,1
5,2013-01-04,7045,765,1,0,0,1
6,2013-01-05,5222,619,1,0,0,0
7,2013-01-06,0,0,0,0,a,0
1,2013-01-07,11398,1052,1,1,0,0
2,2013-01-08,8383,827,1,1,0,0
3,2013-01-09,7233,748,1,1,0,0
4,2013-01-10,8170,816,1,1,0,0
5,2013-01-11,6919,812,1,1,0,0
6,2013-01-12,5957,679,1,0,0,0
7,2013-01-13,0,0,0,0,0,0
1,2013-01-14,5275,678,1,0,0,0
2,2013-01-15,4761,558,1,0,0,0
3,2013-01-16,5020,600,1,0,0,0
4,2013-01-17,5788,656,1,0,0,0
5,2013-01-18,6069,717,1,0,0,0
6,2013-01-19,5234,609,1,0,0,0
7,2013-01-20,0,0,0,0,0,0
1,2013-01-21,8861,866,1,1,0,0
2,2013-01-22,7054,737,1,1,0,0
3,2013-01-23,7750,764,1,1,0,0
4,2013-01-24,6850,727,1,1,0,0
5,2013-01-25,7419,831,1,1,0,0
6,2013-01-26,5380,598,1,0,0,0
7,2013-01-27,0,0,0,0,0,0
1,2013-01-28,5019,602,1,0,0,0
2,2013-01-29,4452,546,1,0,0,0
3,2013-01-30,5706,630,1,0,0,0
4,2013-01-31,6760,713,1,0,0,0
5,2013-02-01,7291,823,1,0,0,1
6,2013-02-02,6227,700,1,0,0,0
7,2013-02-03,0,0,0,0,0,0
1,2013-02-04,9201,909,1,1,0,1
2,2013-02-05,7764,780,1,1,0,1
3,2013-02-06,7254,775,1,1,0,1
4,2013-02-07,7093,757,1,1,0,1
5,2013-02-08,7251,782,1,1,0,1
6,2013-02-09,5391,624,1,0,0,0
7,2013-02-10,0,0,0,0,0,0
1,2013-02-11,5994,687,1,0,0,0
2,2013-02-12,5270,602,1,0,0,0
3,2013-02-13,5619,638,1,0,0,0
4,2013-02-14,5587,642,1,0,0,0
5,2013-02-15,6411,727,1,0,0,0
6,2013-02-16,5824,645,1,0,0,0
7,2013-02-17,0,0,0,0,0,0
1,2013-02-18,11175,1054,1,1,0,0
2,2013-02-19,6139,625,1,1,0,0
3,2013-02-20,7083,729,1,1,0,0
4,2013-02-21,7766,802,1,1,0,0
5,2013-02-22,7746,823,1,1,0,0
6,2013-02-23,4741,564,1,0,0,0
7,2013-02-24,0,0,0,0,0,0
1,2013-02-25,5234,627,1,0,0,0
2,2013-02-26,5024,589,1,0,0,0
3,2013-02-27,5156,589,1,0,0,0
4,2013-02-28,6460,720,1,0,0,0
5,2013-03-01,6893,794,1,0,0,0
6,2013-03-02,6268,683,1,0,0,0
7,2013-03-03,0,0,0,0,0,0
1,2013-03-04,10624,1057,1,1,0,0
2,2013-03-05,8492,842,1,1,0,0
3,2013-03-06,7256,759,1,1,0,0
4,2013-03-07,7271,786,1,1,0,0
5,2013-03-08,8116,835,1,1,0,0
6,2013-03-09,5293,603,1,0,0,0
7,2013-03-10,0,0,0,0,0,0
1,2013-03-11,6593,732,1,0,0,0
2,2013-03-12,5968,651,1,0,0,0
3,2013-03-13,5760,659,1,0,0,0
4,2013-03-14,5928,658,1,0,0,0
5,2013-03-15,7265,823,1,0,0,0
6,2013-03-16,6753,732,1,0,0,0
7,2013-03-17,0,0,0,0,0,0
1,2013-03-18,9359,919,1,1,0,0
2,2013-03-19,7683,742,1,1,0,0
3,2013-03-20,7883,778,1,1,0,0
4,2013-03-21,6630,733,1,1,0,0
5,2013-03-22,9036,890,1,1,0,0
6,2013-03-23,6409,710,1,0,0,0
7,2013-03-24,0,0,0,0,0,0
1,2013-03-25,12844,1164,1,1,0,1
2,2013-03-26,9676,930,1,1,0,1
3,2013-03-27,10268,992,1,1,0,1
4,2013-03-28,12447,1171,1,1,0,1
5,2013-03-29,0,0,0,1,b,1
6,2013-03-30,10761,1122,1,0,0,0
7,2013-03-31,0,0,0,0,0,0
1,2013-04-01,0,0,0,0,b,0
2,2013-04-02,7179,795,1,0,0,0
3,2013-04-03,5651,657,1,0,0,0
4,2013-04-04,5918,693,1,0,0,0
5,2013-04-05,6816,774,1,0,0,0
6,2013-04-06,5651,641,1,0,0,0
7,2013-04-07,0,0,0,0,0,0
1,2013-04-08,10394,998,1,1,0,0
2,2013-04-09,7480,782,1,1,0,0
3,2013-04-10,7493,769,1,1,0,0
4,2013-04-11,7344,759,1,1,0,0
5,2013-04-12,7639,828,1,1,0,0
6,2013-04-13,5808,689,1,0,0,0
7,2013-04-14,0,0,0,0,0,0
1,2013-04-15,4781,617,1,0,0,0
2,2013-04-16,5021,576,1,0,0,0
3,2013-04-17,5040,605,1,0,0,0
4,2013-04-18,5142,593,1,0,0,0
5,2013-04-19,5698,679,1,0,0,0
6,2013-04-20,5390,631,1,0,0,0
7,2013-04-21,0,0,0,0,0,0
1,2013-04-22,9064,943,1,1,0,0
2,2013-04-23,7104,739,1,1,0,0
3,2013-04-24,6314,650,1,1,0,0
4,2013-04-25,6694,734,1,1,0,0
5,2013-04-26,7153,755,1,1,0,0
6,2013-04-27,5076,627,1,0,0,0
7,2013-04-28,0,0,0,0,0,0
1,2013-04-29,9747,925,1,1,0,0
2,2013-04-30,9693,1038,1,1,0,0
3,2013-05-01,0,0,0,1,a,0
4,2013-05-02,9972,1044,1,1,0,0
5,2013-05-03,8608,893,1,1,0,0
6,2013-05-04,5137,603,1,0,0,0
7,2013-05-05,0,0,0,0,0,0
1,2013-05-06,6477,743,1,0,0,0
2,2013-05-07,6298,721,1,0,0,0
3,2013-05-08,7398,807,1,0,0,0
4,2013-05-09,0,0,0,0,a,0
5,2013-05-10,7441,903,1,0,0,1
6,2013-05-11,5545,617,1,0,0,0
7,2013-05-12,0,0,0,0,0,0
1,2013-05-13,9475,987,1,1,0,1
2,2013-05-14,7893,804,1,1,0,1
3,2013-05-15,6756,698,1,1,0,1
4,2013-05-16,6847,771,1,1,0,1
5,2013-05-17,7487,837,1,1,0,1
6,2013-05-18,5157,650,1,0,0,0
7,2013-05-19,0,0,0,0,0,0
1,2013-05-20,0,0,0,0,a,0
2,2013-05-21,6306,741,1,0,0,0
3,2013-05-22,5258,619,1,0,0,0
4,2013-05-23,6249,710,1,0,0,0
5,2013-05-24,5663,655,1,0,0,0
6,2013-05-25,4668,602,1,0,0,0
7,2013-05-26,0,0,0,0,0,0
1,2013-05-27,10904,1057,1,1,0,0
2,2013-05-28,8631,874,1,1,0,0
3,2013-05-29,8252,763,1,1,0,0
4,2013-05-30,9342,911,1,1,0,0
5,2013-05-31,12051,1124,1,1,0,0
6,2013-06-01,6951,812,1,0,0,0
7,2013-06-02,0,0,0,0,0,0
1,2013-06-03,9547,1008,1,1,0,0
2,2013-06-04,6113,657,1,1,0,0
3,2013-06-05,6153,639,1,1,0,0
4,2013-06-06,6176,680,1,1,0,0
5,2013-06-07,6678,786,1,1,0,0
6,2013-06-08,4386,541,1,0,0,0
7,2013-06-09,0,0,0,0,0,0
1,2013-06-10,5819,663,1,0,0,0
2,2013-06-11,5559,626,1,0,0,0
3,2013-06-12,5208,603,1,0,0,0
4,2013-06-13,6024,702,1,0,0,0
5,2013-06-14,6618,727,1,0,0,0
6,2013-06-15,6119,674,1,0,0,0
7,2013-06-16,0,0,0,0,0,0
1,2013-06-17,10373,962,1,1,0,0
2,2013-06-18,7151,689,1,1,0,0
3,2013-06-19,6901,706,1,1,0,0
4,2013-06-20,6832,698,1,1,0,0
5,2013-06-21,8467,892,1,1,0,0
6,2013-06-22,6514,710,1,0,0,0
7,2013-06-23,0,0,0,0,0,0
1,2013-06-24,6193,689,1,0,0,0
2,2013-06-25,5986,612,1,0,0,0
3,2013-06-26,5795,625,1,0,0,0
4,2013-06-27,5419,591,1,0,0,0
5,2013-06-28,8056,798,1,0,0,0
6,2013-06-29,5999,655,1,0,0,0
7,2013-06-30,0,0,0,0,0,0
1,2013-07-01,11250,1059,1,1,0,0
2,2013-07-02,8641,818,1,1,0,0
3,2013-07-03,7361,739,1,1,0,0
4,2013-07-04,8551,870,1,1,0,0
5,2013-07-05,8057,847,1,1,0,0
6,2013-07-06,5375,614,1,0,0,0
7,2013-07-07,0,0,0,0,0,0
1,2013-07-08,6712,733,1,0,0,0
2,2013-07-09,5256,576,1,0,0,0
3,2013-07-10,6601,667,1,0,0,0
4,2013-07-11,6602,689,1,0,0,0
5,2013-07-12,6490,753,1,0,0,0
6,2013-07-13,5458,610,1,0,0,0
7,2013-07-14,0,0,0,0,0,0
1,2013-07-15,10927,996,1,1,0,1
2,2013-07-16,8150,799,1,1,0,1
3,2013-07-17,8121,734,1,1,0,1
4,2013-07-18,7128,753,1,1,0,1
5,2013-07-19,7251,756,1,1,0,1
