@relation train-weka.filters.unsupervised.instance.RemoveWithValues-S28.0-Cfirst-Lfirst-last-V-weka.filters.unsupervised.instance.RemoveWithValues-S27.0-Cfirst-Lfirst-last

@attribute DayOfWeek numeric
@attribute Date date yyyy-MM-dd
@attribute Sales numeric
@attribute Customers numeric
@attribute Open numeric
@attribute Promo numeric
@attribute StateHoliday string
@attribute SchoolHoliday numeric

@data
2,2013-01-01,0,0,0,0,a,1
3,2013-01-02,8674,1165,1,0,0,1
4,2013-01-03,7893,1064,1,0,0,1
5,2013-01-04,8361,1064,1,0,0,1
6,2013-01-05,7969,957,1,0,0,0
7,2013-01-06,0,0,0,0,0,0
1,2013-01-07,15594,1473,1,1,0,0
2,2013-01-08,11608,1262,1,1,0,0
3,2013-01-09,9803,1070,1,1,0,0
4,2013-01-10,10434,1129,1,1,0,0
5,2013-01-11,11571,1298,1,1,0,0
6,2013-01-12,8046,968,1,0,0,0
7,2013-01-13,0,0,0,0,0,0
1,2013-01-14,5667,820,1,0,0,0
2,2013-01-15,7005,936,1,0,0,0
3,2013-01-16,6438,850,1,0,0,0
4,2013-01-17,6461,839,1,0,0,0
5,2013-01-18,7408,959,1,0,0,0
6,2013-01-19,6749,857,1,0,0,0
7,2013-01-20,0,0,0,0,0,0
1,2013-01-21,8452,923,1,1,0,0
2,2013-01-22,10462,1117,1,1,0,0
3,2013-01-23,10461,1112,1,1,0,0
4,2013-01-24,9991,1098,1,1,0,0
5,2013-01-25,9843,1083,1,1,0,0
6,2013-01-26,7602,860,1,0,0,0
7,2013-01-27,0,0,0,0,0,0
1,2013-01-28,6994,963,1,0,0,0
2,2013-01-29,6781,956,1,0,0,0
3,2013-01-30,6394,822,1,0,0,0
4,2013-01-31,9343,1041,1,0,0,0
5,2013-02-01,7620,1035,1,0,0,0
6,2013-02-02,8283,968,1,0,0,0
7,2013-02-03,0,0,0,0,0,0
1,2013-02-04,13688,1419,1,1,0,0
2,2013-02-05,10656,1158,1,1,0,0
3,2013-02-06,11143,1261,1,1,0,0
4,2013-02-07,10319,1162,1,1,0,0
5,2013-02-08,9903,1149,1,1,0,0
6,2013-02-09,7458,882,1,0,0,0
7,2013-02-10,0,0,0,0,0,0
1,2013-02-11,7442,995,1,0,0,0
2,2013-02-12,7192,965,1,0,0,0
3,2013-02-13,6127,872,1,0,0,0
4,2013-02-14,7295,1011,1,0,0,0
5,2013-02-15,6352,868,1,0,0,0
6,2013-02-16,6317,770,1,0,0,0
7,2013-02-17,0,0,0,0,0,0
1,2013-02-18,13303,1375,1,1,0,0
2,2013-02-19,9566,1000,1,1,0,0
3,2013-02-20,9501,1062,1,1,0,0
4,2013-02-21,8914,1033,1,1,0,0
5,2013-02-22,9134,1057,1,1,0,0
6,2013-02-23,6007,744,1,0,0,0
7,2013-02-24,0,0,0,0,0,0
1,2013-02-25,5493,806,1,0,0,0
2,2013-02-26,6736,914,1,0,0,0
3,2013-02-27,6247,867,1,0,0,0
4,2013-02-28,9048,1124,1,0,0,0
5,2013-03-01,8503,1043,1,0,0,0
6,2013-03-02,8121,998,1,0,0,0
7,2013-03-03,0,0,0,0,0,0
1,2013-03-04,14658,1470,1,1,0,0
2,2013-03-05,11886,1318,1,1,0,0
3,2013-03-06,10271,1189,1,1,0,0
4,2013-03-07,10015,1171,1,1,0,0
5,2013-03-08,10599,1181,1,1,0,0
6,2013-03-09,6421,795,1,0,0,0
7,2013-03-10,0,0,0,0,0,0
1,2013-03-11,6040,866,1,0,0,0
