@relation train-weka.filters.unsupervised.instance.RemoveWithValues-S692.0-Cfirst-Lfirst-last-V-weka.filters.unsupervised.instance.RemoveWithValues-S691.0-Cfirst-Lfirst-last

@attribute DayOfWeek numeric
@attribute Date date yyyy-MM-dd
@attribute Sales numeric
@attribute Customers numeric
@attribute Open numeric
@attribute Promo numeric
@attribute StateHoliday string
@attribute SchoolHoliday numeric

@data
2,2013-01-01,0,0,0,0,a,1
3,2013-01-02,6281,498,1,0,0,1
4,2013-01-03,6883,539,1,0,0,1
5,2013-01-04,8121,587,1,0,0,1
6,2013-01-05,8847,709,1,0,0,0
7,2013-01-06,0,0,0,0,0,0
1,2013-01-07,11721,770,1,1,0,0
2,2013-01-08,9475,631,1,1,0,0
3,2013-01-09,8193,604,1,1,0,0
4,2013-01-10,9099,696,1,1,0,0
5,2013-01-11,9611,689,1,1,0,0
6,2013-01-12,9071,688,1,0,0,0
7,2013-01-13,0,0,0,0,0,0
1,2013-01-14,6310,533,1,0,0,0
2,2013-01-15,4919,400,1,0,0,0
3,2013-01-16,4422,377,1,0,0,0
4,2013-01-17,6489,528,1,0,0,0
5,2013-01-18,7574,579,1,0,0,0
6,2013-01-19,8117,642,1,0,0,0
7,2013-01-20,0,0,0,0,0,0
1,2013-01-21,11009,747,1,1,0,0
2,2013-01-22,8876,609,1,1,0,0
3,2013-01-23,8336,596,1,1,0,0
4,2013-01-24,8423,627,1,1,0,0
5,2013-01-25,9777,668,1,1,0,0
6,2013-01-26,7803,594,1,0,0,0
7,2013-01-27,0,0,0,0,0,0
1,2013-01-28,6390,528,1,0,0,0
2,2013-01-29,5950,449,1,0,0,0
3,2013-01-30,5805,483,1,0,0,0
4,2013-01-31,6049,528,1,0,0,0
5,2013-02-01,9115,666,1,0,0,0
6,2013-02-02,8443,645,1,0,0,0
7,2013-02-03,0,0,0,0,0,0
1,2013-02-04,13036,872,1,1,0,0
2,2013-02-05,9831,672,1,1,0,0
3,2013-02-06,10219,782,1,1,0,0
4,2013-02-07,7832,598,1,1,0,0
5,2013-02-08,8729,650,1,1,0,0
6,2013-02-09,7847,652,1,0,0,0
7,2013-02-10,0,0,0,0,0,0
1,2013-02-11,1855,175,1,0,0,0
2,2013-02-12,5615,484,1,0,0,0
3,2013-02-13,6278,494,1,0,0,0
4,2013-02-14,6669,582,1,0,0,0
5,2013-02-15,7545,605,1,0,0,0
6,2013-02-16,7999,682,1,0,0,0
7,2013-02-17,0,0,0,0,0,0
1,2013-02-18,11390,792,1,1,0,0
2,2013-02-19,7962,600,1,1,0,0
3,2013-02-20,8387,602,1,1,0,0
4,2013-02-21,8908,683,1,1,0,0
5,2013-02-22,9269,681,1,1,0,0
6,2013-02-23,6541,533,1,0,0,0
7,2013-02-24,0,0,0,0,0,0
1,2013-02-25,4702,410,1,0,0,0
2,2013-02-26,5676,484,1,0,0,0
