@relation train-weka.filters.unsupervised.instance.RemoveWithValues-S438.0-Cfirst-Lfirst-last-V-weka.filters.unsupervised.instance.RemoveWithValues-S437.0-Cfirst-Lfirst-last

@attribute DayOfWeek numeric
@attribute Date date yyyy-MM-dd
@attribute Sales numeric
@attribute Customers numeric
@attribute Open numeric
@attribute Promo numeric
@attribute StateHoliday string
@attribute SchoolHoliday numeric

@data
2,2013-01-01,0,0,0,0,a,1
3,2013-01-02,7682,872,1,0,0,1
4,2013-01-03,5478,617,1,0,0,0
5,2013-01-04,5859,653,1,0,0,0
6,2013-01-05,9008,1045,1,0,0,0
7,2013-01-06,0,0,0,0,0,0
1,2013-01-07,7518,673,1,1,0,0
2,2013-01-08,6613,617,1,1,0,0
3,2013-01-09,6794,618,1,1,0,0
4,2013-01-10,6159,577,1,1,0,0
5,2013-01-11,5882,547,1,1,0,0
6,2013-01-12,7984,895,1,0,0,0
7,2013-01-13,0,0,0,0,0,0
1,2013-01-14,4406,475,1,0,0,0
2,2013-01-15,4542,501,1,0,0,0
3,2013-01-16,3893,449,1,0,0,0
4,2013-01-17,3318,355,1,0,0,0
5,2013-01-18,4049,481,1,0,0,0
6,2013-01-19,8488,908,1,0,0,0
7,2013-01-20,0,0,0,0,0,0
1,2013-01-21,5308,471,1,1,0,0
2,2013-01-22,6123,574,1,1,0,0
3,2013-01-23,7015,632,1,1,0,0
4,2013-01-24,4916,476,1,1,0,0
5,2013-01-25,5998,574,1,1,0,0
6,2013-01-26,8327,898,1,0,0,0
7,2013-01-27,0,0,0,0,0,0
1,2013-01-28,4434,496,1,0,0,0
2,2013-01-29,4264,448,1,0,0,0
3,2013-01-30,4077,471,1,0,0,0
4,2013-01-31,5107,532,1,0,0,0
5,2013-02-01,4700,541,1,0,0,0
6,2013-02-02,8481,962,1,0,0,0
7,2013-02-03,0,0,0,0,0,0
1,2013-02-04,8040,754,1,1,0,1
2,2013-02-05,7328,707,1,1,0,1
3,2013-02-06,6853,691,1,1,0,1
4,2013-02-07,6049,623,1,1,0,1
5,2013-02-08,6682,641,1,1,0,1
6,2013-02-09,8163,909,1,0,0,0
7,2013-02-10,0,0,0,0,0,0
1,2013-02-11,6086,656,1,0,0,1
2,2013-02-12,4501,515,1,0,0,1
3,2013-02-13,4352,537,1,0,0,1
4,2013-02-14,4902,605,1,0,0,1
5,2013-02-15,4666,574,1,0,0,1
6,2013-02-16,6913,816,1,0,0,0
7,2013-02-17,0,0,0,0,0,0
1,2013-02-18,9452,780,1,1,0,0
2,2013-02-19,4911,370,1,1,0,0
