@relation train-weka.filters.unsupervised.instance.RemoveWithValues-S417.0-Cfirst-Lfirst-last-V-weka.filters.unsupervised.instance.RemoveWithValues-S416.0-Cfirst-Lfirst-last

@attribute DayOfWeek numeric
@attribute Date date yyyy-MM-dd
@attribute Sales numeric
@attribute Customers numeric
@attribute Open numeric
@attribute Promo numeric
@attribute StateHoliday string
@attribute SchoolHoliday numeric

@data
2,2013-01-01,0,0,0,0,a,1
3,2013-01-02,9617,1303,1,0,0,1
4,2013-01-03,8615,1166,1,0,0,1
5,2013-01-04,8780,1198,1,0,0,1
6,2013-01-05,8843,1242,1,0,0,0
7,2013-01-06,0,0,0,0,0,0
1,2013-01-07,14256,1654,1,1,0,0
2,2013-01-08,12216,1458,1,1,0,0
3,2013-01-09,10314,1276,1,1,0,0
4,2013-01-10,10765,1359,1,1,0,0
5,2013-01-11,10456,1345,1,1,0,0
6,2013-01-12,9336,1284,1,0,0,0
7,2013-01-13,0,0,0,0,0,0
1,2013-01-14,7609,1166,1,0,0,0
2,2013-01-15,7814,1149,1,0,0,0
3,2013-01-16,7422,1068,1,0,0,0
4,2013-01-17,7762,1180,1,0,0,0
5,2013-01-18,7614,1096,1,0,0,0
6,2013-01-19,9371,1238,1,0,0,0
7,2013-01-20,0,0,0,0,0,0
1,2013-01-21,14671,1635,1,1,0,0
2,2013-01-22,10658,1261,1,1,0,0
3,2013-01-23,10273,1326,1,1,0,0
4,2013-01-24,10287,1331,1,1,0,0
5,2013-01-25,10599,1351,1,1,0,0
6,2013-01-26,7922,1098,1,0,0,0
7,2013-01-27,0,0,0,0,0,0
1,2013-01-28,8134,1182,1,0,0,0
2,2013-01-29,7690,1118,1,0,0,0
3,2013-01-30,7205,986,1,0,0,0
4,2013-01-31,8963,1273,1,0,0,0
5,2013-02-01,9584,1297,1,0,0,1
6,2013-02-02,10200,1336,1,0,0,0
7,2013-02-03,0,0,0,0,0,0
1,2013-02-04,14366,1642,1,1,0,0
2,2013-02-05,10399,1297,1,1,0,0
3,2013-02-06,11284,1383,1,1,0,0
4,2013-02-07,11443,1443,1,1,0,0
5,2013-02-08,10791,1319,1,1,0,0
6,2013-02-09,8989,1207,1,0,0,0
7,2013-02-10,0,0,0,0,0,0
1,2013-02-11,9034,1315,1,0,0,0
2,2013-02-12,7404,1142,1,0,0,0
3,2013-02-13,7951,1135,1,0,0,0
4,2013-02-14,9373,1339,1,0,0,0
5,2013-02-15,8718,1218,1,0,0,0
6,2013-02-16,8654,1237,1,0,0,0
7,2013-02-17,0,0,0,0,0,0
1,2013-02-18,14740,1649,1,1,0,0
2,2013-02-19,11664,1424,1,1,0,0
3,2013-02-20,10910,1365,1,1,0,0
4,2013-02-21,10666,1372,1,1,0,0
5,2013-02-22,10471,1312,1,1,0,0
6,2013-02-23,8690,1189,1,0,0,0
7,2013-02-24,0,0,0,0,0,0
1,2013-02-25,8778,1182,1,0,0,0
2,2013-02-26,8478,1209,1,0,0,0
3,2013-02-27,9151,1253,1,0,0,0
4,2013-02-28,9775,1325,1,0,0,0
5,2013-03-01,9767,1340,1,0,0,0
6,2013-03-02,9754,1235,1,0,0,0
7,2013-03-03,0,0,0,0,0,0
1,2013-03-04,14922,1733,1,1,0,1
2,2013-03-05,12207,1450,1,1,0,1
3,2013-03-06,10460,1296,1,1,0,1
4,2013-03-07,11027,1308,1,1,0,1
5,2013-03-08,9311,1170,1,1,0,1
6,2013-03-09,7647,1022,1,0,0,0
7,2013-03-10,0,0,0,0,0,0
1,2013-03-11,7123,895,1,0,0,1
2,2013-03-12,8130,1134,1,0,0,1
3,2013-03-13,7378,1015,1,0,0,1
4,2013-03-14,8210,1142,1,0,0,1
5,2013-03-15,9200,1235,1,0,0,1
6,2013-03-16,9792,1266,1,0,0,0
7,2013-03-17,0,0,0,0,0,0
1,2013-03-18,13161,1460,1,1,0,0
2,2013-03-19,11678,1395,1,1,0,0
3,2013-03-20,11413,1416,1,1,0,0
