@relation train-weka.filters.unsupervised.instance.RemoveWithValues-S334.0-Cfirst-Lfirst-last-V-weka.filters.unsupervised.instance.RemoveWithValues-S333.0-Cfirst-Lfirst-last

@attribute DayOfWeek numeric
@attribute Date date yyyy-MM-dd
@attribute Sales numeric
@attribute Customers numeric
@attribute Open numeric
@attribute Promo numeric
@attribute StateHoliday string
@attribute SchoolHoliday numeric

@data
2,2013-01-01,0,0,0,0,a,1
3,2013-01-02,9138,1256,1,0,0,1
4,2013-01-03,8345,1107,1,0,0,1
5,2013-01-04,8036,1103,1,0,0,1
6,2013-01-05,7688,1054,1,0,0,0
7,2013-01-06,0,0,0,0,0,0
1,2013-01-07,12834,1520,1,1,0,0
2,2013-01-08,12172,1393,1,1,0,0
3,2013-01-09,10292,1259,1,1,0,0
4,2013-01-10,10311,1313,1,1,0,0
5,2013-01-11,10166,1339,1,1,0,0
6,2013-01-12,8472,1107,1,0,0,0
7,2013-01-13,0,0,0,0,0,0
1,2013-01-14,7542,1096,1,0,0,0
2,2013-01-15,8084,1100,1,0,0,0
3,2013-01-16,6433,995,1,0,0,0
4,2013-01-17,7390,1098,1,0,0,0
5,2013-01-18,6891,1014,1,0,0,0
6,2013-01-19,7013,909,1,0,0,0
7,2013-01-20,0,0,0,0,0,0
1,2013-01-21,11627,1365,1,1,0,0
2,2013-01-22,9571,1227,1,1,0,0
3,2013-01-23,9609,1261,1,1,0,0
4,2013-01-24,9790,1263,1,1,0,0
5,2013-01-25,9376,1235,1,1,0,0
6,2013-01-26,6390,883,1,0,0,0
7,2013-01-27,0,0,0,0,0,0
1,2013-01-28,7996,1157,1,0,0,0
2,2013-01-29,7478,1124,1,0,0,0
3,2013-01-30,7332,1016,1,0,0,0
4,2013-01-31,9599,1274,1,0,0,0
5,2013-02-01,9693,1273,1,0,0,1
6,2013-02-02,8586,1166,1,0,0,0
7,2013-02-03,0,0,0,0,0,0
1,2013-02-04,12810,1498,1,1,0,0
2,2013-02-05,11355,1384,1,1,0,0
3,2013-02-06,11249,1408,1,1,0,0
4,2013-02-07,11493,1433,1,1,0,0
5,2013-02-08,10038,1273,1,1,0,0
6,2013-02-09,7940,1056,1,0,0,0
7,2013-02-10,0,0,0,0,0,0
1,2013-02-11,8265,1163,1,0,0,0
2,2013-02-12,8008,1114,1,0,0,0
3,2013-02-13,8002,1172,1,0,0,0
4,2013-02-14,8420,1231,1,0,0,0
5,2013-02-15,8274,1089,1,0,0,0
6,2013-02-16,7430,1034,1,0,0,0
7,2013-02-17,0,0,0,0,0,0
1,2013-02-18,12437,1452,1,1,0,0
2,2013-02-19,10902,1396,1,1,0,0
3,2013-02-20,10084,1305,1,1,0,0
4,2013-02-21,9393,1296,1,1,0,0
5,2013-02-22,9979,1220,1,1,0,0
6,2013-02-23,7088,986,1,0,0,0
7,2013-02-24,0,0,0,0,0,0
1,2013-02-25,7587,1087,1,0,0,0
2,2013-02-26,7706,1158,1,0,0,0
3,2013-02-27,7712,1121,1,0,0,0
4,2013-02-28,9944,1263,1,0,0,0
5,2013-03-01,9140,1252,1,0,0,0
6,2013-03-02,8925,1129,1,0,0,0
7,2013-03-03,0,0,0,0,0,0
1,2013-03-04,14830,1654,1,1,0,1
2,2013-03-05,11231,1457,1,1,0,1
3,2013-03-06,10996,1392,1,1,0,1
4,2013-03-07,9778,1308,1,1,0,1
5,2013-03-08,9444,1157,1,1,0,1
6,2013-03-09,6419,849,1,0,0,0
7,2013-03-10,0,0,0,0,0,0
1,2013-03-11,5785,829,1,0,0,1
2,2013-03-12,7278,1145,1,0,0,1
3,2013-03-13,7475,1101,1,0,0,1
4,2013-03-14,7218,1055,1,0,0,1
5,2013-03-15,8738,1161,1,0,0,1
6,2013-03-16,7521,1002,1,0,0,0
7,2013-03-17,0,0,0,0,0,0
1,2013-03-18,11696,1350,1,1,0,0
2,2013-03-19,11501,1343,1,1,0,0
3,2013-03-20,10651,1341,1,1,0,0
4,2013-03-21,10001,1339,1,1,0,0
5,2013-03-22,9796,1288,1,1,0,0
6,2013-03-23,8141,1043,1,0,0,0
7,2013-03-24,0,0,0,0,0,0
1,2013-03-25,11393,1375,1,1,0,0
2,2013-03-26,11484,1434,1,1,0,0
3,2013-03-27,12147,1450,1,1,0,0
4,2013-03-28,14936,1698,1,1,0,0
5,2013-03-29,0,0,0,1,b,0
6,2013-03-30,12035,1424,1,0,0,0
7,2013-03-31,0,0,0,0,0,0
1,2013-04-01,0,0,0,0,b,0
2,2013-04-02,10010,1443,1,0,0,0
3,2013-04-03,8731,1242,1,0,0,0
4,2013-04-04,9298,1332,1,0,0,0
5,2013-04-05,8226,1164,1,0,0,0
6,2013-04-06,8217,1145,1,0,0,0
7,2013-04-07,0,0,0,0,0,0
1,2013-04-08,12389,1514,1,1,0,0
2,2013-04-09,11153,1366,1,1,0,0
3,2013-04-10,9593,1199,1,1,0,0
4,2013-04-11,10285,1266,1,1,0,0
5,2013-04-12,9785,1330,1,1,0,0
6,2013-04-13,7345,1007,1,0,0,0
7,2013-04-14,0,0,0,0,0,0
1,2013-04-15,8190,1294,1,0,0,0
2,2013-04-16,7908,1251,1,0,0,0
3,2013-04-17,7437,1111,1,0,0,0
4,2013-04-18,7644,1216,1,0,0,0
5,2013-04-19,7369,1096,1,0,0,0
6,2013-04-20,8201,1113,1,0,0,0
7,2013-04-21,0,0,0,0,0,0
1,2013-04-22,12561,1570,1,1,0,0
2,2013-04-23,10452,1366,1,1,0,0
3,2013-04-24,10146,1337,1,1,0,0
4,2013-04-25,9598,1388,1,1,0,0
5,2013-04-26,8532,1093,1,1,0,0
6,2013-04-27,8608,1144,1,0,0,0
7,2013-04-28,0,0,0,0,0,0
1,2013-04-29,11471,1417,1,1,0,0
2,2013-04-30,15934,1817,1,1,0,0
3,2013-05-01,0,0,0,1,a,0
4,2013-05-02,14139,1702,1,1,0,1
5,2013-05-03,11573,1492,1,1,0,1
6,2013-05-04,8396,1151,1,0,0,0
7,2013-05-05,0,0,0,0,0,0
1,2013-05-06,9432,1324,1,0,0,1
2,2013-05-07,7833,1140,1,0,0,1
3,2013-05-08,9747,1369,1,0,0,1
4,2013-05-09,0,0,0,0,a,1
5,2013-05-10,10037,1321,1,0,0,1
6,2013-05-11,9093,1221,1,0,0,0
7,2013-05-12,0,0,0,0,0,0
1,2013-05-13,11611,1397,1,1,0,0
2,2013-05-14,12729,1574,1,1,0,0
3,2013-05-15,10159,1338,1,1,0,0
4,2013-05-16,10430,1380,1,1,0,0
5,2013-05-17,9479,1312,1,1,0,0
6,2013-05-18,7883,949,1,0,0,0
7,2013-05-19,0,0,0,0,0,0
1,2013-05-20,0,0,0,0,a,0
2,2013-05-21,8438,1236,1,0,0,0
3,2013-05-22,7301,1025,1,0,0,0
4,2013-05-23,8014,1198,1,0,0,0
5,2013-05-24,7389,1092,1,0,0,0
6,2013-05-25,6550,899,1,0,0,0
7,2013-05-26,0,0,0,0,0,0
1,2013-05-27,12550,1563,1,1,0,0
2,2013-05-28,11510,1451,1,1,0,0
3,2013-05-29,11041,1397,1,1,0,0
4,2013-05-30,11999,1483,1,1,0,0
5,2013-05-31,13030,1630,1,1,0,0
6,2013-06-01,9327,1225,1,0,0,0
7,2013-06-02,0,0,0,0,0,0
1,2013-06-03,12318,1506,1,1,0,0
2,2013-06-04,10823,1408,1,1,0,0
3,2013-06-05,10171,1360,1,1,0,0
4,2013-06-06,10393,1439,1,1,0,0
5,2013-06-07,10930,1385,1,1,0,0
6,2013-06-08,8182,1080,1,0,0,0
7,2013-06-09,0,0,0,0,0,0
1,2013-06-10,10081,1334,1,0,0,0
2,2013-06-11,8633,1253,1,0,0,0
3,2013-06-12,8006,1168,1,0,0,0
4,2013-06-13,8059,1185,1,0,0,0
5,2013-06-14,8989,1129,1,0,0,0
6,2013-06-15,8517,1079,1,0,0,0
7,2013-06-16,0,0,0,0,0,0
1,2013-06-17,13330,1600,1,1,0,0
2,2013-06-18,11314,1456,1,1,0,0
3,2013-06-19,10118,1313,1,1,0,0
4,2013-06-20,9949,1347,1,1,0,1
5,2013-06-21,10455,1225,1,1,0,1
6,2013-06-22,8105,1042,1,0,0,0
7,2013-06-23,0,0,0,0,0,0
1,2013-06-24,8284,1145,1,0,0,1
2,2013-06-25,7515,1102,1,0,0,1
3,2013-06-26,7111,990,1,0,0,1
4,2013-06-27,8529,1117,1,0,0,1
5,2013-06-28,9176,1163,1,0,0,1
6,2013-06-29,8748,1096,1,0,0,0
7,2013-06-30,0,0,0,0,0,0
1,2013-07-01,13366,1484,1,1,0,1
2,2013-07-02,11984,1412,1,1,0,1
3,2013-07-03,10523,1283,1,1,0,1
4,2013-07-04,11237,1378,1,1,0,1
5,2013-07-05,10295,1307,1,1,0,1
6,2013-07-06,7312,1009,1,0,0,0
7,2013-07-07,0,0,0,0,0,0
1,2013-07-08,8200,1189,1,0,0,1
2,2013-07-09,7941,1113,1,0,0,1
3,2013-07-10,7840,1054,1,0,0,1
4,2013-07-11,8267,1131,1,0,0,1
5,2013-07-12,7859,1066,1,0,0,1
6,2013-07-13,7145,946,1,0,0,0
7,2013-07-14,0,0,0,0,0,0
1,2013-07-15,13375,1458,1,1,0,1
2,2013-07-16,10735,1301,1,1,0,1
3,2013-07-17,10629,1280,1,1,0,1
4,2013-07-18,10055,1283,1,1,0,1
5,2013-07-19,9752,1266,1,1,0,1
6,2013-07-20,6519,905,1,0,0,0
7,2013-07-21,0,0,0,0,0,0
1,2013-07-22,7799,1156,1,0,0,1
2,2013-07-23,6842,1060,1,0,0,1
3,2013-07-24,6508,965,1,0,0,1
4,2013-07-25,7976,1188,1,0,0,1
5,2013-07-26,6791,983,1,0,0,1
6,2013-07-27,6764,932,1,0,0,0
7,2013-07-28,0,0,0,0,0,0
1,2013-07-29,13252,1535,1,1,0,1
2,2013-07-30,13058,1571,1,1,0,1
3,2013-07-31,13983,1602,1,1,0,1
4,2013-08-01,13039,1642,1,1,0,0
5,2013-08-02,9721,1370,1,1,0,0
6,2013-08-03,8070,1103,1,0,0,0
7,2013-08-04,0,0,0,0,0,0
1,2013-08-05,9630,1395,1,0,0,0
2,2013-08-06,8701,1331,1,0,0,0
3,2013-08-07,8872,1224,1,0,0,0
4,2013-08-08,7592,1150,1,0,0,0
5,2013-08-09,8154,1156,1,0,0,0
6,2013-08-10,7646,1034,1,0,0,0
7,2013-08-11,0,0,0,0,0,0
1,2013-08-12,13402,1631,1,1,0,0
2,2013-08-13,11646,1450,1,1,0,0
3,2013-08-14,10588,1351,1,1,0,0
4,2013-08-15,11155,1489,1,1,0,0
5,2013-08-16,9885,1375,1,1,0,0
6,2013-08-17,7365,1035,1,0,0,0
7,2013-08-18,0,0,0,0,0,0
1,2013-08-19,8485,1155,1,0,0,0
2,2013-08-20,8728,1241,1,0,0,0
3,2013-08-21,7732,1151,1,0,0,0
4,2013-08-22,7766,1199,1,0,0,0
5,2013-08-23,6707,1061,1,0,0,0
6,2013-08-24,7253,1007,1,0,0,0
7,2013-08-25,0,0,0,0,0,0
1,2013-08-26,12339,1514,1,1,0,0
2,2013-08-27,11229,1407,1,1,0,0
3,2013-08-28,10344,1323,1,1,0,0
4,2013-08-29,11187,1381,1,1,0,0
5,2013-08-30,12840,1445,1,1,0,0
6,2013-08-31,9006,1102,1,0,0,0
7,2013-09-01,0,0,0,0,0,0
1,2013-09-02,8176,1174,1,0,0,0
2,2013-09-03,8699,1298,1,0,0,0
3,2013-09-04,8447,1206,1,0,0,0
4,2013-09-05,7463,1211,1,0,0,0
5,2013-09-06,7509,1119,1,0,0,0
6,2013-09-07,7870,1080,1,0,0,0
7,2013-09-08,0,0,0,0,0,0
1,2013-09-09,12518,1413,1,1,0,0
2,2013-09-10,11708,1436,1,1,0,0
3,2013-09-11,11138,1377,1,1,0,0
4,2013-09-12,10768,1445,1,1,0,0
5,2013-09-13,10149,1303,1,1,0,0
6,2013-09-14,7835,1043,1,0,0,0
7,2013-09-15,0,0,0,0,0,0
1,2013-09-16,7704,1169,1,0,0,0
2,2013-09-17,7794,1193,1,0,0,0
3,2013-09-18,7320,1124,1,0,0,0
4,2013-09-19,7099,1129,1,0,0,0
5,2013-09-20,6569,1024,1,0,0,0
6,2013-09-21,7897,1058,1,0,0,0
7,2013-09-22,0,0,0,0,0,0
1,2013-09-23,11427,1425,1,1,0,0
2,2013-09-24,9507,1306,1,1,0,0
3,2013-09-25,9302,1203,1,1,0,0
4,2013-09-26,10319,1338,1,1,0,0
5,2013-09-27,9902,1295,1,1,0,0
6,2013-09-28,8592,1105,1,0,0,0
7,2013-09-29,0,0,0,0,0,0
1,2013-09-30,9453,1233,1,0,0,1
2,2013-10-01,9288,1300,1,0,0,1
3,2013-10-02,8501,1201,1,0,0,1
4,2013-10-03,0,0,0,0,a,1
5,2013-10-04,8997,1303,1,0,0,1
6,2013-10-05,8602,1120,1,0,0,0
7,2013-10-06,0,0,0,0,0,0
1,2013-10-07,13061,1559,1,1,0,1
2,2013-10-08,11325,1432,1,1,0,1
3,2013-10-09,9537,1243,1,1,0,1
4,2013-10-10,11390,1423,1,1,0,1
5,2013-10-11,10270,1314,1,1,0,1
6,2013-10-12,7571,1001,1,0,0,0
7,2013-10-13,0,0,0,0,0,0
1,2013-10-14,8542,1195,1,0,0,0
2,2013-10-15,6876,1096,1,0,0,0
3,2013-10-16,7345,1062,1,0,0,0
4,2013-10-17,6515,971,1,0,0,0
5,2013-10-18,8111,1189,1,0,0,0
6,2013-10-19,8019,1067,1,0,0,0
7,2013-10-20,0,0,0,0,0,0
1,2013-10-21,12469,1525,1,1,0,0
2,2013-10-22,10823,1434,1,1,0,0
3,2013-10-23,8995,1276,1,1,0,0
4,2013-10-24,9995,1367,1,1,0,0
5,2013-10-25,9188,1209,1,1,0,0
6,2013-10-26,7655,1045,1,0,0,0
7,2013-10-27,0,0,0,0,0,0
1,2013-10-28,7522,1102,1,0,0,0
2,2013-10-29,8278,1142,1,0,0,0
3,2013-10-30,9238,1251,1,0,0,0
4,2013-10-31,9965,1369,1,0,0,0
5,2013-11-01,8605,1252,1,0,0,0
6,2013-11-02,8092,1078,1,0,0,0
7,2013-11-03,0,0,0,0,0,0
1,2013-11-04,9721,1173,1,1,0,0
2,2013-11-05,12543,1497,1,1,0,0
3,2013-11-06,10607,1285,1,1,0,0
4,2013-11-07,11089,1403,1,1,0,0
5,2013-11-08,10362,1343,1,1,0,0
6,2013-11-09,8177,1086,1,0,0,0
7,2013-11-10,0,0,0,0,0,0
1,2013-11-11,8325,1205,1,0,0,0
2,2013-11-12,7555,1115,1,0,0,0
3,2013-11-13,7821,1143,1,0,0,0
4,2013-11-14,8028,1190,1,0,0,0
5,2013-11-15,8009,1159,1,0,0,0
6,2013-11-16,8494,1160,1,0,0,0
7,2013-11-17,0,0,0,0,0,0
1,2013-11-18,11955,1499,1,1,0,0
2,2013-11-19,10867,1379,1,1,0,0
3,2013-11-20,9960,1261,1,1,0,0
4,2013-11-21,9937,1327,1,1,0,0
5,2013-11-22,9089,1200,1,1,0,0
6,2013-11-23,7993,1118,1,0,0,0
7,2013-11-24,0,0,0,0,0,0
1,2013-11-25,8316,1214,1,0,0,0
2,2013-11-26,8155,1199,1,0,0,0
3,2013-11-27,7447,1047,1,0,0,0
4,2013-11-28,9271,1228,1,0,0,0
5,2013-11-29,10260,1204,1,0,0,0
6,2013-11-30,11622,1417,1,0,0,0
7,2013-12-01,0,0,0,0,0,0
1,2013-12-02,14904,1646,1,1,0,0
2,2013-12-03,13424,1574,1,1,0,0
3,2013-12-04,12462,1418,1,1,0,0
4,2013-12-05,10541,1209,1,1,0,0
5,2013-12-06,10509,1166,1,1,0,0
6,2013-12-07,9358,1178,1,0,0,0
7,2013-12-08,0,0,0,0,0,0
1,2013-12-09,8969,1241,1,0,0,0
2,2013-12-10,10201,1347,1,0,0,0
3,2013-12-11,8735,1191,1,0,0,0
4,2013-12-12,10164,1270,1,0,0,0
5,2013-12-13,10172,1272,1,0,0,0
6,2013-12-14,10452,1255,1,0,0,0
7,2013-12-15,0,0,0,0,0,0
1,2013-12-16,17841,1852,1,1,0,0
2,2013-12-17,14648,1654,1,1,0,0
3,2013-12-18,14592,1593,1,1,0,0
4,2013-12-19,14091,1617,1,1,0,1
5,2013-12-20,14686,1605,1,1,0,1
6,2013-12-21,12527,1475,1,0,0,0
7,2013-12-22,0,0,0,0,0,0
1,2013-12-23,14544,1803,1,0,0,1
2,2013-12-24,5248,621,1,0,0,1
3,2013-12-25,0,0,0,0,c,1
4,2013-12-26,0,0,0,0,c,1
