@relation train-weka.filters.unsupervised.instance.RemoveWithValues-S731.0-Cfirst-Lfirst-last-V-weka.filters.unsupervised.instance.RemoveWithValues-S730.0-Cfirst-Lfirst-last

@attribute DayOfWeek numeric
@attribute Date date yyyy-MM-dd
@attribute Sales numeric
@attribute Customers numeric
@attribute Open numeric
@attribute Promo numeric
@attribute StateHoliday string
@attribute SchoolHoliday numeric

@data
2,2013-01-01,0,0,0,0,a,1
3,2013-01-02,10162,1274,1,0,0,1
4,2013-01-03,8735,1130,1,0,0,1
5,2013-01-04,9376,1177,1,0,0,1
6,2013-01-05,10110,1218,1,0,0,0
7,2013-01-06,0,0,0,0,0,0
1,2013-01-07,12018,1368,1,1,0,0
2,2013-01-08,10274,1172,1,1,0,0
3,2013-01-09,9943,1156,1,1,0,0
4,2013-01-10,8784,1078,1,1,0,0
5,2013-01-11,9603,1251,1,1,0,0
6,2013-01-12,10271,1254,1,0,0,0
7,2013-01-13,0,0,0,0,0,0
1,2013-01-14,7785,1009,1,0,0,0
2,2013-01-15,7275,1016,1,0,0,0
3,2013-01-16,7737,1027,1,0,0,0
4,2013-01-17,6913,938,1,0,0,0
5,2013-01-18,7361,1034,1,0,0,0
6,2013-01-19,10578,1272,1,0,0,0
7,2013-01-20,0,0,0,0,0,0
1,2013-01-21,10053,1172,1,1,0,0
2,2013-01-22,9289,1134,1,1,0,0
3,2013-01-23,9424,1154,1,1,0,0
4,2013-01-24,8997,1055,1,1,0,0
5,2013-01-25,9313,1166,1,1,0,0
6,2013-01-26,10006,1179,1,0,0,0
7,2013-01-27,0,0,0,0,0,0
1,2013-01-28,7389,959,1,0,0,0
2,2013-01-29,8025,1041,1,0,0,0
3,2013-01-30,8080,1028,1,0,0,0
4,2013-01-31,9995,1155,1,0,0,0
5,2013-02-01,8909,1184,1,0,0,0
6,2013-02-02,10743,1266,1,0,0,0
7,2013-02-03,0,0,0,0,0,0
1,2013-02-04,12198,1401,1,1,0,1
2,2013-02-05,10738,1236,1,1,0,1
3,2013-02-06,9411,1176,1,1,0,1
4,2013-02-07,9223,1083,1,1,0,1
5,2013-02-08,8877,1112,1,1,0,1
6,2013-02-09,10021,1190,1,0,0,0
7,2013-02-10,0,0,0,0,0,0
1,2013-02-11,8698,1082,1,0,0,0
2,2013-02-12,8192,1116,1,0,0,0
3,2013-02-13,8515,1134,1,0,0,0
4,2013-02-14,7774,1027,1,0,0,0
5,2013-02-15,7840,1050,1,0,0,0
6,2013-02-16,10270,1202,1,0,0,0
7,2013-02-17,0,0,0,0,0,0
1,2013-02-18,11543,1304,1,1,0,0
2,2013-02-19,10183,1158,1,1,0,0
3,2013-02-20,9582,1184,1,1,0,0
4,2013-02-21,8795,1073,1,1,0,0
5,2013-02-22,9932,1195,1,1,0,0
6,2013-02-23,9697,1134,1,0,0,0
7,2013-02-24,0,0,0,0,0,0
1,2013-02-25,7628,1031,1,0,0,0
2,2013-02-26,7765,1018,1,0,0,0
3,2013-02-27,8266,1027,1,0,0,0
4,2013-02-28,8995,1116,1,0,0,0
5,2013-03-01,9403,1226,1,0,0,0
6,2013-03-02,10461,1320,1,0,0,0
7,2013-03-03,0,0,0,0,0,0
1,2013-03-04,12613,1452,1,1,0,0
2,2013-03-05,11181,1273,1,1,0,0
3,2013-03-06,8821,1125,1,1,0,0
4,2013-03-07,9073,1167,1,1,0,0
5,2013-03-08,9365,1145,1,1,0,0
6,2013-03-09,10138,1228,1,0,0,0
7,2013-03-10,0,0,0,0,0,0
1,2013-03-11,7676,1018,1,0,0,0
2,2013-03-12,7775,1059,1,0,0,0
3,2013-03-13,7843,1031,1,0,0,0
4,2013-03-14,7767,1039,1,0,0,0
5,2013-03-15,8293,1145,1,0,0,0
6,2013-03-16,10333,1295,1,0,0,0
7,2013-03-17,0,0,0,0,0,0
1,2013-03-18,11552,1297,1,1,0,0
2,2013-03-19,9840,1115,1,1,0,0
3,2013-03-20,10446,1241,1,1,0,0
4,2013-03-21,8649,1096,1,1,0,0
5,2013-03-22,10745,1327,1,1,0,0
6,2013-03-23,10850,1315,1,0,0,0
7,2013-03-24,0,0,0,0,0,0
1,2013-03-25,13489,1494,1,1,0,1
2,2013-03-26,12168,1454,1,1,0,1
3,2013-03-27,13252,1541,1,1,0,1
4,2013-03-28,13792,1678,1,1,0,1
5,2013-03-29,0,0,0,1,b,1
6,2013-03-30,13970,1633,1,0,0,0
7,2013-03-31,0,0,0,0,0,0
1,2013-04-01,0,0,0,0,b,1
2,2013-04-02,9873,1260,1,0,0,1
3,2013-04-03,9332,1177,1,0,0,1
4,2013-04-04,8539,1076,1,0,0,1
5,2013-04-05,8064,1069,1,0,0,1
6,2013-04-06,10203,1199,1,0,0,0
7,2013-04-07,0,0,0,0,0,0
1,2013-04-08,11586,1322,1,1,0,0
2,2013-04-09,10002,1187,1,1,0,0
3,2013-04-10,9532,1172,1,1,0,0
4,2013-04-11,8784,1080,1,1,0,0
5,2013-04-12,9634,1177,1,1,0,0
6,2013-04-13,9803,1193,1,0,0,0
7,2013-04-14,0,0,0,0,0,0
1,2013-04-15,7754,1032,1,0,0,0
2,2013-04-16,8088,1066,1,0,0,0
3,2013-04-17,7655,1000,1,0,0,0
4,2013-04-18,7007,930,1,0,0,0
5,2013-04-19,7815,1032,1,0,0,0
6,2013-04-20,8740,1123,1,0,0,0
7,2013-04-21,0,0,0,0,0,0
1,2013-04-22,11245,1266,1,1,0,0
2,2013-04-23,10278,1239,1,1,0,0
3,2013-04-24,8617,1075,1,1,0,0
4,2013-04-25,9056,1064,1,1,0,0
5,2013-04-26,8571,1048,1,1,0,0
6,2013-04-27,10925,1241,1,0,0,0
7,2013-04-28,0,0,0,0,0,0
1,2013-04-29,11342,1318,1,1,0,0
2,2013-04-30,12158,1423,1,1,0,0
3,2013-05-01,0,0,0,1,a,0
4,2013-05-02,12639,1428,1,1,0,0
5,2013-05-03,11216,1343,1,1,0,0
6,2013-05-04,9506,1139,1,0,0,0
7,2013-05-05,0,0,0,0,0,0
1,2013-05-06,8964,1124,1,0,0,0
2,2013-05-07,9137,1139,1,0,0,0
3,2013-05-08,9345,1235,1,0,0,0
4,2013-05-09,0,0,0,0,a,0
5,2013-05-10,11274,1350,1,0,0,1
6,2013-05-11,8676,1083,1,0,0,0
7,2013-05-12,0,0,0,0,0,0
1,2013-05-13,11023,1303,1,1,0,0
2,2013-05-14,11216,1316,1,1,0,0
3,2013-05-15,9427,1166,1,1,0,0
4,2013-05-16,9321,1145,1,1,0,0
5,2013-05-17,10127,1211,1,1,0,0
6,2013-05-18,8878,1096,1,0,0,0
7,2013-05-19,0,0,0,0,0,0
1,2013-05-20,0,0,0,0,a,0
2,2013-05-21,10056,1241,1,0,0,1
3,2013-05-22,7958,1063,1,0,0,0
4,2013-05-23,8248,1088,1,0,0,0
5,2013-05-24,7885,1064,1,0,0,0
6,2013-05-25,9716,1144,1,0,0,0
7,2013-05-26,0,0,0,0,0,0
1,2013-05-27,11523,1241,1,1,0,0
2,2013-05-28,10018,1177,1,1,0,0
3,2013-05-29,9509,1110,1,1,0,0
4,2013-05-30,9735,1145,1,1,0,0
5,2013-05-31,12669,1429,1,1,0,0
6,2013-06-01,10374,1253,1,0,0,0
7,2013-06-02,0,0,0,0,0,0
1,2013-06-03,12076,1362,1,1,0,0
2,2013-06-04,9968,1198,1,1,0,0
3,2013-06-05,9293,1122,1,1,0,0
4,2013-06-06,9026,1105,1,1,0,0
5,2013-06-07,9158,1119,1,1,0,0
6,2013-06-08,8730,1100,1,0,0,0
7,2013-06-09,0,0,0,0,0,0
1,2013-06-10,8363,1076,1,0,0,0
2,2013-06-11,7873,1031,1,0,0,0
3,2013-06-12,7764,970,1,0,0,0
4,2013-06-13,7699,984,1,0,0,0
5,2013-06-14,8426,1041,1,0,0,0
6,2013-06-15,9296,1082,1,0,0,0
7,2013-06-16,0,0,0,0,0,0
1,2013-06-17,13582,1444,1,1,0,0
2,2013-06-18,10505,1219,1,1,0,0
3,2013-06-19,9423,1063,1,1,0,1
4,2013-06-20,10246,1054,1,1,0,1
5,2013-06-21,10376,1240,1,1,0,1
6,2013-06-22,9741,1101,1,0,0,0
7,2013-06-23,0,0,0,0,0,0
1,2013-06-24,8114,1105,1,0,0,1
2,2013-06-25,7416,912,1,0,0,1
3,2013-06-26,8720,1070,1,0,0,1
4,2013-06-27,8152,984,1,0,0,1
5,2013-06-28,10243,1202,1,0,0,1
6,2013-06-29,9828,1110,1,0,0,0
7,2013-06-30,0,0,0,0,0,0
1,2013-07-01,12949,1403,1,1,0,1
2,2013-07-02,10968,1283,1,1,0,1
3,2013-07-03,9763,1086,1,1,0,1
4,2013-07-04,9053,1106,1,1,0,1
5,2013-07-05,10710,1249,1,1,0,1
6,2013-07-06,7690,931,1,0,0,0
7,2013-07-07,0,0,0,0,0,0
1,2013-07-08,8163,1035,1,0,0,1
2,2013-07-09,7937,1003,1,0,0,1
3,2013-07-10,8337,996,1,0,0,1
4,2013-07-11,7992,968,1,0,0,1
5,2013-07-12,8567,1069,1,0,0,1
6,2013-07-13,8253,975,1,0,0,0
7,2013-07-14,0,0,0,0,0,0
1,2013-07-15,12171,1292,1,1,0,1
2,2013-07-16,10381,1151,1,1,0,1
3,2013-07-17,8646,1049,1,1,0,1
