@relation train-weka.filters.unsupervised.instance.RemoveWithValues-S284.0-Cfirst-Lfirst-last-V-weka.filters.unsupervised.instance.RemoveWithValues-S283.0-Cfirst-Lfirst-last

@attribute DayOfWeek numeric
@attribute Date date yyyy-MM-dd
@attribute Sales numeric
@attribute Customers numeric
@attribute Open numeric
@attribute Promo numeric
@attribute StateHoliday string
@attribute SchoolHoliday numeric

@data
2,2013-01-01,0,0,0,0,a,1
3,2013-01-02,6347,688,1,0,0,1
4,2013-01-03,5676,613,1,0,0,1
5,2013-01-04,5902,614,1,0,0,1
6,2013-01-05,5719,582,1,0,0,0
7,2013-01-06,0,0,0,0,a,0
1,2013-01-07,9940,883,1,1,0,0
2,2013-01-08,8160,817,1,1,0,0
3,2013-01-09,7888,788,1,1,0,0
4,2013-01-10,5956,679,1,1,0,0
5,2013-01-11,6757,708,1,1,0,0
6,2013-01-12,6709,670,1,0,0,0
7,2013-01-13,0,0,0,0,0,0
1,2013-01-14,6374,705,1,0,0,0
2,2013-01-15,5743,627,1,0,0,0
3,2013-01-16,4653,571,1,0,0,0
4,2013-01-17,3940,477,1,0,0,0
5,2013-01-18,5171,585,1,0,0,0
6,2013-01-19,6912,688,1,0,0,0
7,2013-01-20,0,0,0,0,0,0
1,2013-01-21,7104,721,1,1,0,0
2,2013-01-22,7890,779,1,1,0,0
3,2013-01-23,7653,759,1,1,0,0
4,2013-01-24,6158,619,1,1,0,0
5,2013-01-25,6745,683,1,1,0,0
6,2013-01-26,6314,681,1,0,0,0
7,2013-01-27,0,0,0,0,0,0
1,2013-01-28,5517,632,1,0,0,0
2,2013-01-29,4041,477,1,0,0,0
3,2013-01-30,6203,673,1,0,0,0
4,2013-01-31,6509,712,1,0,0,0
5,2013-02-01,5633,579,1,0,0,0
6,2013-02-02,7796,747,1,0,0,0
7,2013-02-03,0,0,0,0,0,0
1,2013-02-04,7788,757,1,1,0,0
2,2013-02-05,8853,797,1,1,0,0
3,2013-02-06,7193,749,1,1,0,0
4,2013-02-07,6164,662,1,1,0,0
5,2013-02-08,6904,739,1,1,0,0
6,2013-02-09,6458,646,1,0,0,0
7,2013-02-10,0,0,0,0,0,0
1,2013-02-11,6649,692,1,0,0,1
2,2013-02-12,4508,469,1,0,0,1
3,2013-02-13,5844,600,1,0,0,1
4,2013-02-14,5789,641,1,0,0,1
5,2013-02-15,5347,564,1,0,0,1
6,2013-02-16,7497,696,1,0,0,0
7,2013-02-17,0,0,0,0,0,0
1,2013-02-18,8728,844,1,1,0,0
2,2013-02-19,7105,679,1,1,0,0
3,2013-02-20,6859,635,1,1,0,0
4,2013-02-21,6351,641,1,1,0,0
5,2013-02-22,6208,659,1,1,0,0
6,2013-02-23,6115,628,1,0,0,0
7,2013-02-24,0,0,0,0,0,0
1,2013-02-25,6209,727,1,0,0,0
2,2013-02-26,4057,504,1,0,0,0
3,2013-02-27,5354,587,1,0,0,0
4,2013-02-28,5531,625,1,0,0,0
5,2013-03-01,6494,686,1,0,0,0
6,2013-03-02,6348,654,1,0,0,0
