@relation train-weka.filters.unsupervised.instance.RemoveWithValues-S632.0-Cfirst-Lfirst-last-V-weka.filters.unsupervised.instance.RemoveWithValues-S631.0-Cfirst-Lfirst-last

@attribute DayOfWeek numeric
@attribute Date date yyyy-MM-dd
@attribute Sales numeric
@attribute Customers numeric
@attribute Open numeric
@attribute Promo numeric
@attribute StateHoliday string
@attribute SchoolHoliday numeric

@data
2,2013-01-01,0,0,0,0,a,1
3,2013-01-02,4340,545,1,0,0,1
4,2013-01-03,4108,530,1,0,0,1
5,2013-01-04,3731,485,1,0,0,1
6,2013-01-05,4628,573,1,0,0,0
7,2013-01-06,0,0,0,0,0,0
1,2013-01-07,6904,770,1,1,0,0
2,2013-01-08,5619,664,1,1,0,0
3,2013-01-09,4724,580,1,1,0,0
4,2013-01-10,5212,643,1,1,0,0
5,2013-01-11,5056,586,1,1,0,0
6,2013-01-12,4010,552,1,0,0,0
7,2013-01-13,0,0,0,0,0,0
1,2013-01-14,3950,552,1,0,0,0
2,2013-01-15,3859,530,1,0,0,0
3,2013-01-16,3713,528,1,0,0,0
4,2013-01-17,3940,556,1,0,0,0
5,2013-01-18,4194,539,1,0,0,0
6,2013-01-19,3986,507,1,0,0,0
7,2013-01-20,0,0,0,0,0,0
1,2013-01-21,5866,700,1,1,0,0
2,2013-01-22,5264,645,1,1,0,0
3,2013-01-23,4664,571,1,1,0,0
4,2013-01-24,4571,577,1,1,0,0
5,2013-01-25,4798,568,1,1,0,0
6,2013-01-26,3397,443,1,0,0,0
7,2013-01-27,0,0,0,0,0,0
1,2013-01-28,4160,588,1,0,0,0
2,2013-01-29,3799,565,1,0,0,0
3,2013-01-30,3931,545,1,0,0,0
4,2013-01-31,5822,619,1,0,0,0
5,2013-02-01,5246,660,1,0,0,0
6,2013-02-02,4981,609,1,0,0,0
7,2013-02-03,0,0,0,0,0,0
1,2013-02-04,7046,781,1,1,0,0
2,2013-02-05,5949,703,1,1,0,0
3,2013-02-06,5009,568,1,1,0,0
4,2013-02-07,5410,609,1,1,0,0
5,2013-02-08,5077,641,1,1,0,0
6,2013-02-09,4223,537,1,0,0,0
7,2013-02-10,0,0,0,0,0,0
1,2013-02-11,4304,592,1,0,0,0
2,2013-02-12,4268,566,1,0,0,0
3,2013-02-13,4560,607,1,0,0,0
4,2013-02-14,4123,589,1,0,0,0
5,2013-02-15,4504,580,1,0,0,0
6,2013-02-16,3915,539,1,0,0,0
7,2013-02-17,0,0,0,0,0,0
1,2013-02-18,6316,747,1,1,0,0
2,2013-02-19,5913,651,1,1,0,0
3,2013-02-20,4925,580,1,1,0,0
4,2013-02-21,4442,563,1,1,0,0
5,2013-02-22,5166,608,1,1,0,0
6,2013-02-23,4055,553,1,0,0,0
7,2013-02-24,0,0,0,0,0,0
1,2013-02-25,4114,561,1,0,0,0
2,2013-02-26,3897,555,1,0,0,0
3,2013-02-27,4021,538,1,0,0,0
4,2013-02-28,5162,638,1,0,0,0
5,2013-03-01,5194,619,1,0,0,0
6,2013-03-02,4363,540,1,0,0,0
7,2013-03-03,0,0,0,0,0,0
1,2013-03-04,6944,766,1,1,0,0
2,2013-03-05,6182,684,1,1,0,0
3,2013-03-06,5189,601,1,1,0,0
4,2013-03-07,4871,585,1,1,0,0
5,2013-03-08,5530,625,1,1,0,0
6,2013-03-09,4174,528,1,0,0,0
7,2013-03-10,0,0,0,0,0,0
1,2013-03-11,4702,625,1,0,0,0
2,2013-03-12,4416,561,1,0,0,0
3,2013-03-13,3901,550,1,0,0,0
4,2013-03-14,4691,599,1,0,0,0
5,2013-03-15,5194,614,1,0,0,0
6,2013-03-16,4354,533,1,0,0,0
7,2013-03-17,0,0,0,0,0,0
1,2013-03-18,4888,551,1,1,0,0
2,2013-03-19,6119,651,1,1,0,0
3,2013-03-20,4420,541,1,1,0,0
4,2013-03-21,5425,648,1,1,0,0
5,2013-03-22,5651,651,1,1,0,0
6,2013-03-23,3918,501,1,0,0,0
7,2013-03-24,0,0,0,0,0,0
1,2013-03-25,6233,677,1,1,0,1
2,2013-03-26,6174,700,1,1,0,1
3,2013-03-27,6597,702,1,1,0,1
4,2013-03-28,9521,964,1,1,0,1
5,2013-03-29,0,0,0,1,b,1
6,2013-03-30,7467,844,1,0,0,0
7,2013-03-31,0,0,0,0,0,0
1,2013-04-01,0,0,0,0,b,1
2,2013-04-02,4894,661,1,0,0,1
3,2013-04-03,4233,577,1,0,0,1
4,2013-04-04,4140,546,1,0,0,1
5,2013-04-05,4219,583,1,0,0,1
6,2013-04-06,4116,534,1,0,0,0
7,2013-04-07,0,0,0,0,0,0
1,2013-04-08,6381,752,1,1,0,1
2,2013-04-09,5727,680,1,1,0,1
3,2013-04-10,5012,582,1,1,0,0
4,2013-04-11,5347,653,1,1,0,0
5,2013-04-12,5119,628,1,1,0,0
6,2013-04-13,4227,567,1,0,0,0
7,2013-04-14,0,0,0,0,0,0
1,2013-04-15,4210,614,1,0,0,0
2,2013-04-16,3746,562,1,0,0,0
