@relation train-weka.filters.unsupervised.instance.RemoveWithValues-S342.0-Cfirst-Lfirst-last-V-weka.filters.unsupervised.instance.RemoveWithValues-S341.0-Cfirst-Lfirst-last

@attribute DayOfWeek numeric
@attribute Date date yyyy-MM-dd
@attribute Sales numeric
@attribute Customers numeric
@attribute Open numeric
@attribute Promo numeric
@attribute StateHoliday string
@attribute SchoolHoliday numeric

@data
2,2013-01-01,0,0,0,0,a,1
3,2013-01-02,4629,730,1,0,0,1
4,2013-01-03,4236,656,1,0,0,1
5,2013-01-04,4555,673,1,0,0,1
6,2013-01-05,4229,616,1,0,0,0
7,2013-01-06,0,0,0,0,0,0
1,2013-01-07,7373,920,1,1,0,0
2,2013-01-08,6351,809,1,1,0,0
3,2013-01-09,4285,625,1,1,0,0
4,2013-01-10,6304,826,1,1,0,0
5,2013-01-11,5472,790,1,1,0,0
6,2013-01-12,4430,671,1,0,0,0
7,2013-01-13,0,0,0,0,0,0
1,2013-01-14,3494,592,1,0,0,0
2,2013-01-15,3494,550,1,0,0,0
3,2013-01-16,3988,591,1,0,0,0
4,2013-01-17,3582,573,1,0,0,0
5,2013-01-18,4141,621,1,0,0,0
6,2013-01-19,3782,590,1,0,0,0
7,2013-01-20,0,0,0,0,0,0
1,2013-01-21,6111,796,1,1,0,0
2,2013-01-22,5608,769,1,1,0,0
3,2013-01-23,5535,729,1,1,0,0
4,2013-01-24,5462,742,1,1,0,0
5,2013-01-25,5236,752,1,1,0,0
6,2013-01-26,4339,622,1,0,0,0
7,2013-01-27,0,0,0,0,0,0
1,2013-01-28,4041,634,1,0,0,0
2,2013-01-29,3862,555,1,0,0,0
3,2013-01-30,4112,570,1,0,0,0
4,2013-01-31,5560,752,1,0,0,0
5,2013-02-01,4553,641,1,0,0,0
6,2013-02-02,4923,673,1,0,0,0
7,2013-02-03,0,0,0,0,0,0
1,2013-02-04,7585,1014,1,1,0,0
2,2013-02-05,7038,886,1,1,0,0
3,2013-02-06,6124,824,1,1,0,0
4,2013-02-07,4819,731,1,1,0,0
5,2013-02-08,5058,745,1,1,0,0
6,2013-02-09,4944,712,1,0,0,0
7,2013-02-10,0,0,0,0,0,0
1,2013-02-11,1763,255,1,0,0,0
2,2013-02-12,4403,639,1,0,0,0
3,2013-02-13,4573,671,1,0,0,0
4,2013-02-14,4564,672,1,0,0,0
5,2013-02-15,4497,618,1,0,0,0
6,2013-02-16,4373,644,1,0,0,0
7,2013-02-17,0,0,0,0,0,0
1,2013-02-18,7443,1014,1,1,0,0
2,2013-02-19,5933,771,1,1,0,0
3,2013-02-20,4719,710,1,1,0,0
4,2013-02-21,5086,716,1,1,0,0
5,2013-02-22,5793,746,1,1,0,0
6,2013-02-23,4138,650,1,0,0,0
7,2013-02-24,0,0,0,0,0,0
1,2013-02-25,3803,585,1,0,0,0
2,2013-02-26,4084,651,1,0,0,0
3,2013-02-27,4051,582,1,0,0,0
4,2013-02-28,5841,799,1,0,0,0
5,2013-03-01,5141,721,1,0,0,0
6,2013-03-02,4788,732,1,0,0,0
7,2013-03-03,0,0,0,0,0,0
1,2013-03-04,8477,1038,1,1,0,0
2,2013-03-05,6628,858,1,1,0,0
3,2013-03-06,5977,804,1,1,0,0
4,2013-03-07,5970,809,1,1,0,0
5,2013-03-08,6168,828,1,1,0,0
6,2013-03-09,3586,610,1,0,0,0
7,2013-03-10,0,0,0,0,0,0
1,2013-03-11,4156,630,1,0,0,0
2,2013-03-12,3466,539,1,0,0,0
3,2013-03-13,4286,660,1,0,0,0
4,2013-03-14,3679,590,1,0,0,0
5,2013-03-15,4645,694,1,0,0,0
6,2013-03-16,4762,677,1,0,0,0
7,2013-03-17,0,0,0,0,0,0
1,2013-03-18,7081,948,1,1,0,0
2,2013-03-19,6059,816,1,1,0,0
3,2013-03-20,4455,603,1,1,0,0
4,2013-03-21,5736,795,1,1,0,0
5,2013-03-22,6231,800,1,1,0,0
6,2013-03-23,4558,674,1,0,0,0
7,2013-03-24,0,0,0,0,0,0
1,2013-03-25,7133,900,1,1,0,1
2,2013-03-26,6438,819,1,1,0,1
3,2013-03-27,6530,865,1,1,0,1
4,2013-03-28,8444,1094,1,1,0,1
5,2013-03-29,0,0,0,1,b,1
6,2013-03-30,6587,898,1,0,0,0
7,2013-03-31,0,0,0,0,0,0
1,2013-04-01,0,0,0,0,b,1
2,2013-04-02,5355,788,1,0,0,1
3,2013-04-03,4280,673,1,0,0,1
4,2013-04-04,4505,688,1,0,0,1
5,2013-04-05,4369,675,1,0,0,1
6,2013-04-06,5480,702,1,0,0,0
7,2013-04-07,0,0,0,0,0,0
1,2013-04-08,6711,911,1,1,0,0
2,2013-04-09,5876,769,1,1,0,0
3,2013-04-10,5660,727,1,1,0,0
4,2013-04-11,5450,764,1,1,0,0
5,2013-04-12,5489,760,1,1,0,0
6,2013-04-13,4372,674,1,0,0,0
7,2013-04-14,0,0,0,0,0,0
1,2013-04-15,4427,654,1,0,0,0
2,2013-04-16,3989,650,1,0,0,0
3,2013-04-17,3927,589,1,0,0,0
4,2013-04-18,3759,597,1,0,0,0
5,2013-04-19,3896,641,1,0,0,0
6,2013-04-20,3898,591,1,0,0,0
7,2013-04-21,0,0,0,0,0,0
1,2013-04-22,6899,884,1,1,0,0
2,2013-04-23,5339,755,1,1,0,0
3,2013-04-24,4691,707,1,1,0,0
4,2013-04-25,4929,695,1,1,0,0
5,2013-04-26,5626,690,1,1,0,0
6,2013-04-27,4754,673,1,0,0,0
7,2013-04-28,0,0,0,0,0,0
1,2013-04-29,7067,863,1,1,0,0
2,2013-04-30,7583,980,1,1,0,0
3,2013-05-01,0,0,0,1,a,0
4,2013-05-02,7888,1020,1,1,0,0
5,2013-05-03,6392,878,1,1,0,0
6,2013-05-04,5172,669,1,0,0,0
7,2013-05-05,0,0,0,0,0,0
1,2013-05-06,4715,707,1,0,0,0
2,2013-05-07,4157,638,1,0,0,0
3,2013-05-08,4898,753,1,0,0,0
4,2013-05-09,0,0,0,0,a,0
5,2013-05-10,5555,796,1,0,0,0
6,2013-05-11,5224,747,1,0,0,0
7,2013-05-12,0,0,0,0,0,0
1,2013-05-13,6558,891,1,1,0,0
2,2013-05-14,6650,887,1,1,0,0
3,2013-05-15,5297,739,1,1,0,0
4,2013-05-16,5644,780,1,1,0,0
5,2013-05-17,6381,823,1,1,0,0
6,2013-05-18,4901,707,1,0,0,0
7,2013-05-19,0,0,0,0,0,0
1,2013-05-20,0,0,0,0,a,0
2,2013-05-21,4761,762,1,0,0,1
3,2013-05-22,4516,598,1,0,0,0
4,2013-05-23,4331,619,1,0,0,0
5,2013-05-24,4379,664,1,0,0,0
6,2013-05-25,4041,621,1,0,0,0
7,2013-05-26,0,0,0,0,0,0
1,2013-05-27,6882,903,1,1,0,0
2,2013-05-28,5876,802,1,1,0,0
3,2013-05-29,6142,782,1,1,0,0
4,2013-05-30,0,0,0,1,a,0
5,2013-05-31,8638,1096,1,1,0,0
6,2013-06-01,5640,760,1,0,0,0
7,2013-06-02,0,0,0,0,0,0
1,2013-06-03,7589,990,1,1,0,0
2,2013-06-04,6166,845,1,1,0,0
3,2013-06-05,5766,769,1,1,0,0
4,2013-06-06,5300,744,1,1,0,0
5,2013-06-07,5300,750,1,1,0,0
6,2013-06-08,4362,614,1,0,0,0
7,2013-06-09,0,0,0,0,0,0
1,2013-06-10,4989,740,1,0,0,0
2,2013-06-11,3515,612,1,0,0,0
3,2013-06-12,4181,611,1,0,0,0
4,2013-06-13,3661,572,1,0,0,0
5,2013-06-14,4524,692,1,0,0,0
6,2013-06-15,4764,634,1,0,0,0
7,2013-06-16,0,0,0,0,0,0
1,2013-06-17,7394,921,1,1,0,0
2,2013-06-18,5597,768,1,1,0,0
3,2013-06-19,4871,687,1,1,0,0
4,2013-06-20,4765,699,1,1,0,0
5,2013-06-21,5365,791,1,1,0,0
6,2013-06-22,4391,658,1,0,0,0
7,2013-06-23,0,0,0,0,0,0
1,2013-06-24,4398,652,1,0,0,0
2,2013-06-25,4340,592,1,0,0,0
3,2013-06-26,3842,586,1,0,0,0
4,2013-06-27,4055,630,1,0,0,0
5,2013-06-28,5348,713,1,0,0,0
6,2013-06-29,5048,688,1,0,0,0
7,2013-06-30,0,0,0,0,0,0
1,2013-07-01,8015,1012,1,1,0,0
2,2013-07-02,6374,861,1,1,0,0
3,2013-07-03,6122,737,1,1,0,0
4,2013-07-04,5888,821,1,1,0,0
5,2013-07-05,5890,829,1,1,0,0
6,2013-07-06,4511,665,1,0,0,0
7,2013-07-07,0,0,0,0,0,0
1,2013-07-08,4690,725,1,0,0,0
2,2013-07-09,4156,613,1,0,0,0
3,2013-07-10,3855,615,1,0,0,0
4,2013-07-11,4031,630,1,0,0,0
5,2013-07-12,4855,696,1,0,0,0
6,2013-07-13,4113,593,1,0,0,0
7,2013-07-14,0,0,0,0,0,0
1,2013-07-15,8425,975,1,1,0,0
2,2013-07-16,6498,851,1,1,0,0
3,2013-07-17,6138,817,1,1,0,0
4,2013-07-18,6272,822,1,1,0,0
5,2013-07-19,6257,837,1,1,0,0
6,2013-07-20,4588,674,1,0,0,0
7,2013-07-21,0,0,0,0,0,0
1,2013-07-22,4511,684,1,0,0,1
2,2013-07-23,4129,616,1,0,0,1
3,2013-07-24,3964,631,1,0,0,1
4,2013-07-25,3849,582,1,0,0,1
5,2013-07-26,4536,651,1,0,0,1
6,2013-07-27,3960,576,1,0,0,0
7,2013-07-28,0,0,0,0,0,0
1,2013-07-29,8087,949,1,1,0,1
2,2013-07-30,7143,866,1,1,0,1
3,2013-07-31,7703,897,1,1,0,1
4,2013-08-01,6250,811,1,1,0,1
5,2013-08-02,5598,750,1,1,0,1
6,2013-08-03,4809,678,1,0,0,0
7,2013-08-04,0,0,0,0,0,0
1,2013-08-05,4897,701,1,0,0,1
2,2013-08-06,4593,662,1,0,0,1
3,2013-08-07,3875,577,1,0,0,1
4,2013-08-08,4476,619,1,0,0,1
5,2013-08-09,4490,600,1,0,0,1
6,2013-08-10,4703,650,1,0,0,0
7,2013-08-11,0,0,0,0,0,0
1,2013-08-12,7539,931,1,1,0,1
2,2013-08-13,6320,791,1,1,0,1
3,2013-08-14,5445,742,1,1,0,1
4,2013-08-15,5421,727,1,1,0,1
5,2013-08-16,5374,705,1,1,0,1
6,2013-08-17,3589,550,1,0,0,0
7,2013-08-18,0,0,0,0,0,0
1,2013-08-19,4214,629,1,0,0,1
2,2013-08-20,3518,567,1,0,0,1
3,2013-08-21,3626,565,1,0,0,1
4,2013-08-22,3712,560,1,0,0,1
5,2013-08-23,3838,576,1,0,0,1
6,2013-08-24,3691,531,1,0,0,0
7,2013-08-25,0,0,0,0,0,0
1,2013-08-26,6627,851,1,1,0,1
2,2013-08-27,5443,717,1,1,0,1
3,2013-08-28,4965,675,1,1,0,1
4,2013-08-29,5170,670,1,1,0,1
5,2013-08-30,7448,867,1,1,0,1
6,2013-08-31,5101,700,1,0,0,0
7,2013-09-01,0,0,0,0,0,0
1,2013-09-02,5011,745,1,0,0,1
2,2013-09-03,4393,669,1,0,0,1
3,2013-09-04,4694,729,1,0,0,0
4,2013-09-05,3927,603,1,0,0,0
5,2013-09-06,4394,625,1,0,0,0
6,2013-09-07,4413,664,1,0,0,0
7,2013-09-08,0,0,0,0,0,0
1,2013-09-09,8153,988,1,1,0,0
2,2013-09-10,6472,831,1,1,0,0
3,2013-09-11,5857,766,1,1,0,0
4,2013-09-12,5170,737,1,1,0,0
5,2013-09-13,5843,802,1,1,0,0
6,2013-09-14,4396,630,1,0,0,0
7,2013-09-15,0,0,0,0,0,0
1,2013-09-16,4424,686,1,0,0,0
2,2013-09-17,4019,618,1,0,0,0
3,2013-09-18,3954,598,1,0,0,0
4,2013-09-19,3585,568,1,0,0,0
5,2013-09-20,4048,629,1,0,0,0
6,2013-09-21,4119,565,1,0,0,0
7,2013-09-22,0,0,0,0,0,0
1,2013-09-23,6767,857,1,1,0,0
2,2013-09-24,5763,756,1,1,0,0
3,2013-09-25,5166,723,1,1,0,0
4,2013-09-26,4532,662,1,1,0,0
5,2013-09-27,5977,806,1,1,0,0
