@relation train-weka.filters.unsupervised.instance.RemoveWithValues-S739.0-Cfirst-Lfirst-last-V-weka.filters.unsupervised.instance.RemoveWithValues-S738.0-Cfirst-Lfirst-last

@attribute DayOfWeek numeric
@attribute Date date yyyy-MM-dd
@attribute Sales numeric
@attribute Customers numeric
@attribute Open numeric
@attribute Promo numeric
@attribute StateHoliday string
@attribute SchoolHoliday numeric

@data
2,2013-01-01,0,0,0,0,a,1
3,2013-01-02,7180,640,1,0,0,1
4,2013-01-03,6398,580,1,0,0,1
5,2013-01-04,8228,700,1,0,0,1
6,2013-01-05,7833,683,1,0,0,0
7,2013-01-06,0,0,0,0,0,0
1,2013-01-07,11122,839,1,1,0,0
2,2013-01-08,8735,700,1,1,0,0
3,2013-01-09,7339,581,1,1,0,0
4,2013-01-10,7745,643,1,1,0,0
5,2013-01-11,8704,737,1,1,0,0
6,2013-01-12,8830,753,1,0,0,0
7,2013-01-13,0,0,0,0,0,0
1,2013-01-14,6031,574,1,0,0,0
2,2013-01-15,3707,387,1,0,0,0
3,2013-01-16,5237,506,1,0,0,0
4,2013-01-17,6292,552,1,0,0,0
5,2013-01-18,7520,675,1,0,0,0
6,2013-01-19,7770,676,1,0,0,0
7,2013-01-20,0,0,0,0,0,0
1,2013-01-21,5942,507,1,1,0,0
2,2013-01-22,7912,618,1,1,0,0
3,2013-01-23,7479,617,1,1,0,0
4,2013-01-24,8094,636,1,1,0,0
5,2013-01-25,8777,699,1,1,0,0
6,2013-01-26,7701,624,1,0,0,0
7,2013-01-27,0,0,0,0,0,0
1,2013-01-28,6549,614,1,0,0,0
2,2013-01-29,6083,530,1,0,0,0
3,2013-01-30,6945,626,1,0,0,0
4,2013-01-31,7907,637,1,0,0,0
5,2013-02-01,9193,743,1,0,0,0
6,2013-02-02,9492,812,1,0,0,0
7,2013-02-03,0,0,0,0,0,0
1,2013-02-04,1984,198,1,1,0,0
2,2013-02-05,10769,769,1,1,0,0
3,2013-02-06,9558,797,1,1,0,0
4,2013-02-07,8652,711,1,1,0,0
5,2013-02-08,8795,725,1,1,0,0
6,2013-02-09,8571,716,1,0,0,0
7,2013-02-10,0,0,0,0,0,0
1,2013-02-11,6046,572,1,0,0,0
2,2013-02-12,6621,599,1,0,0,0
3,2013-02-13,6775,626,1,0,0,0
4,2013-02-14,6884,634,1,0,0,0
5,2013-02-15,6987,657,1,0,0,0
6,2013-02-16,7973,686,1,0,0,0
7,2013-02-17,0,0,0,0,0,0
1,2013-02-18,10125,793,1,1,0,0
2,2013-02-19,7665,647,1,1,0,0
3,2013-02-20,7902,644,1,1,0,0
4,2013-02-21,8005,662,1,1,0,0
5,2013-02-22,8688,760,1,1,0,0
6,2013-02-23,7767,657,1,0,0,0
7,2013-02-24,0,0,0,0,0,0
1,2013-02-25,6162,568,1,0,0,0
2,2013-02-26,6418,596,1,0,0,0
3,2013-02-27,6524,592,1,0,0,0
4,2013-02-28,6488,576,1,0,0,0
5,2013-03-01,8027,712,1,0,0,0
6,2013-03-02,8205,696,1,0,0,0
7,2013-03-03,0,0,0,0,0,0
1,2013-03-04,10642,811,1,1,0,0
2,2013-03-05,8404,675,1,1,0,0
3,2013-03-06,7660,645,1,1,0,0
4,2013-03-07,8536,710,1,1,0,0
5,2013-03-08,8864,758,1,1,0,0
6,2013-03-09,7759,639,1,0,0,0
7,2013-03-10,0,0,0,0,0,0
1,2013-03-11,7289,666,1,0,0,0
2,2013-03-12,6533,584,1,0,0,0
3,2013-03-13,6395,582,1,0,0,0
4,2013-03-14,6635,591,1,0,0,0
5,2013-03-15,7712,679,1,0,0,0
6,2013-03-16,8150,692,1,0,0,0
7,2013-03-17,0,0,0,0,0,0
1,2013-03-18,10838,842,1,1,0,0
2,2013-03-19,8988,748,1,1,0,0
3,2013-03-20,8275,607,1,1,0,0
4,2013-03-21,8457,710,1,1,0,0
5,2013-03-22,9661,778,1,1,0,0
6,2013-03-23,8359,735,1,0,0,0
7,2013-03-24,0,0,0,0,0,0
1,2013-03-25,10300,780,1,1,0,1
2,2013-03-26,8184,672,1,1,0,1
3,2013-03-27,9344,756,1,1,0,1
4,2013-03-28,10610,887,1,1,0,1
5,2013-03-29,0,0,0,1,b,1
6,2013-03-30,10446,911,1,0,0,0
7,2013-03-31,0,0,0,0,0,0
1,2013-04-01,0,0,0,0,b,1
2,2013-04-02,7690,711,1,0,0,1
3,2013-04-03,6947,587,1,0,0,1
4,2013-04-04,7110,586,1,0,0,1
5,2013-04-05,8007,699,1,0,0,1
6,2013-04-06,7439,662,1,0,0,0
7,2013-04-07,0,0,0,0,0,0
1,2013-04-08,9691,818,1,1,0,0
2,2013-04-09,7975,665,1,1,0,0
3,2013-04-10,6915,608,1,1,0,0
4,2013-04-11,8026,681,1,1,0,0
5,2013-04-12,8993,758,1,1,0,0
6,2013-04-13,6834,640,1,0,0,0
7,2013-04-14,0,0,0,0,0,0
1,2013-04-15,6095,547,1,0,0,0
2,2013-04-16,6006,605,1,0,0,0
3,2013-04-17,6262,598,1,0,0,0
4,2013-04-18,6083,585,1,0,0,0
5,2013-04-19,7697,754,1,0,0,0
6,2013-04-20,7873,694,1,0,0,0
7,2013-04-21,0,0,0,0,0,0
1,2013-04-22,8925,780,1,1,0,0
2,2013-04-23,8871,714,1,1,0,0
3,2013-04-24,6181,559,1,1,0,0
4,2013-04-25,7446,653,1,1,0,0
5,2013-04-26,9802,752,1,1,0,0
6,2013-04-27,7752,684,1,0,0,0
7,2013-04-28,0,0,0,0,0,0
1,2013-04-29,10405,784,1,1,0,0
2,2013-04-30,9903,813,1,1,0,0
3,2013-05-01,0,0,0,1,a,0
4,2013-05-02,10225,816,1,1,0,0
5,2013-05-03,9728,781,1,1,0,0
6,2013-05-04,8573,721,1,0,0,0
7,2013-05-05,0,0,0,0,0,0
1,2013-05-06,7704,706,1,0,0,0
2,2013-05-07,8479,700,1,0,0,0
3,2013-05-08,9089,826,1,0,0,0
4,2013-05-09,0,0,0,0,a,0
5,2013-05-10,9495,873,1,0,0,0
6,2013-05-11,8623,743,1,0,0,0
7,2013-05-12,0,0,0,0,0,0
1,2013-05-13,9936,796,1,1,0,0
2,2013-05-14,8553,698,1,1,0,0
3,2013-05-15,8428,667,1,1,0,0
4,2013-05-16,8639,684,1,1,0,0
5,2013-05-17,9443,788,1,1,0,0
6,2013-05-18,8636,742,1,0,0,0
7,2013-05-19,0,0,0,0,0,0
1,2013-05-20,0,0,0,0,a,0
2,2013-05-21,7316,693,1,0,0,1
3,2013-05-22,6973,646,1,0,0,0
