@relation train-weka.filters.unsupervised.instance.RemoveWithValues-S730.0-Cfirst-Lfirst-last-V-weka.filters.unsupervised.instance.RemoveWithValues-S729.0-Cfirst-Lfirst-last

@attribute DayOfWeek numeric
@attribute Date date yyyy-MM-dd
@attribute Sales numeric
@attribute Customers numeric
@attribute Open numeric
@attribute Promo numeric
@attribute StateHoliday string
@attribute SchoolHoliday numeric

@data
2,2013-01-01,0,0,0,0,a,1
3,2013-01-02,9442,1072,1,0,0,1
4,2013-01-03,7907,947,1,0,0,1
5,2013-01-04,9442,1075,1,0,0,1
6,2013-01-05,8134,937,1,0,0,0
7,2013-01-06,0,0,0,0,0,0
1,2013-01-07,15572,1423,1,1,0,0
2,2013-01-08,11642,1209,1,1,0,0
3,2013-01-09,9511,964,1,1,0,0
4,2013-01-10,8624,995,1,1,0,0
5,2013-01-11,10429,1156,1,1,0,0
6,2013-01-12,8709,952,1,0,0,0
7,2013-01-13,0,0,0,0,0,0
1,2013-01-14,6506,802,1,0,0,0
2,2013-01-15,5981,729,1,0,0,0
3,2013-01-16,6842,785,1,0,0,0
4,2013-01-17,7250,807,1,0,0,0
5,2013-01-18,9126,1091,1,0,0,0
6,2013-01-19,8187,834,1,0,0,0
7,2013-01-20,0,0,0,0,0,0
1,2013-01-21,11627,1080,1,1,0,0
2,2013-01-22,12277,1197,1,1,0,0
3,2013-01-23,9758,1025,1,1,0,0
4,2013-01-24,9504,982,1,1,0,0
5,2013-01-25,10439,1083,1,1,0,0
6,2013-01-26,7533,828,1,0,0,0
7,2013-01-27,0,0,0,0,0,0
1,2013-01-28,7251,898,1,0,0,0
2,2013-01-29,6889,861,1,0,0,0
3,2013-01-30,7715,803,1,0,0,0
4,2013-01-31,8662,943,1,0,0,0
5,2013-02-01,9297,1053,1,0,0,0
6,2013-02-02,9759,988,1,0,0,0
7,2013-02-03,0,0,0,0,0,0
1,2013-02-04,16285,1440,1,1,0,0
2,2013-02-05,12584,1280,1,1,0,0
3,2013-02-06,10392,1098,1,1,0,0
4,2013-02-07,9414,1080,1,1,0,0
5,2013-02-08,10664,1150,1,1,0,0
6,2013-02-09,8842,988,1,0,0,0
7,2013-02-10,0,0,0,0,0,0
1,2013-02-11,5010,650,1,0,0,0
2,2013-02-12,7959,944,1,0,0,0
3,2013-02-13,7988,951,1,0,0,0
4,2013-02-14,8628,980,1,0,0,0
5,2013-02-15,7989,976,1,0,0,0
6,2013-02-16,8176,893,1,0,0,0
7,2013-02-17,0,0,0,0,0,0
1,2013-02-18,14689,1381,1,1,0,0
2,2013-02-19,10305,1093,1,1,0,0
3,2013-02-20,10211,1062,1,1,0,0
4,2013-02-21,8796,906,1,1,0,0
5,2013-02-22,10180,1080,1,1,0,0
6,2013-02-23,7421,775,1,0,0,0
7,2013-02-24,0,0,0,0,0,0
1,2013-02-25,6806,806,1,0,0,0
2,2013-02-26,7713,930,1,0,0,0
3,2013-02-27,8040,880,1,0,0,0
4,2013-02-28,8756,977,1,0,0,0
5,2013-03-01,10139,1091,1,0,0,0
6,2013-03-02,9461,1000,1,0,0,0
7,2013-03-03,0,0,0,0,0,0
1,2013-03-04,16121,1478,1,1,0,0
2,2013-03-05,11496,1224,1,1,0,0
3,2013-03-06,10147,1086,1,1,0,0
