@relation train-weka.filters.unsupervised.instance.RemoveWithValues-S949.0-Cfirst-Lfirst-last-V-weka.filters.unsupervised.instance.RemoveWithValues-S948.0-Cfirst-Lfirst-last

@attribute DayOfWeek numeric
@attribute Date date yyyy-MM-dd
@attribute Sales numeric
@attribute Customers numeric
@attribute Open numeric
@attribute Promo numeric
@attribute StateHoliday string
@attribute SchoolHoliday numeric

@data
2,2013-01-01,4491,1039,1,0,a,1
3,2013-01-02,3643,1089,1,0,0,1
4,2013-01-03,3623,1082,1,0,0,1
5,2013-01-04,3497,1049,1,0,0,1
6,2013-01-05,3220,918,1,0,0,0
7,2013-01-06,6024,1402,1,0,a,0
1,2013-01-07,4302,1327,1,1,0,0
2,2013-01-08,4260,1301,1,1,0,0
3,2013-01-09,4015,1313,1,1,0,0
4,2013-01-10,4115,1339,1,1,0,0
5,2013-01-11,4623,1457,1,1,0,0
6,2013-01-12,3455,965,1,0,0,0
7,2013-01-13,5777,1379,1,0,0,0
1,2013-01-14,4898,1416,1,0,0,0
2,2013-01-15,4624,1370,1,0,0,0
3,2013-01-16,4521,1339,1,0,0,0
4,2013-01-17,4584,1404,1,0,0,0
5,2013-01-18,4848,1492,1,0,0,0
6,2013-01-19,4016,1086,1,0,0,0
7,2013-01-20,5216,1305,1,0,0,0
1,2013-01-21,4443,1342,1,1,0,0
2,2013-01-22,4182,1294,1,1,0,0
3,2013-01-23,4257,1397,1,1,0,0
4,2013-01-24,4418,1395,1,1,0,0
5,2013-01-25,5458,1580,1,1,0,0
6,2013-01-26,3458,1038,1,0,0,0
7,2013-01-27,6189,1490,1,0,0,0
1,2013-01-28,4451,1421,1,0,0,0
2,2013-01-29,4422,1346,1,0,0,0
3,2013-01-30,4313,1382,1,0,0,0
4,2013-01-31,5405,1584,1,0,0,0
5,2013-02-01,5612,1627,1,0,0,0
6,2013-02-02,4222,1116,1,0,0,0
7,2013-02-03,7091,1584,1,0,0,0
1,2013-02-04,5214,1503,1,1,0,0
2,2013-02-05,5105,1500,1,1,0,0
3,2013-02-06,4819,1405,1,1,0,0
4,2013-02-07,4777,1523,1,1,0,0
5,2013-02-08,5676,1670,1,1,0,0
6,2013-02-09,3885,1098,1,0,0,0
7,2013-02-10,6966,1308,1,0,0,0
1,2013-02-11,4393,1280,1,0,0,0
2,2013-02-12,4924,1359,1,0,0,0
3,2013-02-13,4487,1314,1,0,0,0
4,2013-02-14,4771,1417,1,0,0,0
5,2013-02-15,4673,1476,1,0,0,0
6,2013-02-16,4049,1034,1,0,0,0
7,2013-02-17,6807,1599,1,0,0,0
1,2013-02-18,4591,1338,1,1,0,0
2,2013-02-19,4502,1402,1,1,0,0
3,2013-02-20,4817,1423,1,1,0,0
