@relation train-weka.filters.unsupervised.instance.RemoveWithValues-S954.0-Cfirst-Lfirst-last-V-weka.filters.unsupervised.instance.RemoveWithValues-S953.0-Cfirst-Lfirst-last

@attribute DayOfWeek numeric
@attribute Date date yyyy-MM-dd
@attribute Sales numeric
@attribute Customers numeric
@attribute Open numeric
@attribute Promo numeric
@attribute StateHoliday string
@attribute SchoolHoliday numeric

@data
2,2013-01-01,0,0,0,0,a,1
3,2013-01-02,5272,623,1,0,0,1
4,2013-01-03,5181,613,1,0,0,1
5,2013-01-04,4916,561,1,0,0,1
6,2013-01-05,2207,251,1,0,0,0
7,2013-01-06,0,0,0,0,0,0
1,2013-01-07,8234,806,1,1,0,0
2,2013-01-08,6550,685,1,1,0,0
3,2013-01-09,5459,596,1,1,0,0
4,2013-01-10,5605,606,1,1,0,0
5,2013-01-11,5783,605,1,1,0,0
6,2013-01-12,1979,223,1,0,0,0
7,2013-01-13,0,0,0,0,0,0
1,2013-01-14,4508,528,1,0,0,0
2,2013-01-15,4538,568,1,0,0,0
3,2013-01-16,3849,487,1,0,0,0
4,2013-01-17,3727,450,1,0,0,0
5,2013-01-18,4348,493,1,0,0,0
6,2013-01-19,1887,206,1,0,0,0
7,2013-01-20,0,0,0,0,0,0
1,2013-01-21,7377,640,1,1,0,0
2,2013-01-22,7179,693,1,1,0,0
3,2013-01-23,5639,613,1,1,0,0
4,2013-01-24,5603,604,1,1,0,0
5,2013-01-25,4989,529,1,1,0,0
6,2013-01-26,2070,223,1,0,0,0
7,2013-01-27,0,0,0,0,0,0
1,2013-01-28,3918,506,1,0,0,0
2,2013-01-29,4232,533,1,0,0,0
3,2013-01-30,3898,466,1,0,0,0
4,2013-01-31,5534,609,1,0,0,0
5,2013-02-01,4827,553,1,0,0,0
6,2013-02-02,2419,258,1,0,0,0
7,2013-02-03,0,0,0,0,0,0
1,2013-02-04,7976,735,1,1,0,0
2,2013-02-05,6804,650,1,1,0,0
3,2013-02-06,6629,643,1,1,0,0
4,2013-02-07,5988,627,1,1,0,0
5,2013-02-08,5700,576,1,1,0,0
6,2013-02-09,2228,245,1,0,0,0
7,2013-02-10,0,0,0,0,0,0
1,2013-02-11,4281,553,1,0,0,0
2,2013-02-12,4459,539,1,0,0,0
3,2013-02-13,5025,555,1,0,0,0
4,2013-02-14,4850,567,1,0,0,0
5,2013-02-15,4949,583,1,0,0,0
6,2013-02-16,2436,250,1,0,0,0
7,2013-02-17,0,0,0,0,0,0
1,2013-02-18,8715,748,1,1,0,1
2,2013-02-19,5828,571,1,1,0,1
3,2013-02-20,5825,585,1,1,0,1
4,2013-02-21,5726,600,1,1,0,1
5,2013-02-22,5229,506,1,1,0,1
6,2013-02-23,1498,171,1,0,0,0
7,2013-02-24,0,0,0,0,0,0
1,2013-02-25,3958,487,1,0,0,0
2,2013-02-26,5112,571,1,0,0,0
3,2013-02-27,5242,543,1,0,0,0
4,2013-02-28,6995,716,1,0,0,0
5,2013-03-01,5120,574,1,0,0,0
6,2013-03-02,2548,276,1,0,0,0
7,2013-03-03,0,0,0,0,0,0
1,2013-03-04,9044,812,1,1,0,0
2,2013-03-05,7467,752,1,1,0,0
3,2013-03-06,5474,574,1,1,0,0
4,2013-03-07,5750,613,1,1,0,0
5,2013-03-08,5958,583,1,1,0,0
6,2013-03-09,2603,260,1,0,0,0
7,2013-03-10,0,0,0,0,0,0
1,2013-03-11,3974,489,1,0,0,0
2,2013-03-12,3929,480,1,0,0,0
3,2013-03-13,3623,448,1,0,0,0
4,2013-03-14,4739,543,1,0,0,0
5,2013-03-15,4638,521,1,0,0,0
6,2013-03-16,2306,261,1,0,0,0
7,2013-03-17,0,0,0,0,0,0
1,2013-03-18,7424,690,1,1,0,0
2,2013-03-19,6868,635,1,1,0,0
3,2013-03-20,6532,647,1,1,0,0
4,2013-03-21,6246,643,1,1,0,0
5,2013-03-22,4943,555,1,1,0,0
6,2013-03-23,2257,228,1,0,0,0
7,2013-03-24,0,0,0,0,0,0
1,2013-03-25,8034,743,1,1,0,1
2,2013-03-26,7534,718,1,1,0,1
3,2013-03-27,6867,641,1,1,0,1
4,2013-03-28,7999,844,1,1,0,1
5,2013-03-29,0,0,0,1,b,1
6,2013-03-30,3878,401,1,0,0,0
7,2013-03-31,0,0,0,0,0,0
1,2013-04-01,0,0,0,0,b,1
2,2013-04-02,5589,662,1,0,0,1
3,2013-04-03,4851,572,1,0,0,1
4,2013-04-04,4406,532,1,0,0,1
5,2013-04-05,4666,562,1,0,0,1
6,2013-04-06,2058,228,1,0,0,0
7,2013-04-07,0,0,0,0,0,0
1,2013-04-08,7805,716,1,1,0,0
2,2013-04-09,6356,645,1,1,0,0
3,2013-04-10,5445,565,1,1,0,0
4,2013-04-11,5846,597,1,1,0,0
5,2013-04-12,5010,513,1,1,0,0
6,2013-04-13,2153,224,1,0,0,0
7,2013-04-14,0,0,0,0,0,0
1,2013-04-15,4213,522,1,0,0,0
2,2013-04-16,4062,521,1,0,0,0
3,2013-04-17,3958,480,1,0,0,0
4,2013-04-18,4180,525,1,0,0,0
5,2013-04-19,4044,501,1,0,0,0
6,2013-04-20,1885,220,1,0,0,0
7,2013-04-21,0,0,0,0,0,0
1,2013-04-22,6846,630,1,1,0,0
2,2013-04-23,6077,652,1,1,0,0
3,2013-04-24,4738,482,1,1,0,0
4,2013-04-25,4362,517,1,1,0,0
5,2013-04-26,4705,532,1,1,0,0
6,2013-04-27,2090,214,1,0,0,0
7,2013-04-28,0,0,0,0,0,0
1,2013-04-29,7171,731,1,1,0,0
2,2013-04-30,7661,796,1,1,0,0
3,2013-05-01,0,0,0,1,a,0
4,2013-05-02,7078,690,1,1,0,0
5,2013-05-03,5892,658,1,1,0,0
6,2013-05-04,2228,255,1,0,0,0
7,2013-05-05,0,0,0,0,0,0
1,2013-05-06,5057,601,1,0,0,0
2,2013-05-07,4937,598,1,0,0,0
3,2013-05-08,5341,615,1,0,0,0
4,2013-05-09,0,0,0,0,a,0
5,2013-05-10,5749,625,1,0,0,1
6,2013-05-11,2185,251,1,0,0,0
7,2013-05-12,0,0,0,0,0,0
1,2013-05-13,7046,734,1,1,0,0
2,2013-05-14,6971,712,1,1,0,0
3,2013-05-15,5402,580,1,1,0,0
4,2013-05-16,5630,638,1,1,0,0
5,2013-05-17,5810,575,1,1,0,0
6,2013-05-18,2190,213,1,0,0,0
7,2013-05-19,0,0,0,0,0,0
1,2013-05-20,0,0,0,0,a,0
2,2013-05-21,5194,621,1,0,0,0
3,2013-05-22,3994,479,1,0,0,0
4,2013-05-23,5360,611,1,0,0,0
5,2013-05-24,4709,530,1,0,0,0
6,2013-05-25,2087,233,1,0,0,0
7,2013-05-26,0,0,0,0,0,0
1,2013-05-27,7375,657,1,1,0,0
2,2013-05-28,7621,765,1,1,0,0
3,2013-05-29,5928,583,1,1,0,0
4,2013-05-30,5729,588,1,1,0,0
5,2013-05-31,6611,641,1,1,0,0
6,2013-06-01,3254,425,1,0,0,0
7,2013-06-02,0,0,0,0,0,0
1,2013-06-03,6768,662,1,1,0,0
2,2013-06-04,6639,694,1,1,0,0
3,2013-06-05,5867,600,1,1,0,0
4,2013-06-06,5843,639,1,1,0,0
5,2013-06-07,5397,593,1,1,0,0
6,2013-06-08,2148,228,1,0,0,0
7,2013-06-09,0,0,0,0,0,0
1,2013-06-10,4461,525,1,0,0,0
2,2013-06-11,4770,591,1,0,0,0
3,2013-06-12,4097,496,1,0,0,0
4,2013-06-13,4747,533,1,0,0,0
5,2013-06-14,4542,540,1,0,0,0
6,2013-06-15,2240,263,1,0,0,0
7,2013-06-16,0,0,0,0,0,0
1,2013-06-17,8145,731,1,1,0,0
2,2013-06-18,6339,648,1,1,0,0
3,2013-06-19,5012,525,1,1,0,0
4,2013-06-20,4854,547,1,1,0,0
5,2013-06-21,5951,598,1,1,0,0
6,2013-06-22,2036,242,1,0,0,0
7,2013-06-23,0,0,0,0,0,0
1,2013-06-24,4785,558,1,0,0,0
2,2013-06-25,4536,536,1,0,0,0
3,2013-06-26,4294,504,1,0,0,0
4,2013-06-27,3760,498,1,0,0,0
5,2013-06-28,5628,627,1,0,0,0
6,2013-06-29,2343,256,1,0,0,0
7,2013-06-30,0,0,0,0,0,0
1,2013-07-01,8176,779,1,1,0,0
2,2013-07-02,6747,701,1,1,0,0
3,2013-07-03,5261,556,1,1,0,0
4,2013-07-04,6081,665,1,1,0,0
5,2013-07-05,5589,576,1,1,0,0
6,2013-07-06,2406,264,1,0,0,0
7,2013-07-07,0,0,0,0,0,0
1,2013-07-08,4512,544,1,0,0,0
2,2013-07-09,4934,603,1,0,0,0
3,2013-07-10,4643,539,1,0,0,0
4,2013-07-11,5052,603,1,0,0,0
5,2013-07-12,4752,513,1,0,0,0
6,2013-07-13,2208,244,1,0,0,0
7,2013-07-14,0,0,0,0,0,0
1,2013-07-15,8444,757,1,1,0,1
2,2013-07-16,7820,729,1,1,0,1
3,2013-07-17,5480,570,1,1,0,1
4,2013-07-18,6234,621,1,1,0,1
5,2013-07-19,5539,569,1,1,0,1
6,2013-07-20,2067,231,1,0,0,0
7,2013-07-21,0,0,0,0,0,0
1,2013-07-22,4286,517,1,0,0,1
2,2013-07-23,3940,491,1,0,0,1
3,2013-07-24,4176,444,1,0,0,1
4,2013-07-25,3984,509,1,0,0,1
5,2013-07-26,4074,491,1,0,0,1
6,2013-07-27,1988,236,1,0,0,0
7,2013-07-28,0,0,0,0,0,0
1,2013-07-29,8207,706,1,1,0,1
2,2013-07-30,6835,657,1,1,0,1
3,2013-07-31,7300,702,1,1,0,1
4,2013-08-01,6711,702,1,1,0,1
5,2013-08-02,5412,555,1,1,0,1
6,2013-08-03,2506,251,1,0,0,0
7,2013-08-04,0,0,0,0,0,0
1,2013-08-05,5230,608,1,0,0,1
2,2013-08-06,4481,546,1,0,0,1
3,2013-08-07,4305,529,1,0,0,1
4,2013-08-08,4859,564,1,0,0,1
5,2013-08-09,4067,491,1,0,0,1
6,2013-08-10,2066,256,1,0,0,0
7,2013-08-11,0,0,0,0,0,0
1,2013-08-12,7488,775,1,1,0,1
2,2013-08-13,7000,706,1,1,0,1
3,2013-08-14,6132,624,1,1,0,1
4,2013-08-15,6221,673,1,1,0,1
5,2013-08-16,4874,571,1,1,0,1
6,2013-08-17,2289,231,1,0,0,0
7,2013-08-18,0,0,0,0,0,0
1,2013-08-19,4831,614,1,0,0,1
2,2013-08-20,4989,596,1,0,0,1
3,2013-08-21,4589,578,1,0,0,1
4,2013-08-22,4122,519,1,0,0,1
5,2013-08-23,4196,506,1,0,0,1
6,2013-08-24,1937,246,1,0,0,0
7,2013-08-25,0,0,0,0,0,0
1,2013-08-26,8539,799,1,1,0,0
2,2013-08-27,6731,679,1,1,0,0
3,2013-08-28,6107,613,1,1,0,0
4,2013-08-29,6447,671,1,1,0,0
5,2013-08-30,7038,703,1,1,0,0
6,2013-08-31,2995,296,1,0,0,0
7,2013-09-01,0,0,0,0,0,0
1,2013-09-02,4640,535,1,0,0,0
2,2013-09-03,4403,566,1,0,0,0
3,2013-09-04,4107,500,1,0,0,0
4,2013-09-05,4504,566,1,0,0,0
5,2013-09-06,4681,532,1,0,0,0
6,2013-09-07,2514,275,1,0,0,0
7,2013-09-08,0,0,0,0,0,0
1,2013-09-09,7847,671,1,1,0,0
2,2013-09-10,7239,717,1,1,0,0
3,2013-09-11,5841,556,1,1,0,0
4,2013-09-12,6297,644,1,1,0,0
5,2013-09-13,6038,614,1,1,0,0
6,2013-09-14,2428,268,1,0,0,0
7,2013-09-15,0,0,0,0,0,0
1,2013-09-16,4577,508,1,0,0,0
2,2013-09-17,5045,613,1,0,0,0
3,2013-09-18,4106,507,1,0,0,0
