@relation train-weka.filters.unsupervised.instance.RemoveWithValues-S458.0-Cfirst-Lfirst-last-V-weka.filters.unsupervised.instance.RemoveWithValues-S457.0-Cfirst-Lfirst-last

@attribute DayOfWeek numeric
@attribute Date date yyyy-MM-dd
@attribute Sales numeric
@attribute Customers numeric
@attribute Open numeric
@attribute Promo numeric
@attribute StateHoliday string
@attribute SchoolHoliday numeric

@data
2,2013-01-01,0,0,0,0,a,1
3,2013-01-02,3557,355,1,0,0,1
4,2013-01-03,3231,324,1,0,0,1
5,2013-01-04,4229,386,1,0,0,1
6,2013-01-05,3888,375,1,0,0,0
7,2013-01-06,0,0,0,0,a,0
1,2013-01-07,5970,485,1,1,0,0
2,2013-01-08,4287,367,1,1,0,0
3,2013-01-09,4331,365,1,1,0,0
4,2013-01-10,4255,397,1,1,0,0
5,2013-01-11,4244,412,1,1,0,0
6,2013-01-12,4053,381,1,0,0,0
7,2013-01-13,0,0,0,0,0,0
1,2013-01-14,3408,319,1,0,0,0
2,2013-01-15,2591,271,1,0,0,0
3,2013-01-16,2741,299,1,0,0,0
4,2013-01-17,1767,189,1,0,0,0
5,2013-01-18,3463,349,1,0,0,0
6,2013-01-19,3662,389,1,0,0,0
7,2013-01-20,0,0,0,0,0,0
1,2013-01-21,5301,443,1,1,0,0
2,2013-01-22,4752,394,1,1,0,0
3,2013-01-23,3915,360,1,1,0,0
4,2013-01-24,4001,394,1,1,0,0
5,2013-01-25,4246,409,1,1,0,0
6,2013-01-26,3758,374,1,0,0,0
7,2013-01-27,0,0,0,0,0,0
1,2013-01-28,2903,308,1,0,0,0
2,2013-01-29,2873,253,1,0,0,0
3,2013-01-30,3051,303,1,0,0,0
4,2013-01-31,3675,378,1,0,0,0
5,2013-02-01,3928,384,1,0,0,0
6,2013-02-02,4248,403,1,0,0,0
7,2013-02-03,0,0,0,0,0,0
1,2013-02-04,4588,414,1,1,0,0
2,2013-02-05,5335,410,1,1,0,0
3,2013-02-06,4220,394,1,1,0,0
4,2013-02-07,4038,430,1,1,0,0
5,2013-02-08,3867,387,1,1,0,0
6,2013-02-09,3881,367,1,0,0,0
7,2013-02-10,0,0,0,0,0,0
1,2013-02-11,2082,223,1,0,0,1
2,2013-02-12,3025,297,1,0,0,1
3,2013-02-13,3352,353,1,0,0,1
4,2013-02-14,3867,363,1,0,0,1
5,2013-02-15,3485,345,1,0,0,1
6,2013-02-16,4031,408,1,0,0,0
7,2013-02-17,0,0,0,0,0,0
1,2013-02-18,6146,482,1,1,0,0
2,2013-02-19,4722,394,1,1,0,0
3,2013-02-20,3864,346,1,1,0,0
4,2013-02-21,4329,380,1,1,0,0
5,2013-02-22,4946,458,1,1,0,0
6,2013-02-23,3832,389,1,0,0,0
7,2013-02-24,0,0,0,0,0,0
1,2013-02-25,2956,312,1,0,0,0
2,2013-02-26,2587,270,1,0,0,0
3,2013-02-27,3063,283,1,0,0,0
4,2013-02-28,3858,335,1,0,0,0
5,2013-03-01,4059,400,1,0,0,0
6,2013-03-02,4203,402,1,0,0,0
7,2013-03-03,0,0,0,0,0,0
1,2013-03-04,5629,498,1,1,0,0
2,2013-03-05,4319,394,1,1,0,0
3,2013-03-06,4153,366,1,1,0,0
4,2013-03-07,4070,394,1,1,0,0
5,2013-03-08,4286,410,1,1,0,0
6,2013-03-09,3839,411,1,0,0,0
7,2013-03-10,0,0,0,0,0,0
1,2013-03-11,3429,357,1,0,0,0
2,2013-03-12,2966,292,1,0,0,0
3,2013-03-13,3073,286,1,0,0,0
4,2013-03-14,2986,324,1,0,0,0
5,2013-03-15,3697,389,1,0,0,0
6,2013-03-16,3754,389,1,0,0,0
7,2013-03-17,0,0,0,0,0,0
1,2013-03-18,5828,465,1,1,0,0
2,2013-03-19,4864,429,1,1,0,0
