@relation train-weka.filters.unsupervised.instance.RemoveWithValues-S636.0-Cfirst-Lfirst-last-V-weka.filters.unsupervised.instance.RemoveWithValues-S635.0-Cfirst-Lfirst-last

@attribute DayOfWeek numeric
@attribute Date date yyyy-MM-dd
@attribute Sales numeric
@attribute Customers numeric
@attribute Open numeric
@attribute Promo numeric
@attribute StateHoliday string
@attribute SchoolHoliday numeric

@data
2,2013-01-01,0,0,0,0,a,1
3,2013-01-02,4888,564,1,0,0,1
4,2013-01-03,5321,634,1,0,0,1
5,2013-01-04,5573,657,1,0,0,1
6,2013-01-05,1748,212,1,0,0,0
7,2013-01-06,0,0,0,0,a,0
1,2013-01-07,9659,855,1,1,0,0
2,2013-01-08,9080,864,1,1,0,0
3,2013-01-09,6390,616,1,1,0,0
4,2013-01-10,6437,651,1,1,0,0
5,2013-01-11,6436,729,1,1,0,0
6,2013-01-12,2052,230,1,0,0,0
7,2013-01-13,0,0,0,0,0,0
1,2013-01-14,4376,534,1,0,0,0
2,2013-01-15,4567,566,1,0,0,0
3,2013-01-16,4035,475,1,0,0,0
4,2013-01-17,4802,561,1,0,0,0
5,2013-01-18,4472,572,1,0,0,0
6,2013-01-19,1722,184,1,0,0,0
7,2013-01-20,0,0,0,0,0,0
1,2013-01-21,6782,649,1,1,0,0
2,2013-01-22,7218,708,1,1,0,0
3,2013-01-23,6642,623,1,1,0,0
4,2013-01-24,6339,660,1,1,0,0
5,2013-01-25,6218,679,1,1,0,0
6,2013-01-26,1525,190,1,0,0,0
7,2013-01-27,0,0,0,0,0,0
1,2013-01-28,3910,475,1,0,0,0
2,2013-01-29,4635,581,1,0,0,0
3,2013-01-30,4487,492,1,0,0,0
4,2013-01-31,5152,571,1,0,0,0
5,2013-02-01,6158,671,1,0,0,1
6,2013-02-02,1864,204,1,0,0,0
7,2013-02-03,0,0,0,0,0,0
1,2013-02-04,8276,778,1,1,0,1
2,2013-02-05,8398,844,1,1,0,1
3,2013-02-06,6510,663,1,1,0,1
4,2013-02-07,6477,662,1,1,0,1
5,2013-02-08,5787,608,1,1,0,1
6,2013-02-09,1669,177,1,0,0,0
7,2013-02-10,0,0,0,0,0,0
1,2013-02-11,4998,563,1,0,0,0
2,2013-02-12,5242,642,1,0,0,0
3,2013-02-13,4611,543,1,0,0,0
4,2013-02-14,4848,579,1,0,0,0
5,2013-02-15,4901,607,1,0,0,0
6,2013-02-16,1558,190,1,0,0,0
7,2013-02-17,0,0,0,0,0,0
1,2013-02-18,9502,836,1,1,0,0
2,2013-02-19,7125,684,1,1,0,0
3,2013-02-20,6353,622,1,1,0,0
4,2013-02-21,5961,621,1,1,0,0
5,2013-02-22,6772,714,1,1,0,0
6,2013-02-23,1720,195,1,0,0,0
7,2013-02-24,0,0,0,0,0,0
1,2013-02-25,3755,479,1,0,0,0
2,2013-02-26,5046,561,1,0,0,0
3,2013-02-27,4531,477,1,0,0,0
4,2013-02-28,6003,653,1,0,0,0
5,2013-03-01,5772,652,1,0,0,0
6,2013-03-02,1885,210,1,0,0,0
7,2013-03-03,0,0,0,0,0,0
1,2013-03-04,9166,844,1,1,0,0
2,2013-03-05,9207,892,1,1,0,0
3,2013-03-06,6060,646,1,1,0,0
4,2013-03-07,6993,711,1,1,0,0
5,2013-03-08,7188,728,1,1,0,0
6,2013-03-09,2013,205,1,0,0,0
7,2013-03-10,0,0,0,0,0,0
1,2013-03-11,3772,491,1,0,0,0
2,2013-03-12,4421,544,1,0,0,0
3,2013-03-13,4105,512,1,0,0,0
4,2013-03-14,4048,488,1,0,0,0
5,2013-03-15,5220,637,1,0,0,0
6,2013-03-16,1959,223,1,0,0,0
7,2013-03-17,0,0,0,0,0,0
1,2013-03-18,7431,697,1,1,0,0
2,2013-03-19,7213,705,1,1,0,0
3,2013-03-20,7266,657,1,1,0,0
4,2013-03-21,6316,665,1,1,0,0
5,2013-03-22,7406,742,1,1,0,0
6,2013-03-23,2048,223,1,0,0,0
7,2013-03-24,0,0,0,0,0,0
1,2013-03-25,9739,842,1,1,0,1
2,2013-03-26,10053,941,1,1,0,1
3,2013-03-27,8300,737,1,1,0,1
4,2013-03-28,9227,941,1,1,0,1
5,2013-03-29,0,0,0,1,b,1
6,2013-03-30,4327,453,1,0,0,0
7,2013-03-31,0,0,0,0,0,0
1,2013-04-01,0,0,0,0,b,0
2,2013-04-02,5787,712,1,0,0,0
3,2013-04-03,5144,604,1,0,0,0
4,2013-04-04,5249,603,1,0,0,0
5,2013-04-05,5319,615,1,0,0,0
6,2013-04-06,1896,190,1,0,0,0
7,2013-04-07,0,0,0,0,0,0
1,2013-04-08,8516,827,1,1,0,0
2,2013-04-09,7896,806,1,1,0,0
3,2013-04-10,5631,582,1,1,0,0
4,2013-04-11,6280,638,1,1,0,0
5,2013-04-12,6700,743,1,1,0,0
6,2013-04-13,1740,192,1,0,0,0
7,2013-04-14,0,0,0,0,0,0
1,2013-04-15,3977,502,1,0,0,0
2,2013-04-16,4504,581,1,0,0,0
3,2013-04-17,3978,486,1,0,0,0
4,2013-04-18,3961,513,1,0,0,0
5,2013-04-19,5178,636,1,0,0,0
6,2013-04-20,1777,198,1,0,0,0
7,2013-04-21,0,0,0,0,0,0
1,2013-04-22,7816,777,1,1,0,0
2,2013-04-23,7704,769,1,1,0,0
3,2013-04-24,5396,557,1,1,0,0
4,2013-04-25,5792,619,1,1,0,0
5,2013-04-26,6103,662,1,1,0,0
6,2013-04-27,1755,197,1,0,0,0
7,2013-04-28,0,0,0,0,0,0
1,2013-04-29,7427,744,1,1,0,0
2,2013-04-30,9417,936,1,1,0,0
3,2013-05-01,0,0,0,1,a,0
4,2013-05-02,8327,818,1,1,0,0
5,2013-05-03,6732,727,1,1,0,0
6,2013-05-04,2233,224,1,0,0,0
7,2013-05-05,0,0,0,0,0,0
1,2013-05-06,5616,671,1,0,0,0
2,2013-05-07,5761,665,1,0,0,0
3,2013-05-08,5661,655,1,0,0,0
4,2013-05-09,0,0,0,0,a,0
5,2013-05-10,5717,663,1,0,0,1
6,2013-05-11,2081,225,1,0,0,0
7,2013-05-12,0,0,0,0,0,0
1,2013-05-13,7846,790,1,1,0,1
2,2013-05-14,7676,816,1,1,0,1
3,2013-05-15,6386,610,1,1,0,1
4,2013-05-16,6145,667,1,1,0,1
5,2013-05-17,6185,694,1,1,0,1
6,2013-05-18,2300,209,1,0,0,0
7,2013-05-19,0,0,0,0,0,0
1,2013-05-20,0,0,0,0,a,0
2,2013-05-21,5804,705,1,0,0,0
3,2013-05-22,4185,438,1,0,0,0
4,2013-05-23,5091,621,1,0,0,0
5,2013-05-24,5001,598,1,0,0,0
6,2013-05-25,1933,194,1,0,0,0
7,2013-05-26,0,0,0,0,0,0
1,2013-05-27,9089,868,1,1,0,0
2,2013-05-28,7500,759,1,1,0,0
3,2013-05-29,6497,650,1,1,0,0
4,2013-05-30,7667,744,1,1,0,0
5,2013-05-31,8178,883,1,1,0,0
6,2013-06-01,2518,249,1,0,0,0
7,2013-06-02,0,0,0,0,0,0
1,2013-06-03,7687,794,1,1,0,0
2,2013-06-04,8163,852,1,1,0,0
3,2013-06-05,5638,601,1,1,0,0
4,2013-06-06,5966,651,1,1,0,0
5,2013-06-07,6732,759,1,1,0,0
6,2013-06-08,2299,243,1,0,0,0
7,2013-06-09,0,0,0,0,0,0
1,2013-06-10,4413,543,1,0,0,0
2,2013-06-11,4675,600,1,0,0,0
3,2013-06-12,4167,482,1,0,0,0
4,2013-06-13,4824,578,1,0,0,0
5,2013-06-14,5417,630,1,0,0,0
6,2013-06-15,2474,241,1,0,0,0
7,2013-06-16,0,0,0,0,0,0
1,2013-06-17,8943,839,1,1,0,0
2,2013-06-18,7921,775,1,1,0,0
3,2013-06-19,5540,546,1,1,0,0
4,2013-06-20,6015,621,1,1,0,0
5,2013-06-21,7332,764,1,1,0,0
6,2013-06-22,2711,265,1,0,0,0
7,2013-06-23,0,0,0,0,0,0
1,2013-06-24,5299,602,1,0,0,0
2,2013-06-25,4836,604,1,0,0,0
3,2013-06-26,4625,507,1,0,0,0
4,2013-06-27,4598,569,1,0,0,0
5,2013-06-28,6067,701,1,0,0,0
6,2013-06-29,2202,263,1,0,0,0
7,2013-06-30,0,0,0,0,0,0
1,2013-07-01,10347,887,1,1,0,0
2,2013-07-02,9256,899,1,1,0,0
3,2013-07-03,6807,652,1,1,0,0
4,2013-07-04,7265,743,1,1,0,0
5,2013-07-05,6471,729,1,1,0,0
6,2013-07-06,2393,241,1,0,0,0
7,2013-07-07,0,0,0,0,0,0
1,2013-07-08,5103,592,1,0,0,0
2,2013-07-09,5731,664,1,0,0,0
3,2013-07-10,4424,540,1,0,0,0
4,2013-07-11,4975,604,1,0,0,0
5,2013-07-12,5781,675,1,0,0,0
6,2013-07-13,2242,241,1,0,0,0
7,2013-07-14,0,0,0,0,0,0
1,2013-07-15,9932,857,1,1,0,1
2,2013-07-16,8708,807,1,1,0,1
3,2013-07-17,6168,635,1,1,0,1
4,2013-07-18,6693,696,1,1,0,1
5,2013-07-19,6931,718,1,1,0,1
6,2013-07-20,2425,240,1,0,0,0
7,2013-07-21,0,0,0,0,0,0
1,2013-07-22,4493,529,1,0,0,1
2,2013-07-23,4856,537,1,0,0,1
3,2013-07-24,4397,487,1,0,0,1
4,2013-07-25,4079,480,1,0,0,1
5,2013-07-26,5614,571,1,0,0,1
6,2013-07-27,2002,219,1,0,0,0
7,2013-07-28,0,0,0,0,0,0
1,2013-07-29,9631,850,1,1,0,1
2,2013-07-30,9708,864,1,1,0,1
3,2013-07-31,8452,771,1,1,0,1
4,2013-08-01,7545,759,1,1,0,1
5,2013-08-02,7057,737,1,1,0,1
6,2013-08-03,2276,261,1,0,0,0
7,2013-08-04,0,0,0,0,0,0
1,2013-08-05,4940,587,1,0,0,1
2,2013-08-06,4456,542,1,0,0,1
