@relation train-weka.filters.unsupervised.instance.RemoveWithValues-S896.0-Cfirst-Lfirst-last-V-weka.filters.unsupervised.instance.RemoveWithValues-S895.0-Cfirst-Lfirst-last

@attribute DayOfWeek numeric
@attribute Date date yyyy-MM-dd
@attribute Sales numeric
@attribute Customers numeric
@attribute Open numeric
@attribute Promo numeric
@attribute StateHoliday string
@attribute SchoolHoliday numeric

@data
2,2013-01-01,0,0,0,0,a,1
3,2013-01-02,8047,809,1,0,0,1
4,2013-01-03,6411,695,1,0,0,1
5,2013-01-04,7461,750,1,0,0,1
6,2013-01-05,8134,836,1,0,0,0
7,2013-01-06,0,0,0,0,a,0
1,2013-01-07,11217,1043,1,1,0,0
2,2013-01-08,9668,906,1,1,0,0
3,2013-01-09,8987,856,1,1,0,0
4,2013-01-10,8840,894,1,1,0,0
5,2013-01-11,9421,892,1,1,0,0
6,2013-01-12,7158,747,1,0,0,0
7,2013-01-13,0,0,0,0,0,0
1,2013-01-14,7228,809,1,0,0,0
2,2013-01-15,7644,825,1,0,0,0
3,2013-01-16,6149,669,1,0,0,0
4,2013-01-17,5873,643,1,0,0,0
5,2013-01-18,7345,744,1,0,0,0
6,2013-01-19,7559,789,1,0,0,0
7,2013-01-20,0,0,0,0,0,0
1,2013-01-21,10627,966,1,1,0,0
2,2013-01-22,9507,890,1,1,0,0
3,2013-01-23,8519,808,1,1,0,0
4,2013-01-24,8776,855,1,1,0,0
5,2013-01-25,9582,887,1,1,0,0
6,2013-01-26,7967,862,1,0,0,0
7,2013-01-27,0,0,0,0,0,0
1,2013-01-28,7311,815,1,0,0,0
2,2013-01-29,6850,704,1,0,0,0
3,2013-01-30,6962,775,1,0,0,0
4,2013-01-31,7408,780,1,0,0,0
5,2013-02-01,7330,746,1,0,0,0
6,2013-02-02,9271,874,1,0,0,0
7,2013-02-03,0,0,0,0,0,0
1,2013-02-04,10442,987,1,1,0,0
2,2013-02-05,9508,831,1,1,0,0
3,2013-02-06,8254,791,1,1,0,0
4,2013-02-07,8927,840,1,1,0,0
5,2013-02-08,10473,967,1,1,0,0
6,2013-02-09,7943,840,1,0,0,0
7,2013-02-10,0,0,0,0,0,0
1,2013-02-11,7704,828,1,0,0,0
2,2013-02-12,6759,717,1,0,0,0
3,2013-02-13,7497,768,1,0,0,0
4,2013-02-14,6967,761,1,0,0,0
5,2013-02-15,6687,700,1,0,0,0
6,2013-02-16,8042,846,1,0,0,0
7,2013-02-17,0,0,0,0,0,0
1,2013-02-18,11425,1113,1,1,0,0
2,2013-02-19,9647,866,1,1,0,0
3,2013-02-20,8487,842,1,1,0,0
4,2013-02-21,8795,858,1,1,0,0
5,2013-02-22,8909,878,1,1,0,0
6,2013-02-23,7745,814,1,0,0,0
7,2013-02-24,0,0,0,0,0,0
1,2013-02-25,7260,828,1,0,0,0
2,2013-02-26,6595,680,1,0,0,0
3,2013-02-27,6799,721,1,0,0,0
4,2013-02-28,7979,833,1,0,0,0
5,2013-03-01,7994,787,1,0,0,0
6,2013-03-02,9028,887,1,0,0,0
7,2013-03-03,0,0,0,0,0,0
1,2013-03-04,11376,1033,1,1,0,0
2,2013-03-05,9971,958,1,1,0,0
3,2013-03-06,8729,883,1,1,0,0
4,2013-03-07,8669,844,1,1,0,0
5,2013-03-08,8455,856,1,1,0,0
6,2013-03-09,9155,909,1,0,0,0
7,2013-03-10,0,0,0,0,0,0
1,2013-03-11,7579,782,1,0,0,0
2,2013-03-12,7862,805,1,0,0,0
3,2013-03-13,7165,734,1,0,0,0
4,2013-03-14,7328,801,1,0,0,0
5,2013-03-15,7594,815,1,0,0,0
6,2013-03-16,8801,896,1,0,0,0
7,2013-03-17,0,0,0,0,0,0
1,2013-03-18,11413,1002,1,1,0,0
2,2013-03-19,10104,915,1,1,0,0
3,2013-03-20,9237,866,1,1,0,0
4,2013-03-21,8863,886,1,1,0,0
5,2013-03-22,9353,930,1,1,0,0
6,2013-03-23,8644,833,1,0,0,0
7,2013-03-24,0,0,0,0,0,0
1,2013-03-25,9744,930,1,1,0,1
2,2013-03-26,10133,935,1,1,0,1
3,2013-03-27,10391,1001,1,1,0,1
4,2013-03-28,10422,1070,1,1,0,1
5,2013-03-29,0,0,0,1,b,1
6,2013-03-30,11347,1110,1,0,0,0
7,2013-03-31,0,0,0,0,0,0
1,2013-04-01,0,0,0,0,b,1
2,2013-04-02,9044,913,1,0,0,1
3,2013-04-03,8125,855,1,0,0,1
4,2013-04-04,7534,789,1,0,0,1
5,2013-04-05,7579,782,1,0,0,1
6,2013-04-06,8408,836,1,0,0,0
7,2013-04-07,0,0,0,0,0,0
1,2013-04-08,11076,1061,1,1,0,0
2,2013-04-09,9892,931,1,1,0,0
3,2013-04-10,9030,857,1,1,0,0
4,2013-04-11,8392,855,1,1,0,0
5,2013-04-12,9485,917,1,1,0,0
6,2013-04-13,8256,893,1,0,0,0
7,2013-04-14,0,0,0,0,0,0
1,2013-04-15,7596,834,1,0,0,0
2,2013-04-16,7079,770,1,0,0,0
3,2013-04-17,7251,796,1,0,0,0
4,2013-04-18,6943,735,1,0,0,0
5,2013-04-19,7813,850,1,0,0,0
6,2013-04-20,8239,828,1,0,0,0
7,2013-04-21,0,0,0,0,0,0
1,2013-04-22,11092,1059,1,1,0,0
2,2013-04-23,8943,858,1,1,0,0
3,2013-04-24,8521,829,1,1,0,0
4,2013-04-25,8280,848,1,1,0,0
5,2013-04-26,8772,873,1,1,0,0
6,2013-04-27,8526,807,1,0,0,0
7,2013-04-28,0,0,0,0,0,0
1,2013-04-29,11747,1040,1,1,0,0
2,2013-04-30,10824,1067,1,1,0,0
3,2013-05-01,0,0,0,1,a,0
4,2013-05-02,11574,1057,1,1,0,0
5,2013-05-03,9072,907,1,1,0,0
6,2013-05-04,9156,920,1,0,0,0
7,2013-05-05,0,0,0,0,0,0
1,2013-05-06,8290,863,1,0,0,0
2,2013-05-07,7878,780,1,0,0,0
3,2013-05-08,9373,997,1,0,0,0
4,2013-05-09,0,0,0,0,a,0
5,2013-05-10,9814,1016,1,0,0,0
6,2013-05-11,8886,907,1,0,0,0
7,2013-05-12,0,0,0,0,0,0
1,2013-05-13,11888,1059,1,1,0,0
2,2013-05-14,9385,901,1,1,0,0
3,2013-05-15,9723,850,1,1,0,0
4,2013-05-16,9433,930,1,1,0,0
5,2013-05-17,10732,940,1,1,0,0
6,2013-05-18,8545,912,1,0,0,0
7,2013-05-19,0,0,0,0,0,0
1,2013-05-20,0,0,0,0,a,0
2,2013-05-21,9025,951,1,0,0,1
3,2013-05-22,7247,697,1,0,0,1
4,2013-05-23,6852,715,1,0,0,1
5,2013-05-24,7124,755,1,0,0,1
6,2013-05-25,7774,807,1,0,0,0
7,2013-05-26,0,0,0,0,0,0
1,2013-05-27,10442,932,1,1,0,1
2,2013-05-28,7932,761,1,1,0,1
3,2013-05-29,10349,921,1,1,0,1
4,2013-05-30,0,0,0,1,a,1
5,2013-05-31,10513,920,1,1,0,1
6,2013-06-01,8187,784,1,0,0,0
7,2013-06-02,0,0,0,0,0,0
1,2013-06-03,12101,1102,1,1,0,0
2,2013-06-04,9718,898,1,1,0,0
3,2013-06-05,8722,854,1,1,0,0
4,2013-06-06,9412,868,1,1,0,0
5,2013-06-07,9496,902,1,1,0,0
6,2013-06-08,7871,821,1,0,0,0
7,2013-06-09,0,0,0,0,0,0
1,2013-06-10,8485,809,1,0,0,0
2,2013-06-11,7801,836,1,0,0,0
3,2013-06-12,7500,775,1,0,0,0
4,2013-06-13,6785,729,1,0,0,0
5,2013-06-14,8359,840,1,0,0,0
6,2013-06-15,8232,848,1,0,0,0
7,2013-06-16,0,0,0,0,0,0
1,2013-06-17,11108,984,1,1,0,0
2,2013-06-18,8345,834,1,1,0,0
3,2013-06-19,7827,767,1,1,0,0
4,2013-06-20,8052,783,1,1,0,0
5,2013-06-21,9685,946,1,1,0,0
6,2013-06-22,7621,838,1,0,0,0
7,2013-06-23,0,0,0,0,0,0
1,2013-06-24,7302,846,1,0,0,0
2,2013-06-25,7297,791,1,0,0,0
3,2013-06-26,6919,739,1,0,0,0
4,2013-06-27,6958,737,1,0,0,0
5,2013-06-28,8070,832,1,0,0,0
6,2013-06-29,8684,823,1,0,0,0
7,2013-06-30,0,0,0,0,0,0
1,2013-07-01,11875,1092,1,1,0,0
2,2013-07-02,9366,882,1,1,0,0
3,2013-07-03,9986,877,1,1,0,0
4,2013-07-04,9598,915,1,1,0,0
