@relation train-weka.filters.unsupervised.instance.RemoveWithValues-S783.0-Cfirst-Lfirst-last-V-weka.filters.unsupervised.instance.RemoveWithValues-S782.0-Cfirst-Lfirst-last

@attribute DayOfWeek numeric
@attribute Date date yyyy-MM-dd
@attribute Sales numeric
@attribute Customers numeric
@attribute Open numeric
@attribute Promo numeric
@attribute StateHoliday string
@attribute SchoolHoliday numeric

@data
2,2013-01-01,0,0,0,0,a,1
3,2013-01-02,3594,389,1,0,0,1
4,2013-01-03,3543,366,1,0,0,1
5,2013-01-04,4566,448,1,0,0,1
6,2013-01-05,4146,412,1,0,0,0
7,2013-01-06,0,0,0,0,0,0
1,2013-01-07,6236,534,1,1,0,0
2,2013-01-08,5129,448,1,1,0,0
3,2013-01-09,4811,437,1,1,0,0
4,2013-01-10,4942,441,1,1,0,0
5,2013-01-11,5365,492,1,1,0,0
6,2013-01-12,3730,378,1,0,0,0
7,2013-01-13,0,0,0,0,0,0
1,2013-01-14,4054,424,1,0,0,0
2,2013-01-15,3001,319,1,0,0,0
3,2013-01-16,3341,339,1,0,0,0
4,2013-01-17,4039,405,1,0,0,0
5,2013-01-18,3896,416,1,0,0,0
6,2013-01-19,3980,408,1,0,0,0
7,2013-01-20,0,0,0,0,0,0
1,2013-01-21,5673,484,1,1,0,0
2,2013-01-22,4918,448,1,1,0,0
3,2013-01-23,4222,419,1,1,0,0
4,2013-01-24,4891,460,1,1,0,0
5,2013-01-25,5801,496,1,1,0,0
6,2013-01-26,4027,429,1,0,0,0
7,2013-01-27,0,0,0,0,0,0
1,2013-01-28,4284,441,1,0,0,0
2,2013-01-29,3294,351,1,0,0,0
3,2013-01-30,3559,360,1,0,0,0
4,2013-01-31,4326,446,1,0,0,0
5,2013-02-01,4503,431,1,0,0,0
6,2013-02-02,4462,430,1,0,0,0
7,2013-02-03,0,0,0,0,0,0
1,2013-02-04,5767,505,1,1,0,0
2,2013-02-05,5020,437,1,1,0,0
3,2013-02-06,4654,421,1,1,0,0
4,2013-02-07,5099,498,1,1,0,0
5,2013-02-08,5288,485,1,1,0,0
6,2013-02-09,4442,430,1,0,0,0
7,2013-02-10,0,0,0,0,0,0
1,2013-02-11,3946,418,1,0,0,0
2,2013-02-12,1091,122,1,0,0,0
3,2013-02-13,3962,431,1,0,0,0
4,2013-02-14,4593,452,1,0,0,0
5,2013-02-15,3613,363,1,0,0,0
6,2013-02-16,4927,448,1,0,0,0
7,2013-02-17,0,0,0,0,0,0
1,2013-02-18,5983,555,1,1,0,0
2,2013-02-19,4698,447,1,1,0,0
3,2013-02-20,4561,409,1,1,0,0
4,2013-02-21,4496,412,1,1,0,0
5,2013-02-22,4703,442,1,1,0,0
6,2013-02-23,3645,388,1,0,0,0
7,2013-02-24,0,0,0,0,0,0
1,2013-02-25,3509,372,1,0,0,0
2,2013-02-26,3652,378,1,0,0,0
3,2013-02-27,3379,363,1,0,0,0
4,2013-02-28,4484,454,1,0,0,0
5,2013-03-01,4697,448,1,0,0,0
6,2013-03-02,4710,434,1,0,0,0
7,2013-03-03,0,0,0,0,0,0
1,2013-03-04,6200,553,1,1,0,0
2,2013-03-05,5256,464,1,1,0,0
3,2013-03-06,4742,448,1,1,0,0
4,2013-03-07,5138,480,1,1,0,0
5,2013-03-08,5322,475,1,1,0,0
6,2013-03-09,4227,460,1,0,0,0
7,2013-03-10,0,0,0,0,0,0
1,2013-03-11,4735,477,1,0,0,0
2,2013-03-12,2333,259,1,0,0,0
3,2013-03-13,4124,362,1,0,0,0
4,2013-03-14,4074,395,1,0,0,0
5,2013-03-15,4960,476,1,0,0,0
6,2013-03-16,4996,486,1,0,0,0
7,2013-03-17,0,0,0,0,0,0
1,2013-03-18,6727,564,1,1,0,0
2,2013-03-19,4772,458,1,1,0,0
3,2013-03-20,4737,438,1,1,0,1
4,2013-03-21,5050,469,1,1,0,1
5,2013-03-22,4740,472,1,1,0,1
6,2013-03-23,4430,426,1,0,0,0
7,2013-03-24,0,0,0,0,0,0
1,2013-03-25,6408,534,1,1,0,1
2,2013-03-26,6240,529,1,1,0,1
3,2013-03-27,6229,517,1,1,0,1
4,2013-03-28,8437,693,1,1,0,1
5,2013-03-29,0,0,0,1,b,1
6,2013-03-30,8088,742,1,0,0,0
7,2013-03-31,0,0,0,0,0,0
1,2013-04-01,0,0,0,0,b,1
2,2013-04-02,4543,460,1,0,0,1
3,2013-04-03,3639,411,1,0,0,1
4,2013-04-04,4200,416,1,0,0,1
5,2013-04-05,4491,425,1,0,0,1
6,2013-04-06,4816,459,1,0,0,0
7,2013-04-07,0,0,0,0,0,0
1,2013-04-08,6415,550,1,1,0,0
2,2013-04-09,5146,464,1,1,0,0
3,2013-04-10,5381,471,1,1,0,0
4,2013-04-11,5165,464,1,1,0,0
5,2013-04-12,5601,512,1,1,0,0
6,2013-04-13,4611,433,1,0,0,0
7,2013-04-14,0,0,0,0,0,0
1,2013-04-15,3592,373,1,0,0,0
2,2013-04-16,3680,394,1,0,0,0
3,2013-04-17,3636,370,1,0,0,0
4,2013-04-18,4032,404,1,0,0,0
5,2013-04-19,3981,429,1,0,0,0
6,2013-04-20,4421,431,1,0,0,0
7,2013-04-21,0,0,0,0,0,0
1,2013-04-22,5683,508,1,1,0,0
2,2013-04-23,4960,464,1,1,0,0
3,2013-04-24,3924,383,1,1,0,0
4,2013-04-25,4850,453,1,1,0,0
5,2013-04-26,5190,484,1,1,0,0
6,2013-04-27,4859,460,1,0,0,0
7,2013-04-28,0,0,0,0,0,0
1,2013-04-29,5692,519,1,1,0,0
2,2013-04-30,6176,548,1,1,0,0
3,2013-05-01,0,0,0,1,a,0
4,2013-05-02,6356,578,1,1,0,0
5,2013-05-03,5372,520,1,1,0,0
6,2013-05-04,4802,434,1,0,0,0
7,2013-05-05,0,0,0,0,0,0
1,2013-05-06,3143,304,1,0,0,0
2,2013-05-07,3807,378,1,0,0,0
3,2013-05-08,5144,479,1,0,0,0
4,2013-05-09,0,0,0,0,a,0
