@relation train-weka.filters.unsupervised.instance.RemoveWithValues-S748.0-Cfirst-Lfirst-last-V-weka.filters.unsupervised.instance.RemoveWithValues-S747.0-Cfirst-Lfirst-last

@attribute DayOfWeek numeric
@attribute Date date yyyy-MM-dd
@attribute Sales numeric
@attribute Customers numeric
@attribute Open numeric
@attribute Promo numeric
@attribute StateHoliday string
@attribute SchoolHoliday numeric

@data
2,2013-01-01,0,0,0,0,a,1
3,2013-01-02,6767,700,1,0,0,1
4,2013-01-03,7009,704,1,0,0,1
5,2013-01-04,7567,705,1,0,0,1
6,2013-01-05,5308,538,1,0,0,0
7,2013-01-06,0,0,0,0,a,0
1,2013-01-07,10650,887,1,1,0,0
2,2013-01-08,8969,746,1,1,0,0
3,2013-01-09,7892,655,1,1,0,0
4,2013-01-10,8322,737,1,1,0,0
5,2013-01-11,8689,773,1,1,0,0
6,2013-01-12,6143,595,1,0,0,0
7,2013-01-13,0,0,0,0,0,0
1,2013-01-14,6026,617,1,0,0,0
2,2013-01-15,5693,601,1,0,0,0
3,2013-01-16,5261,513,1,0,0,0
4,2013-01-17,6090,585,1,0,0,0
5,2013-01-18,6301,655,1,0,0,0
6,2013-01-19,5197,541,1,0,0,0
7,2013-01-20,0,0,0,0,0,0
1,2013-01-21,9273,773,1,1,0,0
2,2013-01-22,8699,715,1,1,0,0
3,2013-01-23,7703,667,1,1,0,0
4,2013-01-24,8403,744,1,1,0,0
5,2013-01-25,8748,774,1,1,0,0
6,2013-01-26,5199,542,1,0,0,0
7,2013-01-27,0,0,0,0,0,0
1,2013-01-28,4813,546,1,0,0,0
2,2013-01-29,5305,549,1,0,0,0
3,2013-01-30,6110,567,1,0,0,0
4,2013-01-31,7560,686,1,0,0,0
5,2013-02-01,7270,728,1,0,0,1
6,2013-02-02,6231,580,1,0,0,0
7,2013-02-03,0,0,0,0,0,0
1,2013-02-04,10576,871,1,1,0,1
2,2013-02-05,9213,776,1,1,0,1
3,2013-02-06,8285,693,1,1,0,1
4,2013-02-07,8633,794,1,1,0,1
5,2013-02-08,8256,764,1,1,0,1
6,2013-02-09,5603,577,1,0,0,0
7,2013-02-10,0,0,0,0,0,0
1,2013-02-11,5921,620,1,0,0,0
2,2013-02-12,5820,606,1,0,0,0
3,2013-02-13,6188,645,1,0,0,0
4,2013-02-14,6332,666,1,0,0,0
5,2013-02-15,6385,668,1,0,0,0
6,2013-02-16,6860,605,1,0,0,0
7,2013-02-17,0,0,0,0,0,0
1,2013-02-18,10192,828,1,1,0,0
2,2013-02-19,8106,693,1,1,0,0
3,2013-02-20,6938,624,1,1,0,0
4,2013-02-21,7846,725,1,1,0,0
5,2013-02-22,8597,791,1,1,0,0
6,2013-02-23,5467,558,1,0,0,0
7,2013-02-24,0,0,0,0,0,0
1,2013-02-25,4836,562,1,0,0,0
2,2013-02-26,4859,511,1,0,0,0
3,2013-02-27,6000,566,1,0,0,0
4,2013-02-28,7608,700,1,0,0,0
5,2013-03-01,7116,720,1,0,0,0
6,2013-03-02,6405,626,1,0,0,0
7,2013-03-03,0,0,0,0,0,0
1,2013-03-04,9933,846,1,1,0,0
2,2013-03-05,8489,744,1,1,0,0
