@relation train-weka.filters.unsupervised.instance.RemoveWithValues-S744.0-Cfirst-Lfirst-last-V-weka.filters.unsupervised.instance.RemoveWithValues-S743.0-Cfirst-Lfirst-last

@attribute DayOfWeek numeric
@attribute Date date yyyy-MM-dd
@attribute Sales numeric
@attribute Customers numeric
@attribute Open numeric
@attribute Promo numeric
@attribute StateHoliday string
@attribute SchoolHoliday numeric

@data
2,2013-01-01,0,0,0,0,a,1
3,2013-01-02,3106,425,1,0,0,1
4,2013-01-03,2815,368,1,0,0,0
5,2013-01-04,3442,429,1,0,0,0
6,2013-01-05,1864,216,1,0,0,0
7,2013-01-06,0,0,0,0,0,0
1,2013-01-07,6091,585,1,1,0,0
2,2013-01-08,4447,473,1,1,0,0
3,2013-01-09,4767,494,1,1,0,0
4,2013-01-10,3877,454,1,1,0,0
5,2013-01-11,4402,499,1,1,0,0
6,2013-01-12,1755,233,1,0,0,0
7,2013-01-13,0,0,0,0,0,0
1,2013-01-14,2696,373,1,0,0,0
2,2013-01-15,3012,391,1,0,0,0
3,2013-01-16,3314,393,1,0,0,0
4,2013-01-17,2491,324,1,0,0,0
5,2013-01-18,3473,405,1,0,0,0
6,2013-01-19,1538,199,1,0,0,0
7,2013-01-20,0,0,0,0,0,0
1,2013-01-21,5801,576,1,1,0,0
2,2013-01-22,4918,492,1,1,0,0
3,2013-01-23,4695,484,1,1,0,0
4,2013-01-24,3508,409,1,1,0,0
5,2013-01-25,4227,483,1,1,0,0
6,2013-01-26,1508,217,1,0,0,0
7,2013-01-27,0,0,0,0,0,0
1,2013-01-28,2364,362,1,0,0,0
2,2013-01-29,2530,331,1,0,0,0
3,2013-01-30,3178,381,1,0,0,0
4,2013-01-31,3185,389,1,0,0,0
5,2013-02-01,3605,456,1,0,0,0
6,2013-02-02,1749,217,1,0,0,0
7,2013-02-03,0,0,0,0,0,0
1,2013-02-04,5384,547,1,1,0,1
2,2013-02-05,5264,534,1,1,0,1
3,2013-02-06,4308,445,1,1,0,1
4,2013-02-07,3733,422,1,1,0,1
5,2013-02-08,3773,458,1,1,0,1
6,2013-02-09,1752,226,1,0,0,0
7,2013-02-10,0,0,0,0,0,0
1,2013-02-11,3028,376,1,0,0,1
2,2013-02-12,2829,367,1,0,0,1
3,2013-02-13,2867,355,1,0,0,1
4,2013-02-14,2851,402,1,0,0,1
5,2013-02-15,3072,415,1,0,0,1
6,2013-02-16,1858,242,1,0,0,0
7,2013-02-17,0,0,0,0,0,0
1,2013-02-18,7121,696,1,1,0,0
2,2013-02-19,3300,343,1,1,0,0
3,2013-02-20,3471,376,1,1,0,0
4,2013-02-21,3823,414,1,1,0,0
5,2013-02-22,4267,469,1,1,0,0
6,2013-02-23,1385,180,1,0,0,0
7,2013-02-24,0,0,0,0,0,0
1,2013-02-25,2730,360,1,0,0,0
2,2013-02-26,2410,338,1,0,0,0
3,2013-02-27,3317,388,1,0,0,0
4,2013-02-28,3499,417,1,0,0,0
5,2013-03-01,3716,442,1,0,0,0
6,2013-03-02,1852,230,1,0,0,0
7,2013-03-03,0,0,0,0,0,0
1,2013-03-04,6714,646,1,1,0,0
2,2013-03-05,4499,479,1,1,0,0
3,2013-03-06,4030,466,1,1,0,0
4,2013-03-07,4667,480,1,1,0,0
5,2013-03-08,4081,477,1,1,0,0
6,2013-03-09,1697,217,1,0,0,0
7,2013-03-10,0,0,0,0,0,0
1,2013-03-11,2576,343,1,0,0,0
2,2013-03-12,2365,309,1,0,0,0
3,2013-03-13,2463,308,1,0,0,0
4,2013-03-14,3051,377,1,0,0,0
5,2013-03-15,3061,387,1,0,0,0
6,2013-03-16,2019,229,1,0,0,0
7,2013-03-17,0,0,0,0,0,0
1,2013-03-18,6098,593,1,1,0,0
2,2013-03-19,4075,430,1,1,0,0
3,2013-03-20,4448,475,1,1,0,0
4,2013-03-21,3996,448,1,1,0,0
5,2013-03-22,4172,481,1,1,0,0
6,2013-03-23,1795,229,1,0,0,0
7,2013-03-24,0,0,0,0,0,0
1,2013-03-25,7052,678,1,1,0,0
2,2013-03-26,5483,576,1,1,0,0
3,2013-03-27,6097,616,1,1,0,0
4,2013-03-28,6108,668,1,1,0,0
5,2013-03-29,0,0,0,1,b,1
6,2013-03-30,3234,380,1,0,0,0
7,2013-03-31,0,0,0,0,0,0
1,2013-04-01,0,0,0,0,b,1
2,2013-04-02,3206,421,1,0,0,1
3,2013-04-03,2820,367,1,0,0,1
4,2013-04-04,2673,381,1,0,0,1
5,2013-04-05,3501,450,1,0,0,1
6,2013-04-06,1691,211,1,0,0,0
7,2013-04-07,0,0,0,0,0,0
1,2013-04-08,6478,623,1,1,0,0
2,2013-04-09,4432,473,1,1,0,0
3,2013-04-10,3962,429,1,1,0,0
4,2013-04-11,4115,455,1,1,0,0
5,2013-04-12,4111,474,1,1,0,0
6,2013-04-13,1804,228,1,0,0,0
7,2013-04-14,0,0,0,0,0,0
1,2013-04-15,2624,340,1,0,0,0
2,2013-04-16,2540,350,1,0,0,0
3,2013-04-17,2715,339,1,0,0,0
4,2013-04-18,2612,343,1,0,0,0
5,2013-04-19,2883,399,1,0,0,0
6,2013-04-20,1877,236,1,0,0,0
7,2013-04-21,0,0,0,0,0,0
1,2013-04-22,5414,550,1,1,0,0
2,2013-04-23,3781,415,1,1,0,0
3,2013-04-24,3939,426,1,1,0,0
4,2013-04-25,3420,389,1,1,0,0
5,2013-04-26,4397,478,1,1,0,0
6,2013-04-27,1723,203,1,0,0,0
7,2013-04-28,0,0,0,0,0,0
1,2013-04-29,5723,592,1,1,0,0
2,2013-04-30,4421,489,1,1,0,0
3,2013-05-01,0,0,0,1,a,0
4,2013-05-02,5239,560,1,1,0,0
5,2013-05-03,4460,539,1,1,0,0
6,2013-05-04,1679,212,1,0,0,0
7,2013-05-05,0,0,0,0,0,0
1,2013-05-06,3184,396,1,0,0,0
2,2013-05-07,3109,383,1,0,0,0
3,2013-05-08,3534,438,1,0,0,0
4,2013-05-09,0,0,0,0,a,0
5,2013-05-10,3819,485,1,0,0,1
6,2013-05-11,1809,217,1,0,0,0
7,2013-05-12,0,0,0,0,0,0
1,2013-05-13,5810,571,1,1,0,0
2,2013-05-14,4084,477,1,1,0,0
3,2013-05-15,3984,448,1,1,0,0
4,2013-05-16,4041,447,1,1,0,0
5,2013-05-17,4689,524,1,1,0,0
6,2013-05-18,1936,229,1,0,0,0
7,2013-05-19,0,0,0,0,0,0
1,2013-05-20,0,0,0,0,a,1
2,2013-05-21,3418,436,1,0,0,1
3,2013-05-22,3116,352,1,0,0,1
4,2013-05-23,3425,437,1,0,0,0
5,2013-05-24,3082,417,1,0,0,0
6,2013-05-25,1788,216,1,0,0,0
7,2013-05-26,0,0,0,0,0,0
1,2013-05-27,5374,519,1,1,0,0
2,2013-05-28,4537,485,1,1,0,0
3,2013-05-29,4292,461,1,1,0,0
4,2013-05-30,4529,469,1,1,a,0
5,2013-05-31,4558,494,1,1,0,0
6,2013-06-01,1980,243,1,0,0,0
7,2013-06-02,0,0,0,0,0,0
1,2013-06-03,4708,501,1,1,0,0
2,2013-06-04,3923,463,1,1,0,0
3,2013-06-05,3746,397,1,1,0,0
4,2013-06-06,4056,439,1,1,0,0
5,2013-06-07,4082,494,1,1,0,0
6,2013-06-08,1547,226,1,0,0,0
7,2013-06-09,0,0,0,0,0,0
1,2013-06-10,3305,428,1,0,0,0
2,2013-06-11,2601,337,1,0,0,0
3,2013-06-12,2880,338,1,0,0,0
4,2013-06-13,3483,421,1,0,0,0
5,2013-06-14,3571,427,1,0,0,0
6,2013-06-15,1759,222,1,0,0,0
7,2013-06-16,0,0,0,0,0,0
1,2013-06-17,5783,567,1,1,0,0
2,2013-06-18,4236,439,1,1,0,0
3,2013-06-19,3376,368,1,1,0,0
4,2013-06-20,3756,394,1,1,0,0
5,2013-06-21,5053,544,1,1,0,0
6,2013-06-22,2015,226,1,0,0,0
7,2013-06-23,0,0,0,0,0,0
1,2013-06-24,3641,399,1,0,0,0
2,2013-06-25,2613,320,1,0,0,0
3,2013-06-26,3095,419,1,0,0,0
4,2013-06-27,3719,428,1,0,0,0
5,2013-06-28,4247,511,1,0,0,0
6,2013-06-29,2484,266,1,0,0,0
7,2013-06-30,0,0,0,0,0,0
1,2013-07-01,5049,518,1,1,0,0
2,2013-07-02,4169,420,1,1,0,0
3,2013-07-03,4677,485,1,1,0,0
4,2013-07-04,4620,507,1,1,0,0
5,2013-07-05,4719,518,1,1,0,0
6,2013-07-06,2026,234,1,0,0,0
7,2013-07-07,0,0,0,0,0,0
1,2013-07-08,3086,394,1,0,0,0
2,2013-07-09,2703,340,1,0,0,0
3,2013-07-10,3314,366,1,0,0,0
4,2013-07-11,3044,403,1,0,0,0
5,2013-07-12,3583,474,1,0,0,0
6,2013-07-13,1631,249,1,0,0,0
7,2013-07-14,0,0,0,0,0,0
1,2013-07-15,6528,618,1,1,0,1
2,2013-07-16,4457,474,1,1,0,1
3,2013-07-17,4067,448,1,1,0,1
4,2013-07-18,4850,475,1,1,0,1
5,2013-07-19,4647,494,1,1,0,1
6,2013-07-20,1711,220,1,0,0,0
7,2013-07-21,0,0,0,0,0,0
1,2013-07-22,2883,365,1,0,0,1
2,2013-07-23,2974,348,1,0,0,1
3,2013-07-24,2630,332,1,0,0,1
4,2013-07-25,3096,389,1,0,0,1
5,2013-07-26,3143,379,1,0,0,1
6,2013-07-27,1839,229,1,0,0,0
7,2013-07-28,0,0,0,0,0,0
1,2013-07-29,5608,566,1,1,0,1
2,2013-07-30,4472,478,1,1,0,1
3,2013-07-31,4732,459,1,1,0,1
4,2013-08-01,4239,448,1,1,0,1
5,2013-08-02,4343,488,1,1,0,1
6,2013-08-03,1911,253,1,0,0,0
7,2013-08-04,0,0,0,0,0,0
1,2013-08-05,2866,390,1,0,0,1
2,2013-08-06,2763,355,1,0,0,1
3,2013-08-07,3121,362,1,0,0,1
4,2013-08-08,3401,418,1,0,0,1
5,2013-08-09,3394,425,1,0,0,1
6,2013-08-10,1892,233,1,0,0,0
7,2013-08-11,0,0,0,0,0,0
1,2013-08-12,6039,623,1,1,0,1
2,2013-08-13,4697,469,1,1,0,1
3,2013-08-14,4146,465,1,1,0,1
4,2013-08-15,4311,474,1,1,0,1
5,2013-08-16,4091,488,1,1,0,1
6,2013-08-17,1728,213,1,0,0,0
7,2013-08-18,0,0,0,0,0,0
1,2013-08-19,2840,359,1,0,0,1
2,2013-08-20,2970,393,1,0,0,1
3,2013-08-21,2455,349,1,0,0,1
4,2013-08-22,3063,378,1,0,0,1
5,2013-08-23,2801,419,1,0,0,1
6,2013-08-24,1705,214,1,0,0,0
7,2013-08-25,0,0,0,0,0,0
1,2013-08-26,5114,542,1,1,0,0
2,2013-08-27,4285,471,1,1,0,0
3,2013-08-28,3695,427,1,1,0,0
4,2013-08-29,4187,454,1,1,0,0
5,2013-08-30,4894,539,1,1,0,0
6,2013-08-31,2053,259,1,0,0,0
7,2013-09-01,0,0,0,0,0,0
1,2013-09-02,3073,383,1,0,0,0
2,2013-09-03,2850,376,1,0,0,0
3,2013-09-04,2707,369,1,0,0,0
4,2013-09-05,2828,357,1,0,0,0
5,2013-09-06,3281,400,1,0,0,0
